TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
544439,2023-02-20,21908,Chocolate This Way Metal Sign,12.15,48,13798.0,United Kingdom
544439,2023-02-20,82581,Toilet Metal Sign,10.68,250,13798.0,United Kingdom
544439,2023-02-20,21928,Jumbo Bag Scandinavian Blue Paisley,5.97,100,13798.0,United Kingdom
544440,2023-02-20,21430,Set/3 Red Gingham Rose Storage Box,13.72,24,15465.0,United Kingdom
544440,2023-02-20,21756,Bath Building Block Word,16.35,5,15465.0,United Kingdom
544440,2023-02-20,22666,Recipe Box Pantry Yellow Design,13.27,3,15465.0,United Kingdom
544441,2023-02-20,18097C,White Tall Porcelain T-Light Holder,12.86,6,16566.0,United Kingdom
544443,2023-02-20,22501,Picnic Basket Wicker Large,18.96,16,13725.0,United Kingdom
544444,2023-02-20,82484,Wood Black Board Ant White Finish,18.4,1,13246.0,United Kingdom
544444,2023-02-20,23005,Travel Card Wallet I Love London,10.68,5,13246.0,United Kingdom
544444,2023-02-20,22997,Travel Card Wallet Union Jack,10.68,5,13246.0,United Kingdom
544444,2023-02-20,23000,Travel Card Wallet Transport,10.68,5,13246.0,United Kingdom
544444,2023-02-20,22999,Travel Card Wallet Vintage Leaf,10.68,5,13246.0,United Kingdom
544444,2023-02-20,22994,Travel Card Wallet Retrospot,10.68,10,13246.0,United Kingdom
544444,2023-02-20,22998,Travel Card Wallet Keep Calm,10.68,10,13246.0,United Kingdom
544444,2023-02-20,23003,Travel Card Wallet Vintage Rose,10.68,10,13246.0,United Kingdom
544444,2023-02-20,22975,Spaceboy Childrens Egg Cup,11.53,6,13246.0,United Kingdom
544444,2023-02-20,22972,Children's Spaceboy Mug,11.94,6,13246.0,United Kingdom
544444,2023-02-20,22892,Set Of Salt And Pepper Toadstools,11.53,6,13246.0,United Kingdom
544444,2023-02-20,84970S,Hanging Heart Zinc T-Light Holder,11.12,12,13246.0,United Kingdom
544444,2023-02-20,22749,Feltcraft Princess Charlotte Doll,14.09,1,13246.0,United Kingdom
544444,2023-02-20,22748,Poppy's Playhouse Kitchen,12.4,1,13246.0,United Kingdom
544444,2023-02-20,22727,Alarm Clock Bakelike Red,14.09,1,13246.0,United Kingdom
544444,2023-02-20,21452,Toadstool Money Box,13.27,1,13246.0,United Kingdom
544444,2023-02-20,21731,Red Toadstool Led Night Light,11.94,4,13246.0,United Kingdom
544444,2023-02-20,22668,Pink Baby Bunting,12.86,50,13246.0,United Kingdom
544444,2023-02-20,22852,Dog Bowl Vintage Cream,14.61,1,13246.0,United Kingdom
544444,2023-02-20,22844,Vintage Cream Dog Food Container,18.96,1,13246.0,United Kingdom
544444,2023-02-20,20724,Red Retrospot Charlotte Bag,10.99,100,13246.0,United Kingdom
544444,2023-02-20,20719,Woodland Charlotte Bag,10.99,100,13246.0,United Kingdom
544444,2023-02-20,20726,Lunch Bag Woodland,5.97,10,13246.0,United Kingdom
544444,2023-02-20,20726,Lunch Bag Woodland,5.97,10,13246.0,United Kingdom
544445,2023-02-20,22720,Set Of 3 Cake Tins Pantry Design,15.32,2,16746.0,United Kingdom
544445,2023-02-20,22380,Toy Tidy Spaceboy,12.4,5,16746.0,United Kingdom
544445,2023-02-20,22785,Squarecushion Cover Pink Union Jack,17.17,2,16746.0,United Kingdom
544445,2023-02-20,21621,Vintage Union Jack Bunting,18.96,2,16746.0,United Kingdom
544445,2023-02-20,20972,Pink Cream Felt Craft Trinket Box,11.53,12,16746.0,United Kingdom
544445,2023-02-20,22499,Wooden Union Jack Bunting,16.35,2,16746.0,United Kingdom
544445,2023-02-20,22980,Pantry Scrubbing Brush,11.94,1,16746.0,United Kingdom
544445,2023-02-20,22399,Magnets Pack Of 4 Childhood Memory,11.53,3,16746.0,United Kingdom
544445,2023-02-20,22175,Pink Owl Soft Toy,13.27,1,16746.0,United Kingdom
544445,2023-02-20,21925,Union Stripe Cushion Cover,11.53,6,16746.0,United Kingdom
544445,2023-02-20,15056N,Edwardian Parasol Natural,16.35,1,16746.0,United Kingdom
544445,2023-02-20,22727,Alarm Clock Bakelike Red,14.09,1,16746.0,United Kingdom
544445,2023-02-20,22728,Alarm Clock Bakelike Pink,14.09,1,16746.0,United Kingdom
544445,2023-02-20,22872,Number Tile Cottage Garden 4,12.25,2,16746.0,United Kingdom
544445,2023-02-20,22434,Balloon Pump With 10 Balloons,12.25,1,16746.0,United Kingdom
544445,2023-02-20,22780,Light Garland Butterfiles Pink,14.61,4,16746.0,United Kingdom
544445,2023-02-20,22434,Balloon Pump With 10 Balloons,12.25,1,16746.0,United Kingdom
544445,2023-02-20,22434,Balloon Pump With 10 Balloons,12.25,1,16746.0,United Kingdom
544445,2023-02-20,22620,4 Traditional Spinning Tops,11.53,4,16746.0,United Kingdom
544445,2023-02-20,22621,Traditional Knitting Nancy,11.74,10,16746.0,United Kingdom
544445,2023-02-20,21925,Union Stripe Cushion Cover,11.53,1,16746.0,United Kingdom
544445,2023-02-20,22898,Childrens Apron Apples Design,12.25,2,16746.0,United Kingdom
544445,2023-02-20,22175,Pink Owl Soft Toy,13.27,1,16746.0,United Kingdom
544445,2023-02-20,22837,Hot Water Bottle Babushka,15.02,4,16746.0,United Kingdom
544445,2023-02-20,22939,Adult Apron Apple Delight,15.32,1,16746.0,United Kingdom
544445,2023-02-20,22446,Pin Cushion Babushka Pink,13.68,1,16746.0,United Kingdom
544445,2023-02-20,22980,Pantry Scrubbing Brush,11.94,3,16746.0,United Kingdom
544445,2023-02-20,22448,Pin Cushion Babushka Red,13.68,1,16746.0,United Kingdom
544445,2023-02-20,22451,Silk Purse Babushka Red,13.68,2,16746.0,United Kingdom
544445,2023-02-20,22449,Silk Purse Babushka Pink,13.68,2,16746.0,United Kingdom
544445,2023-02-20,22450,Silk Purse Babushka Blue,13.68,2,16746.0,United Kingdom
544445,2023-02-20,22447,Pin Cushion Babushka Blue,13.68,1,16746.0,United Kingdom
544445,2023-02-20,21155,Red Retrospot Peg Bag,12.86,6,16746.0,United Kingdom
544445,2023-02-20,84969,Box Of 6 Assorted Colour Teaspoons,14.61,1,16746.0,United Kingdom
544445,2023-02-20,22084,Paper Chain Kit Empire,13.27,3,16746.0,United Kingdom
544445,2023-02-20,22148,Easter Craft 4 Chicks,12.25,4,16746.0,United Kingdom
544445,2023-02-20,22629,Spaceboy Lunch Box,12.25,2,16746.0,United Kingdom
544445,2023-02-20,22567,20 Dolly Pegs Retrospot,11.53,8,16746.0,United Kingdom
544445,2023-02-20,21424,Woodland Storage Box Large,13.27,2,16746.0,United Kingdom
544445,2023-02-20,22993,Set Of 4 Pantry Jelly Moulds,11.53,4,16746.0,United Kingdom
544445,2023-02-20,20719,Woodland Charlotte Bag,11.12,10,16746.0,United Kingdom
544445,2023-02-20,21949,Set Of 6 Strawberry Chopsticks,11.53,6,16746.0,United Kingdom
544445,2023-02-20,22505,Memo Board Cottage Design,15.32,2,16746.0,United Kingdom
544445,2023-02-20,79000,Moroccan Tea Glass,11.12,12,16746.0,United Kingdom
544445,2023-02-20,21622,Vintage Union Jack Cushion Cover,15.32,2,16746.0,United Kingdom
544445,2023-02-20,20728,Lunch Bag Cars Blue,5.97,10,16746.0,United Kingdom
544445,2023-02-20,22383,Lunch Bag Suki Design,5.97,10,16746.0,United Kingdom
544445,2023-02-20,22662,Lunch Bag Dolly Girl Design,5.97,10,16746.0,United Kingdom
544445,2023-02-20,20726,Lunch Bag Woodland,5.97,10,16746.0,United Kingdom
544445,2023-02-20,22611,Vintage Union Jack Shopping Bag,7.66,1,16746.0,United Kingdom
544446,2023-02-20,21495,Skulls And Crossbones Wrap,10.68,100,12891.0,United Kingdom
544447,2023-02-20,21314,Small Glass Heart Trinket Pot,12.4,4,16466.0,United Kingdom
544447,2023-02-20,22604,Set Of 4 Napkin Charms Cutlery,12.86,6,16466.0,United Kingdom
544447,2023-02-20,22748,Poppy's Playhouse Kitchen,12.4,1,16466.0,United Kingdom
544447,2023-02-20,22745,Poppy's Playhouse Bedroom,12.4,1,16466.0,United Kingdom
544447,2023-02-20,22284,Hen House Decoration,11.94,3,16466.0,United Kingdom
544447,2023-02-20,22285,Hanging Hen On Nest Decoration,11.94,1,16466.0,United Kingdom
544447,2023-02-20,84459B,Yellow Metal Chicken Heart,11.78,3,16466.0,United Kingdom
544447,2023-02-20,22250,Decoration Butterfly Magic Garden,11.12,6,16466.0,United Kingdom
544447,2023-02-20,22265,Easter Decoration Natural Chick,10.92,4,16466.0,United Kingdom
544447,2023-02-20,21442,Green Birdhouse Decoration,11.12,3,16466.0,United Kingdom
544447,2023-02-20,84949,Silver Hanging T-Light Holder,11.94,6,16466.0,United Kingdom
544447,2023-02-20,22265,Easter Decoration Natural Chick,10.92,2,16466.0,United Kingdom
544447,2023-02-20,22285,Hanging Hen On Nest Decoration,11.94,5,16466.0,United Kingdom
544447,2023-02-20,22229,Bunny Wooden Painted With Flower,11.12,3,16466.0,United Kingdom
544447,2023-02-20,21592,Retrospot Cigar Box Matches,11.53,2,16466.0,United Kingdom
544447,2023-02-20,21442,Green Birdhouse Decoration,11.12,3,16466.0,United Kingdom
544447,2023-02-20,85123A,Cream Hanging Heart T-Light Holder,13.27,12,16466.0,United Kingdom
544448,2023-02-20,22645,Ceramic Heart Fairy Cake Money Bank,11.74,1,14878.0,United Kingdom
544448,2023-02-20,22557,Plasters In Tin Vintage Paisley,11.94,2,14878.0,United Kingdom
544448,2023-02-20,22139,Retrospot Tea Set Ceramic 11 Pc,15.32,4,14878.0,United Kingdom
544448,2023-02-20,21700,Big Doughnut Fridge Magnets,11.12,24,14878.0,United Kingdom
544448,2023-02-20,84559B,3d Sheet Of Cat Stickers,11.12,1,14878.0,United Kingdom
544448,2023-02-20,37501,Tea Time Tea Set In Gift Box,17.37,1,14878.0,United Kingdom
544448,2023-02-20,22996,Travel Card Wallet Vintage Ticket,10.68,1,14878.0,United Kingdom
544448,2023-02-20,22998,Travel Card Wallet Keep Calm,10.68,2,14878.0,United Kingdom
544448,2023-02-20,22997,Travel Card Wallet Union Jack,10.68,5,14878.0,United Kingdom
544448,2023-02-20,22996,Travel Card Wallet Vintage Ticket,10.68,2,14878.0,United Kingdom
544448,2023-02-20,37448,Ceramic Cake Design Spotted Mug,11.78,2,14878.0,United Kingdom
544448,2023-02-20,47567B,Tea Time Kitchen Apron,16.35,2,14878.0,United Kingdom
544448,2023-02-20,22138,Baking Set 9 Piece Retrospot,15.32,2,14878.0,United Kingdom
544448,2023-02-20,20856,Denim Patch Purse Pink Butterfly,11.94,3,14878.0,United Kingdom
544448,2023-02-20,20854,Blue Patch Purse Pink Heart,11.94,3,14878.0,United Kingdom
544448,2023-02-20,22510,Gingham Babushka Doorstop,14.09,1,14878.0,United Kingdom
544448,2023-02-20,22511,Retrospot Babushka Doorstop,14.09,1,14878.0,United Kingdom
544449,2023-02-20,22567,20 Dolly Pegs Retrospot,11.53,2,16115.0,United Kingdom
544449,2023-02-20,22489,Pack Of 12 Traditional Crayons,10.68,4,16115.0,United Kingdom
544449,2023-02-20,22491,Pack Of 12 Coloured Pencils,11.12,4,16115.0,United Kingdom
544449,2023-02-20,22198,Large Popcorn Holder,11.94,5,16115.0,United Kingdom
544449,2023-02-20,22197,Popcorn Holder,11.12,10,16115.0,United Kingdom
544449,2023-02-20,22667,Recipe Box Retrospot,13.27,2,16115.0,United Kingdom
544449,2023-02-20,22666,Recipe Box Pantry Yellow Design,13.27,2,16115.0,United Kingdom
544449,2023-02-20,21042,Red Retrospot Apron,16.35,1,16115.0,United Kingdom
