TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
563748,2023-08-19,84078A,Set/4 White Retro Storage Cubes,51.2,1,16170.0,United Kingdom
563852,2023-08-19,84816,Danish Rose Bedside Cabinet,51.2,1,12395.0,Belgium
563749,2023-08-19,23008,Dolly Girl Baby Gift Set,27.62,4,12360.0,Austria
563841,2023-08-19,23009,I Love London Baby Gift Set,25.57,6,17402.0,United Kingdom
563753,2023-08-19,22236,Cake Stand 3 Tier Magic Garden,23.32,3,12513.0,France
563764,2023-08-19,85066,Cream Sweetheart Mini Chest,23.32,1,14606.0,United Kingdom
563840,2023-08-19,22423,Regency Cakestand 3 Tier,23.32,2,14712.0,United Kingdom
563849,2023-08-19,22423,Regency Cakestand 3 Tier,23.32,1,14772.0,United Kingdom
563852,2023-08-19,85066,Cream Sweetheart Mini Chest,23.32,2,12395.0,Belgium
563858,2023-08-19,85066,Cream Sweetheart Mini Chest,23.32,2,18170.0,United Kingdom
563891,2023-08-19,22423,Regency Cakestand 3 Tier,23.32,4,14500.0,United Kingdom
563830,2023-08-19,23314,Vintage Christmas Tablecloth,23.06,2,16638.0,United Kingdom
563854,2023-08-19,21843,Red Retrospot Cake Stand,21.47,2,12364.0,Belgium
563740,2023-08-19,22106,Mirror Mosaic Hurricane Lamp,16.35,12,17747.0,United Kingdom
563741,2023-08-19,21080,Set/20 Red Retrospot Paper Napkins,11.12,12,14759.0,United Kingdom
563741,2023-08-19,20755,Blue Paisley Pocket Book,11.12,12,14759.0,United Kingdom
563741,2023-08-19,22759,Set Of 3 Notebooks In Parcel,11.94,12,14759.0,United Kingdom
563741,2023-08-19,22791,T-Light Glass Fluted Antique,11.53,12,14759.0,United Kingdom
563741,2023-08-19,84945,Multi Colour Silver T-Light Holder,11.12,12,14759.0,United Kingdom
563741,2023-08-19,23099,French Carriage Lantern,17.07,2,14759.0,United Kingdom
563741,2023-08-19,84609,Tall Rococo Candle Holder,18.96,4,14759.0,United Kingdom
563741,2023-08-19,23359,Set Of 12 T-Lights Vintage Doily,12.25,12,14759.0,United Kingdom
563741,2023-08-19,23108,Set Of 10 Led Dolly Lights,16.66,2,14759.0,United Kingdom
563741,2023-08-19,22296,Heart Ivory Trellis Large,11.94,12,14759.0,United Kingdom
563741,2023-08-19,21844,Red Retrospot Mug,13.27,12,14759.0,United Kingdom
563741,2023-08-19,21531,Red Retrospot Sugar Jam Bowl,12.86,6,14759.0,United Kingdom
563741,2023-08-19,21535,Red Retrospot Small Milk Jug,12.86,6,14759.0,United Kingdom
563741,2023-08-19,21539,Red Retrospot Butter Dish,15.32,3,14759.0,United Kingdom
563741,2023-08-19,21035,Set/2 Red Retrospot Tea Towels,13.58,6,14759.0,United Kingdom
563742,2023-08-19,22634,Childs Breakfast Set Spaceboy,18.96,32,17929.0,United Kingdom
563743,2023-08-19,22969,Homemade Jam Scented Candles,11.74,12,12828.0,United Kingdom
563743,2023-08-19,20970,Pink Floral Feltcraft Shoulder Bag,14.09,4,12828.0,United Kingdom
563743,2023-08-19,22483,Red Gingham Teddy Bear,13.27,6,12828.0,United Kingdom
563743,2023-08-19,21408,Spotty Pink Duck Doorstop,14.61,3,12828.0,United Kingdom
563743,2023-08-19,46776F,Woven Rose Garden Cushion Cover,15.32,2,12828.0,United Kingdom
563743,2023-08-19,20934,Set/3 Pot Plant Candles,15.84,2,12828.0,United Kingdom
563743,2023-08-19,72741,Grand Chocolatecandle,11.74,9,12828.0,United Kingdom
563743,2023-08-19,37446,Mini Cake Stand With Hanging Cakes,11.74,8,12828.0,United Kingdom
563743,2023-08-19,46000S,Polyester Filler Pad 40x40cm,11.74,2,12828.0,United Kingdom
563744,2023-08-19,21394,Red Polkadot Beaker,10.65,48,13266.0,United Kingdom
563744,2023-08-19,21395,Blue Polkadot Beaker,10.65,48,13266.0,United Kingdom
563744,2023-08-19,22209,Wood Stamp Set Happy Birthday,11.1,12,13266.0,United Kingdom
563744,2023-08-19,22402,Magnets Pack Of 4 Vintage Collage,10.65,12,13266.0,United Kingdom
563744,2023-08-19,85132C,Charlie And Lola Figures Tins,12.25,48,13266.0,United Kingdom
563744,2023-08-19,22993,Set Of 4 Pantry Jelly Moulds,11.53,36,13266.0,United Kingdom
563744,2023-08-19,10125,Mini Funky Design Tapes,11.12,20,13266.0,United Kingdom
