TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
556444,2023-06-10,22502,Picnic Basket Wicker Small,14.65,60,15098.0,United Kingdom
556446,2023-06-10,22502,Picnic Basket Wicker Small,14.65,1,15098.0,United Kingdom
556459,2023-06-10,21628,Triangular Pouffe Vintage,40.15,1,13459.0,United Kingdom
556433,2023-06-10,22423,Regency Cakestand 3 Tier,35.83,5,13433.0,United Kingdom
556459,2023-06-10,22760,Tray Breakfast In Bed,35.83,1,13459.0,United Kingdom
556427,2023-06-10,22501,Picnic Basket Wicker Large,31.56,1,14427.0,United Kingdom
556459,2023-06-10,22180,Retrospot Lamp,31.56,1,13459.0,United Kingdom
C556297,2023-06-10,22797,Chest Of Drawers Gingham Heart,27.62,-1,15609.0,United Kingdom
556427,2023-06-10,21523,Doormat Fancy Font Home Sweet Home,27.3,1,14427.0,United Kingdom
556428,2023-06-10,22752,Set 7 Babushka Nesting Boxes,27.3,1,12428.0,Finland
556428,2023-06-10,21523,Doormat Fancy Font Home Sweet Home,27.3,1,12428.0,Finland
556459,2023-06-10,22192,Blue Diner Wall Clock,27.3,1,13459.0,United Kingdom
556459,2023-06-10,22607,Wooden Rounders Garden Set,27.3,1,13459.0,United Kingdom
556323,2023-06-10,22606,Wooden Skittles Garden Set,26.6,1,17819.0,United Kingdom
556329,2023-06-10,21781,Ma Campagne Cutlery Box,25.57,2,14573.0,United Kingdom
556330,2023-06-10,22762,Cupboard 3 Drawer Ma Campagne,25.57,1,17797.0,United Kingdom
556415,2023-06-10,23008,Dolly Girl Baby Gift Set,25.57,6,12409.0,Switzerland
556415,2023-06-10,23007,Spaceboy Baby Gift Set,25.57,6,12409.0,Switzerland
556441,2023-06-10,21781,Ma Campagne Cutlery Box,25.57,1,14415.0,United Kingdom
556428,2023-06-10,48185,Doormat Fairy Cake,24.73,1,12428.0,Finland
556459,2023-06-10,21625,Vintage Union Jack Apron,24.73,1,13459.0,United Kingdom
