TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
541587,2023-01-19,84078A,Set/4 White Retro Storage Cubes,51.2,1,17841.0,United Kingdom
541592,2023-01-19,22803,Ivory Embroidered Quilt,44.37,2,16592.0,United Kingdom
541592,2023-01-19,21217,Red Retrospot Round Cake Tins,31.56,1,16592.0,United Kingdom
541592,2023-01-19,22501,Picnic Basket Wicker Large,31.56,1,16592.0,United Kingdom
541517,2023-01-19,21232,Strawberry Ceramic Trinket Pot,11.53,24,12665.0,Germany
541517,2023-01-19,21231,Sweetheart Ceramic Trinket Box,11.53,12,12665.0,Germany
541518,2023-01-19,21880,Red Retrospot Tape,10.44,48,12451.0,Switzerland
541518,2023-01-19,21881,Cute Cats Tape,10.44,24,12451.0,Switzerland
541518,2023-01-19,21883,Stars Gift Tape,10.44,24,12451.0,Switzerland
541518,2023-01-19,22074,6 Ribbons Shimmering Pinks,10.68,24,12451.0,Switzerland
541518,2023-01-19,22378,Wall Tidy Retrospot,12.4,10,12451.0,Switzerland
541518,2023-01-19,84012,Magic Sheep Wool Growing From Paper,11.12,120,12451.0,Switzerland
541518,2023-01-19,85054,French Enamel Pot W Lid,11.53,24,12451.0,Switzerland
541518,2023-01-19,22451,Silk Purse Babushka Red,13.68,6,12451.0,Switzerland
541518,2023-01-19,22449,Silk Purse Babushka Pink,13.68,6,12451.0,Switzerland
541518,2023-01-19,20750,Red Retrospot Mini Cases,18.4,2,12451.0,Switzerland
541518,2023-01-19,85014A,Black/Blue Polkadot Umbrella,16.35,6,12451.0,Switzerland
541518,2023-01-19,85014B,Red Retrospot Umbrella,16.35,3,12451.0,Switzerland
541518,2023-01-19,21439,Basket Of Toadstools,11.53,36,12451.0,Switzerland
541518,2023-01-19,22858,Easter Tin Keepsake,11.94,6,12451.0,Switzerland
541518,2023-01-19,22857,Assorted Easter Gift Tags,11.12,12,12451.0,Switzerland
541518,2023-01-19,22859,Easter Tin Bunny Bouquet,11.94,24,12451.0,Switzerland
541518,2023-01-19,20685,Doormat Red Retrospot,18.4,4,12451.0,Switzerland
541518,2023-01-19,21524,Doormat Spotty Home Sweet Home,18.4,4,12451.0,Switzerland
541518,2023-01-19,22432,Watering Can Pink Bunny,12.25,12,12451.0,Switzerland
541518,2023-01-19,22431,Watering Can Blue Elephant,12.25,12,12451.0,Switzerland
541518,2023-01-19,85049D,Bright Blues Ribbons,11.53,36,12451.0,Switzerland
541518,2023-01-19,85049H,Urban Black Ribbons,11.53,36,12451.0,Switzerland
541518,2023-01-19,85049E,Scandinavian Reds Ribbons,11.53,36,12451.0,Switzerland
541518,2023-01-19,85049G,Chocolate Box Ribbons,11.53,24,12451.0,Switzerland
541518,2023-01-19,22743,Make Your Own Flowerpower Card Kit,13.27,12,12451.0,Switzerland
