TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
541843,2023-01-23,22929,School Desk And Chair,76.88,1,13659.0,United Kingdom
541850,2023-01-23,22797,Chest Of Drawers Gingham Heart,27.62,1,14224.0,United Kingdom
541835,2023-01-23,82484,Wood Black Board Ant White Finish,16.86,2,17243.0,United Kingdom
541835,2023-01-23,21485,Retrospot Heart Hot Water Bottle,15.32,10,17243.0,United Kingdom
541835,2023-01-23,82486,3 Drawer Antique White Wood Cabinet,18.4,4,17243.0,United Kingdom
541835,2023-01-23,21313,Glass Heart T-Light Holder,11.12,24,17243.0,United Kingdom
541835,2023-01-23,82494L,Wooden Frame Antique White,13.27,6,17243.0,United Kingdom
541835,2023-01-23,72799C,Pink Pillar Candle Silver Flock,13.27,1,17243.0,United Kingdom
541835,2023-01-23,72799E,Ivory Pillar Candle Silver Flock,13.27,4,17243.0,United Kingdom
541835,2023-01-23,72799F,Ivory Pillar Candle Gold Flock,13.27,1,17243.0,United Kingdom
541835,2023-01-23,22766,Photo Frame Cornice,13.27,4,17243.0,United Kingdom
541836,2023-01-23,22241,Garland Wooden Happy Easter,11.53,11,15465.0,United Kingdom
541837,2023-01-23,21494,Rotating Leaves T-Light Holder,11.53,12,17714.0,United Kingdom
541837,2023-01-23,84347,Rotating Silver Angels T-Light Hldr,12.86,6,17714.0,United Kingdom
541837,2023-01-23,85036B,Chocolate 1 Wick Morris Box Candle,11.53,12,17714.0,United Kingdom
541837,2023-01-23,85034B,3 White Choc Morris Boxed Candles,11.53,12,17714.0,United Kingdom
541837,2023-01-23,85035B,Chocolate 3 Wick Morris Box Candle,11.53,12,17714.0,United Kingdom
541837,2023-01-23,85159A,Black Tea Coffee Sugar Jars,11.53,12,17714.0,United Kingdom
541837,2023-01-23,85180A,Red Hearts Light Chain,11.53,12,17714.0,United Kingdom
541837,2023-01-23,22317,Five Cats Hanging Decoration,13.27,6,17714.0,United Kingdom
541837,2023-01-23,84580,Mouse Toy With Pink T-Shirt,14.09,4,17714.0,United Kingdom
541837,2023-01-23,84581,Dog Toy With Pink Crochet Skirt,14.09,4,17714.0,United Kingdom
541838,2023-01-23,82482,Wooden Picture Frame White Finish,12.86,6,12916.0,United Kingdom
541838,2023-01-23,82486,3 Drawer Antique White Wood Cabinet,18.4,6,12916.0,United Kingdom
541838,2023-01-23,47566,Party Bunting,15.02,11,12916.0,United Kingdom
541838,2023-01-23,84946,Antique Silver T-Light Glass,11.53,6,12916.0,United Kingdom
541838,2023-01-23,82483,Wood 2 Drawer Cabinet White Finish,16.35,4,12916.0,United Kingdom
541838,2023-01-23,21430,Set/3 Red Gingham Rose Storage Box,14.09,1,12916.0,United Kingdom
541838,2023-01-23,84946,Antique Silver T-Light Glass,11.53,6,12916.0,United Kingdom
