TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
538354,2024-12-10,22826,Love Seat Antique White Metal,189.62,2,16873.0,United Kingdom
538177,2024-12-10,22769,Chalkboard Kitchen Organiser,62.55,1,17177.0,United Kingdom
538177,2024-12-10,22847,Bread Bin Diner Style Ivory,45.1,1,17177.0,United Kingdom
538177,2024-12-10,22946,Wooden Advent Calendar Cream,45.1,2,17177.0,United Kingdom
538177,2024-12-10,22839,3 Tier Cake Tin Green And Cream,40.78,1,17177.0,United Kingdom
538349,2024-12-10,21627,Elephant Carnival Pouffe,40.78,1,16349.0,United Kingdom
538177,2024-12-10,21258,Victorian Sewing Box Large,36.38,3,17177.0,United Kingdom
538177,2024-12-10,21361,Love Large Wood Letters,36.38,1,17177.0,United Kingdom
538177,2024-12-10,84968C,Set Of 16 Vintage Pistachio Cutlery,36.38,1,17177.0,United Kingdom
538177,2024-12-10,84968D,Set Of 16 Vintage Red Cutlery,36.38,1,17177.0,United Kingdom
538177,2024-12-10,85066,Cream Sweetheart Mini Chest,36.38,2,17177.0,United Kingdom
538349,2024-12-10,21258,Victorian Sewing Box Large,36.38,2,16349.0,United Kingdom
538349,2024-12-10,84968E,Set Of 16 Vintage Black Cutlery,36.38,1,16349.0,United Kingdom
538349,2024-12-10,85066,Cream Sweetheart Mini Chest,36.38,1,16349.0,United Kingdom
538351,2024-12-10,22423,Regency Cakestand 3 Tier,36.38,38,14351.0,United Kingdom
538172,2024-12-10,21562,Hawaiian Grass Skirt,11.53,12,15805.0,United Kingdom
538172,2024-12-10,79321,Chilli Lights,15.32,8,15805.0,United Kingdom
538172,2024-12-10,22041,"Record Frame 7"" Single Size",12.86,12,15805.0,United Kingdom
538172,2024-12-10,84558A,3d Dog Picture Playing Cards,13.27,12,15805.0,United Kingdom
538172,2024-12-10,22952,60 Cake Cases Vintage Christmas,10.81,24,15805.0,United Kingdom
538172,2024-12-10,22910,Paper Chain Kit Vintage Christmas,13.27,24,15805.0,United Kingdom
538172,2024-12-10,21098,Christmas Toilet Roll,11.53,24,15805.0,United Kingdom
538172,2024-12-10,84212,"Assorted Flower Colour ""Leis""",10.92,24,15805.0,United Kingdom
538172,2024-12-10,21870,I Can Only Please One Person Mug,11.53,12,15805.0,United Kingdom
538172,2024-12-10,22834,Hand Warmer Babushka Design,12.4,36,15805.0,United Kingdom
538172,2024-12-10,21914,Blue Harmonica In Box,11.53,24,15805.0,United Kingdom
538174,2024-12-10,21210,Set Of 72 Retrospot Paper Doilies,11.74,12,12471.0,Germany
538174,2024-12-10,21212,Pack Of 72 Retrospot Cake Cases,10.81,24,12471.0,Germany
538174,2024-12-10,21578,Woodland Design Cotton Tote Bag,12.56,24,12471.0,Germany
538174,2024-12-10,21700,Big Doughnut Fridge Magnets,11.12,72,12471.0,Germany
