TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
558006,2023-06-24,21686,Medina Stamped Metal Stool,51.2,3,16626.0,United Kingdom
558068,2023-06-24,21627,Elephant Carnival Pouffe,40.15,1,17068.0,United Kingdom
558057,2023-06-24,22782,Set 3 Wicker Storage Baskets,35.82,1,15665.0,United Kingdom
558066,2023-06-24,84707A,Silver Jewelled Mirror Trinket Tray,30.71,1,16066.0,United Kingdom
558031,2023-06-24,22847,Bread Bin Diner Style Ivory,27.62,1,14180.0,United Kingdom
558044,2023-06-24,22847,Bread Bin Diner Style Ivory,27.62,2,13870.0,United Kingdom
558066,2023-06-24,22692,Doormat Welcome To Our Home,26.43,1,16066.0,United Kingdom
558068,2023-06-24,22691,Doormat Welcome Sunrise,26.43,1,17068.0,United Kingdom
558068,2023-06-24,23112,Parisienne Curio Cabinet,25.58,1,17068.0,United Kingdom
557962,2023-06-24,22838,3 Tier Cake Tin Red And Cream,25.57,1,13709.0,United Kingdom
557962,2023-06-24,22839,3 Tier Cake Tin Green And Cream,25.57,1,13709.0,United Kingdom
558053,2023-06-24,22605,Wooden Croquet Garden Set,25.57,2,15027.0,United Kingdom
558067,2023-06-24,22846,Bread Bin Diner Style Red,25.57,4,14156.0,EIRE
558067,2023-06-24,22847,Bread Bin Diner Style Ivory,25.57,4,14156.0,EIRE
558066,2023-06-24,22839,3 Tier Cake Tin Green And Cream,24.73,2,16066.0,United Kingdom
558068,2023-06-24,22839,3 Tier Cake Tin Green And Cream,24.73,4,17068.0,United Kingdom
557966,2023-06-24,22946,Wooden Advent Calendar Cream,23.32,24,15187.0,United Kingdom
558030,2023-06-24,21340,Classic Metal Birdcage Plant Holder,23.32,3,16419.0,United Kingdom
558040,2023-06-24,22423,Regency Cakestand 3 Tier,23.32,2,14309.0,United Kingdom
558053,2023-06-24,22605,Wooden Croquet Garden Set,23.32,4,15027.0,United Kingdom
