TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
571269,2023-10-16,22826,Love Seat Antique White Metal,97.37,1,16243.0,United Kingdom
571280,2023-10-16,84078A,Set/4 White Retro Storage Cubes,51.2,1,18122.0,United Kingdom
571274,2023-10-16,22782,Set 3 Wicker Storage Baskets,35.82,1,16934.0,United Kingdom
571281,2023-10-16,22761,Chest 7 Drawer Ma Campagne,32.75,3,14088.0,United Kingdom
571286,2023-10-16,21277,French Style Embossed Heart Cabinet,32.75,1,14547.0,United Kingdom
571270,2023-10-16,21473,Sweetheart Cream Steel Table Rect,30.7,1,12940.0,United Kingdom
571272,2023-10-16,22797,Chest Of Drawers Gingham Heart,27.62,2,13878.0,United Kingdom
571275,2023-10-16,23010,Circus Parade Baby Gift Set,27.62,1,15994.0,United Kingdom
571290,2023-10-16,22846,Bread Bin Diner Style Red,27.62,1,17183.0,United Kingdom
571266,2023-10-16,23472,Nine Drawer Office Tidy,25.57,2,17769.0,United Kingdom
571270,2023-10-16,22770,Mirror Cornice,25.57,2,12940.0,United Kingdom
571273,2023-10-16,22605,Wooden Croquet Garden Set,25.57,1,13034.0,United Kingdom
571281,2023-10-16,22797,Chest Of Drawers Gingham Heart,25.57,4,14088.0,United Kingdom
571286,2023-10-16,21476,Steel Sweetheart Round Table Cream,25.57,1,14547.0,United Kingdom
C571264,2023-10-16,22605,Wooden Croquet Garden Set,25.57,-1,17769.0,United Kingdom
571272,2023-10-16,22423,Regency Cakestand 3 Tier,23.32,2,13878.0,United Kingdom
571272,2023-10-16,21340,Classic Metal Birdcage Plant Holder,23.32,2,13878.0,United Kingdom
571281,2023-10-16,22762,Cupboard 3 Drawer Ma Campagne,23.32,2,14088.0,United Kingdom
571281,2023-10-16,22947,Wooden Advent Calendar Red,23.32,28,14088.0,United Kingdom
571281,2023-10-16,21628,Triangular Pouffe Vintage,23.32,13,14088.0,United Kingdom
571283,2023-10-16,22423,Regency Cakestand 3 Tier,23.32,2,16533.0,United Kingdom
571286,2023-10-16,22423,Regency Cakestand 3 Tier,23.32,1,14547.0,United Kingdom
571290,2023-10-16,22424,Enamel Bread Bin Cream,23.32,1,17183.0,United Kingdom
571293,2023-10-16,21340,Classic Metal Birdcage Plant Holder,23.32,1,13956.0,United Kingdom
571293,2023-10-16,20748,Kensington Coffee Set,23.32,2,13956.0,United Kingdom
571297,2023-10-16,22526,Wheelbarrow For Children,23.32,1,16987.0,United Kingdom
571266,2023-10-16,23427,Stool Home Sweet Home,23.06,1,17769.0,United Kingdom
571270,2023-10-16,23427,Stool Home Sweet Home,23.06,1,12940.0,United Kingdom
571272,2023-10-16,23459,Dolly Cabinet 2 Drawers,23.06,2,13878.0,United Kingdom
571283,2023-10-16,23427,Stool Home Sweet Home,23.06,1,16533.0,United Kingdom
571281,2023-10-16,23073,Georgian Trinket Box,21.68,24,14088.0,United Kingdom
571281,2023-10-16,22423,Regency Cakestand 3 Tier,21.47,17,14088.0,United Kingdom
571281,2023-10-16,85163A,White Baroque Wall Clock,21.47,5,14088.0,United Kingdom
571281,2023-10-16,21258,Victorian Sewing Box Large,21.47,18,14088.0,United Kingdom
571286,2023-10-16,21843,Red Retrospot Cake Stand,21.47,1,14547.0,United Kingdom
571265,2023-10-16,23085,Antique Silver Bauble Lamp,20.91,1,16674.0,United Kingdom
571281,2023-10-16,23104,Ivory Cafe Hanging Lamp,20.91,3,14088.0,United Kingdom
571259,2023-10-16,21787,Rain Poncho Retrospot,11.12,360,12901.0,United Kingdom
571260,2023-10-16,22470,Heart Of Wicker Large,13.27,10,16206.0,United Kingdom
571260,2023-10-16,23322,Large White Heart Of Wicker,13.27,10,16206.0,United Kingdom
571260,2023-10-16,22695,Wicker Wreath Small,11.74,6,16206.0,United Kingdom
571260,2023-10-16,22694,Wicker Star,12.4,5,16206.0,United Kingdom
571260,2023-10-16,22469,Heart Of Wicker Small,11.94,6,16206.0,United Kingdom
571260,2023-10-16,23323,White Wicker Star,12.4,6,16206.0,United Kingdom
571260,2023-10-16,23321,Small White Heart Of Wicker,11.94,6,16206.0,United Kingdom
571260,2023-10-16,23445,Ice Cream Bubbles,11.1,20,16206.0,United Kingdom
571261,2023-10-16,21787,Rain Poncho Retrospot,11.12,360,12901.0,United Kingdom
571263,2023-10-16,23301,Gardeners Kneeling Pad Keep Calm,11.94,12,14910.0,United Kingdom
571263,2023-10-16,23335,Egg Frying Pan Ivory,12.38,6,14910.0,United Kingdom
571263,2023-10-16,23295,Set Of 12 Mini Loaf Baking Cases,11.1,8,14910.0,United Kingdom
571263,2023-10-16,72140E,Best Dad Candle Letters,11.12,6,14910.0,United Kingdom
571263,2023-10-16,22588,Card Holder Gingham Heart,13.21,6,14910.0,United Kingdom
571263,2023-10-16,22379,Recycling Bag Retrospot,12.4,5,14910.0,United Kingdom
571263,2023-10-16,22668,Pink Baby Bunting,13.27,5,14910.0,United Kingdom
571263,2023-10-16,22457,Natural Slate Heart Chalkboard,13.27,6,14910.0,United Kingdom
571263,2023-10-16,21932,Scandinavian Paisley Picnic Bag,11.94,10,14910.0,United Kingdom
571263,2023-10-16,85099C,Jumbo Bag Baroque Black White,6.19,10,14910.0,United Kingdom
571263,2023-10-16,20728,Lunch Bag Cars Blue,5.97,10,14910.0,United Kingdom
571263,2023-10-16,23209,Lunch Bag Vintage Doily,5.97,10,14910.0,United Kingdom
571265,2023-10-16,22532,Magic Drawing Slate Leap Frog,10.68,2,16674.0,United Kingdom
571265,2023-10-16,22533,Magic Drawing Slate Bake A Cake,10.68,2,16674.0,United Kingdom
571265,2023-10-16,22536,Magic Drawing Slate Purdey,10.68,2,16674.0,United Kingdom
571265,2023-10-16,22537,Magic Drawing Slate Dinosaur,10.68,2,16674.0,United Kingdom
571265,2023-10-16,22535,Magic Drawing Slate Bunnies,10.68,2,16674.0,United Kingdom
571265,2023-10-16,22534,Magic Drawing Slate Spaceboy,10.68,2,16674.0,United Kingdom
571265,2023-10-16,22530,Magic Drawing Slate Dolly Girl,10.68,2,16674.0,United Kingdom
571265,2023-10-16,22586,Feltcraft Hairband Pink And Blue,11.12,5,16674.0,United Kingdom
571265,2023-10-16,22865,Hand Warmer Owl Design,12.4,2,16674.0,United Kingdom
571265,2023-10-16,22866,Hand Warmer Scotty Dog Design,12.4,2,16674.0,United Kingdom
571265,2023-10-16,22834,Hand Warmer Babushka Design,12.4,2,16674.0,United Kingdom
571265,2023-10-16,21975,Pack Of 60 Dinosaur Cake Cases,10.81,1,16674.0,United Kingdom
571265,2023-10-16,23376,Pack Of 12 Vintage Christmas Tissue,10.65,4,16674.0,United Kingdom
571265,2023-10-16,23378,Pack Of 12 50'S Christmas Tissues,10.65,4,16674.0,United Kingdom
571265,2023-10-16,22791,T-Light Glass Fluted Antique,11.53,12,16674.0,United Kingdom
571265,2023-10-16,23091,Zinc Herb Garden Container,16.66,1,16674.0,United Kingdom
571265,2023-10-16,22219,Lovebird Hanging Decoration White,11.12,1,16674.0,United Kingdom
571265,2023-10-16,22489,Pack Of 12 Traditional Crayons,10.68,3,16674.0,United Kingdom
571265,2023-10-16,23382,Box Of 6 Christmas Cake Decorations,14.09,2,16674.0,United Kingdom
571265,2023-10-16,22491,Pack Of 12 Coloured Pencils,11.12,3,16674.0,United Kingdom
571265,2023-10-16,23371,Set 36 Colour Pencils Spaceboy,11.53,2,16674.0,United Kingdom
571265,2023-10-16,20979,36 Pencils Tube Red Retrospot,11.53,2,16674.0,United Kingdom
571265,2023-10-16,23372,Set 36 Colour Pencils Dolly Girl,11.53,2,16674.0,United Kingdom
571265,2023-10-16,23348,Childrens Toy Cooking Utensil Set,12.38,1,16674.0,United Kingdom
571265,2023-10-16,22974,Childrens Dolly Girl Mug,11.94,4,16674.0,United Kingdom
571265,2023-10-16,22972,Children's Spaceboy Mug,11.94,4,16674.0,United Kingdom
571265,2023-10-16,22478,Birdhouse Garden Marker,11.53,1,16674.0,United Kingdom
571265,2023-10-16,47504K,English Rose Garden Secateurs,11.06,1,16674.0,United Kingdom
571265,2023-10-16,22441,Grow Your Own Basil In Enamel Mug,12.4,1,16674.0,United Kingdom
571265,2023-10-16,22620,4 Traditional Spinning Tops,11.74,2,16674.0,United Kingdom
571265,2023-10-16,22619,Set Of 6 Soldier Skittles,14.09,2,16674.0,United Kingdom
571265,2023-10-16,22474,Spaceboy Tv Dinner Tray,15.32,1,16674.0,United Kingdom
571265,2023-10-16,22472,Tv Dinner Tray Dolly Girl,15.32,1,16674.0,United Kingdom
571265,2023-10-16,22475,Skull Design Tv Dinner Tray,15.32,1,16674.0,United Kingdom
571265,2023-10-16,22472,Tv Dinner Tray Dolly Girl,15.32,1,16674.0,United Kingdom
571265,2023-10-16,22473,Tv Dinner Tray Vintage Paisley,15.32,1,16674.0,United Kingdom
571265,2023-10-16,23390,Dolly Girl Mini Backpack,14.5,1,16674.0,United Kingdom
