TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
548373,2023-03-30,22762,Cupboard 3 Drawer Ma Campagne,40.15,1,12373.0,United Kingdom
548373,2023-03-30,21332,Moroccan Beaten Metal Mirror,35.83,1,12373.0,United Kingdom
548373,2023-03-30,22423,Regency Cakestand 3 Tier,35.83,1,12373.0,United Kingdom
548373,2023-03-30,85066,Cream Sweetheart Mini Chest,35.83,1,12373.0,United Kingdom
C548392,2023-03-30,21277,French Style Embossed Heart Cabinet,32.75,-1,18075.0,United Kingdom
548373,2023-03-30,22796,Photo Frame 3 Classic Hanging,31.56,1,12373.0,United Kingdom
548373,2023-03-30,22487,White Wood Garden Plant Ladder,30.71,1,12373.0,United Kingdom
548213,2023-03-30,22849,Bread Bin Diner Style Mint,27.62,1,15521.0,United Kingdom
548258,2023-03-30,23007,Spaceboy Baby Gift Set,27.62,2,14146.0,United Kingdom
548258,2023-03-30,23008,Dolly Girl Baby Gift Set,27.62,2,14146.0,United Kingdom
548258,2023-03-30,23010,Circus Parade Baby Gift Set,27.62,2,14146.0,United Kingdom
548319,2023-03-30,22848,Bread Bin Diner Style Pink,27.62,1,14180.0,United Kingdom
C548387,2023-03-30,22849,Bread Bin Diner Style Mint,27.62,-2,14794.0,United Kingdom
548373,2023-03-30,21922,Union Stripe With Fringe Hammock,27.3,1,12373.0,United Kingdom
548373,2023-03-30,22191,Ivory Diner Wall Clock,27.3,1,12373.0,United Kingdom
548373,2023-03-30,23051,Recycled Acapulco Mat Blue,27.3,1,12373.0,United Kingdom
548373,2023-03-30,23052,Recycled Acapulco Mat Turquoise,27.3,1,12373.0,United Kingdom
548373,2023-03-30,23054,Recycled Acapulco Mat Lavender,27.3,1,12373.0,United Kingdom
548373,2023-03-30,21257,Victorian Sewing Box Medium,26.43,1,12373.0,United Kingdom
548373,2023-03-30,22443,Grow Your Own Herbs Set Of 3,26.43,1,12373.0,United Kingdom
548373,2023-03-30,48185,Doormat Fairy Cake,26.43,1,12373.0,United Kingdom
548319,2023-03-30,21781,Ma Campagne Cutlery Box,25.57,1,14180.0,United Kingdom
548400,2023-03-30,21781,Ma Campagne Cutlery Box,25.57,1,17400.0,United Kingdom
548211,2023-03-30,22333,Retrospot Party Bag + Sticker Set,11.74,96,14646.0,Netherlands
548211,2023-03-30,22331,Woodland Party Bag + Sticker Set,11.74,96,14646.0,Netherlands
548211,2023-03-30,22334,Dinosaur Party Bag + Sticker Set,11.74,96,14646.0,Netherlands
548211,2023-03-30,22332,Skulls Party Bag + Sticker Set,11.74,96,14646.0,Netherlands
548211,2023-03-30,22329,Round Container Set Of 5 Retrospot,11.74,96,14646.0,Netherlands
548211,2023-03-30,21715,Girls Vintage Tin Seaside Bucket,12.4,32,14646.0,Netherlands
548211,2023-03-30,21716,Boys Vintage Tin Seaside Bucket,12.4,32,14646.0,Netherlands
548211,2023-03-30,22558,Clothes Pegs Retrospot Pack 24,11.53,48,14646.0,Netherlands
548211,2023-03-30,22472,Tv Dinner Tray Dolly Girl,14.61,16,14646.0,Netherlands
548211,2023-03-30,21208,Pastel Colour Honeycomb Fan,11.74,48,14646.0,Netherlands
548211,2023-03-30,21209,Multicolour Honeycomb Fan,11.74,48,14646.0,Netherlands
548211,2023-03-30,22416,Set Of 36 Spaceboy Paper Doilies,11.53,144,14646.0,Netherlands
548211,2023-03-30,20677,Pink Polkadot Bowl,11.34,72,14646.0,Netherlands
548211,2023-03-30,21390,Filigris Heart With Butterfly,11.53,144,14646.0,Netherlands
548211,2023-03-30,22505,Memo Board Cottage Design,14.61,48,14646.0,Netherlands
548211,2023-03-30,23155,Knickerbockerglory Magnet Assorted,10.99,96,14646.0,Netherlands
548212,2023-03-30,48173C,Doormat Black Flock,18.4,2,12456.0,Switzerland
548212,2023-03-30,20685,Doormat Red Retrospot,18.4,2,12456.0,Switzerland
548212,2023-03-30,21668,Red Stripe Ceramic Drawer Knob,11.53,12,12456.0,Switzerland
548212,2023-03-30,21669,Blue Stripe Ceramic Drawer Knob,11.53,12,12456.0,Switzerland
548212,2023-03-30,21672,White Spot Red Ceramic Drawer Knob,11.53,12,12456.0,Switzerland
548212,2023-03-30,22417,Pack Of 60 Spaceboy Cake Cases,10.81,24,12456.0,Switzerland
548212,2023-03-30,84988,Set Of 72 Pink Heart Paper Doilies,11.74,12,12456.0,Switzerland
548212,2023-03-30,21210,Set Of 72 Retrospot Paper Doilies,11.74,12,12456.0,Switzerland
548212,2023-03-30,22416,Set Of 36 Spaceboy Paper Doilies,11.74,12,12456.0,Switzerland
548212,2023-03-30,84997A,Childrens Cutlery Polkadot Green,14.5,6,12456.0,Switzerland
548212,2023-03-30,84997D,Childrens Cutlery Polkadot Pink,14.5,6,12456.0,Switzerland
548212,2023-03-30,84997B,Childrens Cutlery Retrospot Red,14.5,6,12456.0,Switzerland
548212,2023-03-30,22961,Jam Making Set Printed,11.74,12,12456.0,Switzerland
548212,2023-03-30,21932,Scandinavian Paisley Picnic Bag,13.27,5,12456.0,Switzerland
548212,2023-03-30,22418,10 Colour Spaceboy Pen,11.12,24,12456.0,Switzerland
548212,2023-03-30,22492,Mini Paint Set Vintage,10.92,36,12456.0,Switzerland
548212,2023-03-30,21918,Set 12 Kids Colour Chalk Sticks,10.68,24,12456.0,Switzerland
548212,2023-03-30,22551,Plasters In Tin Spaceboy,11.94,12,12456.0,Switzerland
548212,2023-03-30,22554,Plasters In Tin Woodland Animals,11.94,12,12456.0,Switzerland
548212,2023-03-30,22613,Pack Of 20 Spaceboy Napkins,11.12,12,12456.0,Switzerland
548212,2023-03-30,22534,Magic Drawing Slate Spaceboy,10.68,24,12456.0,Switzerland
