TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
559506,2023-07-08,23064,Cinderella Chandelier,112.71,1,13506.0,United Kingdom
559458,2023-07-08,22826,Love Seat Antique White Metal,97.37,1,14104.0,United Kingdom
559464,2023-07-08,22826,Love Seat Antique White Metal,97.37,1,15157.0,United Kingdom
559420,2023-07-08,84632,Decorative Hanging Shelving Unit,71.7,1,17663.0,United Kingdom
559505,2023-07-08,84816,Danish Rose Bedside Cabinet,51.2,1,16398.0,United Kingdom
559517,2023-07-08,22848,Bread Bin Diner Style Pink,44.37,1,12517.0,Germany
559508,2023-07-08,22504,Cabin Bag Vintage Retrospot,40.95,1,12748.0,United Kingdom
559492,2023-07-08,22485,Set Of 2 Wooden Market Crates,35.83,1,13492.0,Switzerland
559499,2023-07-08,22423,Regency Cakestand 3 Tier,35.83,13,17499.0,United Kingdom
559506,2023-07-08,85163B,Black Baroque Wall Clock,35.83,1,13506.0,United Kingdom
559477,2023-07-08,22782,Set 3 Wicker Storage Baskets,35.82,2,14315.0,United Kingdom
559488,2023-07-08,22501,Picnic Basket Wicker Large,31.56,2,13488.0,United Kingdom
559491,2023-07-08,22501,Picnic Basket Wicker Large,31.56,1,12491.0,France
559494,2023-07-08,22501,Picnic Basket Wicker Large,31.56,2,13494.0,United Kingdom
559497,2023-07-08,22501,Picnic Basket Wicker Large,31.56,1,15497.0,United Kingdom
559506,2023-07-08,21843,Red Retrospot Cake Stand,31.56,1,13506.0,United Kingdom
559506,2023-07-08,22180,Retrospot Lamp,31.56,1,13506.0,United Kingdom
559506,2023-07-08,22501,Picnic Basket Wicker Large,31.56,2,13506.0,United Kingdom
559458,2023-07-08,21473,Sweetheart Cream Steel Table Rect,30.7,1,14104.0,United Kingdom
559420,2023-07-08,22847,Bread Bin Diner Style Ivory,27.62,1,17663.0,United Kingdom
559436,2023-07-08,23010,Circus Parade Baby Gift Set,27.62,1,15901.0,United Kingdom
559477,2023-07-08,22797,Chest Of Drawers Gingham Heart,27.62,1,14315.0,United Kingdom
559505,2023-07-08,22847,Bread Bin Diner Style Ivory,27.62,2,16398.0,United Kingdom
559505,2023-07-08,22846,Bread Bin Diner Style Red,27.62,1,16398.0,United Kingdom
559513,2023-07-08,22846,Bread Bin Diner Style Red,27.62,1,14534.0,United Kingdom
559521,2023-07-08,23007,Spaceboy Baby Gift Set,27.62,1,16521.0,Unspecified
559488,2023-07-08,21523,Doormat Fancy Font Home Sweet Home,27.3,2,13488.0,United Kingdom
559491,2023-07-08,23049,Recycled Acapulco Mat Red,27.3,2,12491.0,France
559492,2023-07-08,22193,Red Diner Wall Clock,27.3,1,13492.0,Switzerland
559493,2023-07-08,84795B,Sunset Check Hammock,27.3,1,15493.0,United Kingdom
559497,2023-07-08,22627,Mint Kitchen Scales,27.3,1,15497.0,United Kingdom
559506,2023-07-08,22504,Cabin Bag Vintage Retrospot,27.3,1,13506.0,United Kingdom
559506,2023-07-08,22607,Wooden Rounders Garden Set,27.3,1,13506.0,United Kingdom
559506,2023-07-08,23050,Recycled Acapulco Mat Green,27.3,1,13506.0,United Kingdom
559506,2023-07-08,82486,3 Drawer Antique White Wood Cabinet,27.3,1,13506.0,United Kingdom
559505,2023-07-08,23253,16 Piece Cutlery Set Pantry Design,26.6,4,16398.0,United Kingdom
559488,2023-07-08,23284,Doormat Keep Calm And Come In,26.43,1,13488.0,United Kingdom
559489,2023-07-08,22794,Sweetheart Wire Magazine Rack,26.43,1,17489.0,United Kingdom
559488,2023-07-08,22366,Doormat Airmail,24.73,1,13488.0,United Kingdom
559496,2023-07-08,22365,Doormat Respectable House,24.73,1,14496.0,United Kingdom
559506,2023-07-08,21115,Rose Caravan Doorstop,24.73,1,13506.0,United Kingdom
559506,2023-07-08,21906,Pharmacie First Aid Tin,23.87,1,13506.0,United Kingdom
559518,2023-07-08,22179,Set 10 Night Owl Lights,23.87,1,13518.0,United Kingdom
559369,2023-07-08,22423,Regency Cakestand 3 Tier,23.32,1,14388.0,United Kingdom
559401,2023-07-08,22424,Enamel Bread Bin Cream,23.32,2,15039.0,United Kingdom
559457,2023-07-08,22423,Regency Cakestand 3 Tier,23.32,6,14918.0,United Kingdom
559505,2023-07-08,22423,Regency Cakestand 3 Tier,23.32,3,16398.0,United Kingdom
559523,2023-07-08,22236,Cake Stand 3 Tier Magic Garden,23.32,1,13955.0,United Kingdom
C559486,2023-07-08,22423,Regency Cakestand 3 Tier,23.32,-1,13047.0,United Kingdom
C559500,2023-07-08,21735,Two Door Curio Cabinet,23.32,-1,14016.0,EIRE
C559502,2023-07-08,22423,Regency Cakestand 3 Tier,23.32,-1,13338.0,United Kingdom
559371,2023-07-08,23065,Large Deco Jewellery Stand,23.06,1,14264.0,United Kingdom
C559486,2023-07-08,23111,Parisienne Sewing Box,23.06,-1,13047.0,United Kingdom
559488,2023-07-08,15056N,Edwardian Parasol Natural,23.02,1,13488.0,United Kingdom
559488,2023-07-08,21621,Vintage Union Jack Bunting,23.02,1,13488.0,United Kingdom
559488,2023-07-08,85014B,Red Retrospot Umbrella,23.02,1,13488.0,United Kingdom
559489,2023-07-08,21621,Vintage Union Jack Bunting,23.02,1,17489.0,United Kingdom
559490,2023-07-08,15056N,Edwardian Parasol Natural,23.02,1,13490.0,United Kingdom
559493,2023-07-08,15056N,Edwardian Parasol Natural,23.02,2,15493.0,United Kingdom
559494,2023-07-08,15056N,Edwardian Parasol Natural,23.02,1,13494.0,United Kingdom
559499,2023-07-08,22112,Chocolate Hot Water Bottle,23.02,1,17499.0,United Kingdom
