TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
541128,2023-01-14,22846,Bread Bin Diner Style Red,44.37,1,12128.0,United Kingdom
541131,2023-01-14,22846,Bread Bin Diner Style Red,44.37,1,16131.0,United Kingdom
541131,2023-01-14,22946,Wooden Advent Calendar Cream,44.37,1,16131.0,United Kingdom
541132,2023-01-14,22606,Wooden Skittles Garden Set,44.37,1,16132.0,United Kingdom
541219,2023-01-14,22848,Bread Bin Diner Style Pink,44.37,1,13219.0,United Kingdom
541127,2023-01-14,22838,3 Tier Cake Tin Red And Cream,40.15,1,14127.0,United Kingdom
541219,2023-01-14,22839,3 Tier Cake Tin Green And Cream,40.15,1,13219.0,United Kingdom
541132,2023-01-14,22485,Set Of 2 Wooden Market Crates,35.83,1,16132.0,United Kingdom
541221,2023-01-14,22423,Regency Cakestand 3 Tier,35.83,6,12221.0,United Kingdom
541123,2023-01-14,22761,Chest 7 Drawer Ma Campagne,35.82,2,13385.0,United Kingdom
541131,2023-01-14,21843,Red Retrospot Cake Stand,31.56,1,16131.0,United Kingdom
541219,2023-01-14,22501,Picnic Basket Wicker Large,31.56,1,13219.0,United Kingdom
541219,2023-01-14,21217,Red Retrospot Round Cake Tins,31.56,1,13219.0,United Kingdom
541219,2023-01-14,21784,Shoe Shine Box,31.56,1,13219.0,United Kingdom
541127,2023-01-14,37476,Condiment Tray 4 Bowls And 4 Spoons,29.0,1,14127.0,United Kingdom
541119,2023-01-14,21791,Vintage Heads And Tails Card Game,11.53,12,16493.0,United Kingdom
541119,2023-01-14,21912,Vintage Snakes & Ladders,14.09,4,16493.0,United Kingdom
541119,2023-01-14,22087,Paper Bunting White Lace,13.27,12,16493.0,United Kingdom
541119,2023-01-14,84378,Set Of 3 Heart Cookie Cutters,11.53,12,16493.0,United Kingdom
541119,2023-01-14,21121,Set/10 Red Polkadot Party Candles,11.53,24,16493.0,United Kingdom
541119,2023-01-14,84988,Set Of 72 Pink Heart Paper Doilies,11.74,12,16493.0,United Kingdom
541120,2023-01-14,21195,Pink Honeycomb Paper Ball,10.92,48,12490.0,France
541120,2023-01-14,21880,Red Retrospot Tape,10.44,24,12490.0,France
541120,2023-01-14,21881,Cute Cats Tape,10.44,24,12490.0,France
541120,2023-01-14,22377,Bottle Bag Retrospot,11.12,20,12490.0,France
541120,2023-01-14,84356,Pompom Curtain,12.25,12,12490.0,France
541120,2023-01-14,22971,Queens Guard Coffee Mug,12.86,24,12490.0,France
541120,2023-01-14,22898,Childrens Apron Apples Design,12.25,8,12490.0,France
541120,2023-01-14,22303,Coffee Mug Apples Design,12.86,12,12490.0,France
541120,2023-01-14,22894,Tablecloth Red Apples Design,18.96,4,12490.0,France
541120,2023-01-14,22895,Set Of 2 Tea Towels Apple And Pears,13.27,6,12490.0,France
541120,2023-01-14,22302,Coffee Mug Pears Design,12.86,6,12490.0,France
541120,2023-01-14,22908,Pack Of 20 Napkins Red Apples,11.12,12,12490.0,France
541120,2023-01-14,22352,Lunch Box With Cutlery Retrospot,12.86,6,12490.0,France
541120,2023-01-14,21976,Pack Of 60 Mushroom Cake Cases,10.81,24,12490.0,France
541120,2023-01-14,22938,Cupcake Lace Paper Set 6,12.25,12,12490.0,France
541120,2023-01-14,22970,London Bus Coffee Mug,12.86,6,12490.0,France
541120,2023-01-14,22988,Soldiers Egg Cup,11.53,12,12490.0,France
541120,2023-01-14,22976,Circus Parade Childrens Egg Cup,11.53,12,12490.0,France
541120,2023-01-14,22659,Lunch Box I Love London,12.25,12,12490.0,France
541120,2023-01-14,22966,Gingerbread Man Cookie Cutter,11.53,12,12490.0,France
541120,2023-01-14,22964,3 Piece Spaceboy Cookie Cutter Set,12.4,6,12490.0,France
541120,2023-01-14,84378,Set Of 3 Heart Cookie Cutters,11.53,12,12490.0,France
541120,2023-01-14,20975,12 Pencils Small Tube Red Retrospot,10.92,24,12490.0,France
541120,2023-01-14,20750,Red Retrospot Mini Cases,18.4,4,12490.0,France
