TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
547171,2023-03-21,21686,Medina Stamped Metal Stool,51.2,2,17849.0,United Kingdom
547202,2023-03-21,84078A,Set/4 White Retro Storage Cubes,51.2,1,17841.0,United Kingdom
547134,2023-03-21,22824,3 Tier Sweetheart Garden Shelf,47.1,1,15996.0,United Kingdom
547199,2023-03-21,22504,Cabin Bag Vintage Retrospot,40.95,1,14606.0,United Kingdom
547109,2023-03-21,23007,Spaceboy Baby Gift Set,27.62,1,12423.0,Belgium
547109,2023-03-21,23008,Dolly Girl Baby Gift Set,27.62,1,12423.0,Belgium
547195,2023-03-21,22849,Bread Bin Diner Style Mint,27.62,2,17204.0,United Kingdom
547205,2023-03-21,23007,Spaceboy Baby Gift Set,27.62,1,16558.0,United Kingdom
547205,2023-03-21,23008,Dolly Girl Baby Gift Set,27.62,1,16558.0,United Kingdom
547092,2023-03-21,84970L,Single Heart Zinc T-Light Holder,11.22,12,16619.0,United Kingdom
547092,2023-03-21,84970S,Hanging Heart Zinc T-Light Holder,11.12,12,16619.0,United Kingdom
547092,2023-03-21,20846,Zinc Heart Lattice T-Light Holder,11.53,12,16619.0,United Kingdom
547092,2023-03-21,22149,Feltcraft 6 Flower Friends,12.4,6,16619.0,United Kingdom
547092,2023-03-21,22147,Feltcraft Butterfly Hearts,11.74,12,16619.0,United Kingdom
547092,2023-03-21,22960,Jam Making Set With Jars,14.61,6,16619.0,United Kingdom
547092,2023-03-21,22493,Paint Your Own Canvas Set,11.94,12,16619.0,United Kingdom
547092,2023-03-21,84836,Zinc Metal Heart Decoration,11.53,12,16619.0,United Kingdom
547092,2023-03-21,22617,Baking Set Spaceboy Design,15.32,3,16619.0,United Kingdom
547092,2023-03-21,22138,Baking Set 9 Piece Retrospot,15.32,3,16619.0,United Kingdom
547092,2023-03-21,22489,Pack Of 12 Traditional Crayons,10.68,24,16619.0,United Kingdom
547092,2023-03-21,22427,Enamel Flower Jug Cream,16.35,3,16619.0,United Kingdom
547092,2023-03-21,22558,Clothes Pegs Retrospot Pack 24,11.78,12,16619.0,United Kingdom
547092,2023-03-21,22502,Picnic Basket Wicker Small,16.35,4,16619.0,United Kingdom
