TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
C556966,2023-06-16,22827,Rustic Seventeen Drawer Sideboard,179.37,-1,13523.0,United Kingdom
557027,2023-06-16,84078A,Set/4 White Retro Storage Cubes,51.2,1,12816.0,Poland
557103,2023-06-16,84078A,Set/4 White Retro Storage Cubes,51.2,1,16852.0,United Kingdom
557112,2023-06-16,22282,12 Egg House Painted Wood,35.83,1,15112.0,United Kingdom
557112,2023-06-16,22423,Regency Cakestand 3 Tier,35.83,1,15112.0,United Kingdom
557112,2023-06-16,22424,Enamel Bread Bin Cream,35.83,2,15112.0,United Kingdom
557112,2023-06-16,22760,Tray Breakfast In Bed,35.83,1,15112.0,United Kingdom
556969,2023-06-16,84629,White 3 Frame Birds And Tree,32.75,1,16257.0,United Kingdom
557112,2023-06-16,22061,Large Cake Stand Hanging Strawbery,31.56,1,15112.0,United Kingdom
557112,2023-06-16,22501,Picnic Basket Wicker Large,31.56,1,15112.0,United Kingdom
557112,2023-06-16,22487,White Wood Garden Plant Ladder,30.71,1,15112.0,United Kingdom
557112,2023-06-16,22634,Childs Breakfast Set Spaceboy,30.71,1,15112.0,United Kingdom
557112,2023-06-16,22767,Triple Photo Frame Cornice,30.71,2,15112.0,United Kingdom
556970,2023-06-16,22847,Bread Bin Diner Style Ivory,27.62,1,13082.0,United Kingdom
557122,2023-06-16,23007,Spaceboy Baby Gift Set,27.62,1,16558.0,United Kingdom
557124,2023-06-16,22846,Bread Bin Diner Style Red,27.62,1,16359.0,United Kingdom
557124,2023-06-16,22847,Bread Bin Diner Style Ivory,27.62,1,16359.0,United Kingdom
557112,2023-06-16,22624,Ivory Kitchen Scales,27.3,1,15112.0,United Kingdom
557112,2023-06-16,23181,Bull Dog Bottle Top Wall Clock,27.3,1,15112.0,United Kingdom
C556966,2023-06-16,23253,16 Piece Cutlery Set Pantry Design,26.6,-1,13523.0,United Kingdom
557112,2023-06-16,22414,Doormat Neighbourhood Witch,26.43,1,15112.0,United Kingdom
557112,2023-06-16,23112,Parisienne Curio Cabinet,25.58,1,15112.0,United Kingdom
557112,2023-06-16,23118,Parisienne Jewellery Drawer,25.58,1,15112.0,United Kingdom
557009,2023-06-16,22605,Wooden Croquet Garden Set,25.57,1,14321.0,United Kingdom
557067,2023-06-16,22847,Bread Bin Diner Style Ivory,25.57,4,13098.0,United Kingdom
C557047,2023-06-16,22839,3 Tier Cake Tin Green And Cream,25.57,-1,13488.0,United Kingdom
C557047,2023-06-16,22838,3 Tier Cake Tin Red And Cream,25.57,-2,13488.0,United Kingdom
C557060,2023-06-16,21781,Ma Campagne Cutlery Box,25.57,-1,17725.0,United Kingdom
557112,2023-06-16,21906,Pharmacie First Aid Tin,23.87,1,15112.0,United Kingdom
556953,2023-06-16,22423,Regency Cakestand 3 Tier,23.32,6,14911.0,EIRE
556953,2023-06-16,84968D,Set Of 16 Vintage Red Cutlery,23.32,2,14911.0,EIRE
556953,2023-06-16,84968A,Set Of 16 Vintage Rose Cutlery,23.32,3,14911.0,EIRE
556953,2023-06-16,84968C,Set Of 16 Vintage Pistachio Cutlery,23.32,3,14911.0,EIRE
556960,2023-06-16,22423,Regency Cakestand 3 Tier,23.32,4,14844.0,United Kingdom
557007,2023-06-16,22236,Cake Stand 3 Tier Magic Garden,23.32,3,12484.0,Spain
557007,2023-06-16,22605,Wooden Croquet Garden Set,23.32,4,12484.0,Spain
557013,2023-06-16,22423,Regency Cakestand 3 Tier,23.32,2,15044.0,United Kingdom
557016,2023-06-16,85066,Cream Sweetheart Mini Chest,23.32,2,16942.0,United Kingdom
557033,2023-06-16,22236,Cake Stand 3 Tier Magic Garden,23.32,2,13826.0,United Kingdom
557034,2023-06-16,22423,Regency Cakestand 3 Tier,23.32,1,13627.0,United Kingdom
557039,2023-06-16,22424,Enamel Bread Bin Cream,23.32,1,16814.0,United Kingdom
557063,2023-06-16,84813,Set Of 4 Diamond Napkin Rings,23.32,2,17368.0,United Kingdom
557064,2023-06-16,22423,Regency Cakestand 3 Tier,23.32,1,13263.0,United Kingdom
557114,2023-06-16,22236,Cake Stand 3 Tier Magic Garden,23.32,2,13951.0,United Kingdom
557114,2023-06-16,22423,Regency Cakestand 3 Tier,23.32,2,13951.0,United Kingdom
557116,2023-06-16,84968C,Set Of 16 Vintage Pistachio Cutlery,23.32,1,15219.0,United Kingdom
557116,2023-06-16,84968F,Set Of 16 Vintage Sky Blue Cutlery,23.32,1,15219.0,United Kingdom
557116,2023-06-16,84968D,Set Of 16 Vintage Red Cutlery,23.32,1,15219.0,United Kingdom
557116,2023-06-16,84968A,Set Of 16 Vintage Rose Cutlery,23.32,1,15219.0,United Kingdom
557116,2023-06-16,84968E,Set Of 16 Vintage Black Cutlery,23.32,1,15219.0,United Kingdom
557124,2023-06-16,22424,Enamel Bread Bin Cream,23.32,1,16359.0,United Kingdom
557129,2023-06-16,22423,Regency Cakestand 3 Tier,23.32,2,17841.0,United Kingdom
557129,2023-06-16,22424,Enamel Bread Bin Cream,23.32,1,17841.0,United Kingdom
C556966,2023-06-16,22760,Tray Breakfast In Bed,23.32,-1,13523.0,United Kingdom
556953,2023-06-16,23118,Parisienne Jewellery Drawer,17.94,2,14911.0,EIRE
556953,2023-06-16,23163,Regency Sugar Tongs,12.8,24,14911.0,EIRE
556953,2023-06-16,23162,Regency Tea Strainer,14.09,24,14911.0,EIRE
556953,2023-06-16,23172,Regency Tea Plate Pink,11.94,24,14911.0,EIRE
556953,2023-06-16,23175,Regency Milk Jug Pink,13.58,12,14911.0,EIRE
556953,2023-06-16,23170,Regency Tea Plate Roses,11.94,24,14911.0,EIRE
556953,2023-06-16,23171,Regency Tea Plate Green,11.94,24,14911.0,EIRE
556953,2023-06-16,23174,Regency Sugar Bowl Green,14.5,8,14911.0,EIRE
556953,2023-06-16,22699,Roses Regency Teacup And Saucer,12.86,24,14911.0,EIRE
556953,2023-06-16,23245,Set Of 3 Regency Cake Tins,15.32,4,14911.0,EIRE
556953,2023-06-16,21035,Set/2 Red Retrospot Tea Towels,13.58,6,14911.0,EIRE
556953,2023-06-16,22989,Set 2 Pantry Design Tea Towels,13.58,6,14911.0,EIRE
556953,2023-06-16,22932,Baking Mould Toffee Cup Chocolate,12.86,6,14911.0,EIRE
556953,2023-06-16,22936,Baking Mould Rose White Chocolate,13.58,6,14911.0,EIRE
556953,2023-06-16,22934,Baking Mould Easter Egg White Choc,13.27,6,14911.0,EIRE
556953,2023-06-16,21216,Set 3 Retrospot Tea/Coffee/Sugar,15.32,4,14911.0,EIRE
556953,2023-06-16,23243,Set Of Tea Coffee Sugar Tins Pantry,15.32,4,14911.0,EIRE
556953,2023-06-16,22364,Glass Jar Digestive Biscuits,13.27,6,14911.0,EIRE
556953,2023-06-16,22360,Glass Jar English Confectionery,13.27,6,14911.0,EIRE
