TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
550638,2023-04-19,22797,Chest Of Drawers Gingham Heart,44.37,1,17638.0,United Kingdom
550542,2023-04-19,21628,Triangular Pouffe Vintage,40.15,1,12542.0,United Kingdom
550542,2023-04-19,21781,Ma Campagne Cutlery Box,40.11,1,12542.0,United Kingdom
550541,2023-04-19,21633,Sunflower Decorative Parasol,35.83,1,17541.0,United Kingdom
550542,2023-04-19,22760,Tray Breakfast In Bed,35.83,1,12542.0,United Kingdom
550542,2023-04-19,84968A,Set Of 16 Vintage Rose Cutlery,35.83,1,12542.0,United Kingdom
550542,2023-04-19,85066,Cream Sweetheart Mini Chest,35.83,1,12542.0,United Kingdom
550636,2023-04-19,22424,Enamel Bread Bin Cream,35.83,1,15636.0,United Kingdom
550541,2023-04-19,72760B,Vintage Cream 3 Basket Cake Stand,31.56,4,17541.0,United Kingdom
550542,2023-04-19,22501,Picnic Basket Wicker Large,31.56,1,12542.0,United Kingdom
550636,2023-04-19,22501,Picnic Basket Wicker Large,31.56,1,15636.0,United Kingdom
550541,2023-04-19,22968,Rose Cottage Keepsake Box,30.71,1,17541.0,United Kingdom
550542,2023-04-19,22487,White Wood Garden Plant Ladder,30.71,1,12542.0,United Kingdom
550638,2023-04-19,22120,Welcome Wooden Block Letters,30.71,1,17638.0,United Kingdom
550622,2023-04-19,23008,Dolly Girl Baby Gift Set,27.62,1,13735.0,United Kingdom
550541,2023-04-19,22752,Set 7 Babushka Nesting Boxes,27.3,1,17541.0,United Kingdom
550541,2023-04-19,23052,Recycled Acapulco Mat Turquoise,27.3,1,17541.0,United Kingdom
550541,2023-04-19,82486,3 Drawer Antique White Wood Cabinet,27.3,1,17541.0,United Kingdom
550542,2023-04-19,22191,Ivory Diner Wall Clock,27.3,1,12542.0,United Kingdom
550542,2023-04-19,23052,Recycled Acapulco Mat Turquoise,27.3,1,12542.0,United Kingdom
550636,2023-04-19,22626,Black Kitchen Scales,27.3,1,15636.0,United Kingdom
550638,2023-04-19,21922,Union Stripe With Fringe Hammock,27.3,1,17638.0,United Kingdom
550517,2023-04-19,22606,Wooden Skittles Garden Set,26.6,2,14352.0,United Kingdom
550622,2023-04-19,22606,Wooden Skittles Garden Set,26.6,1,13735.0,United Kingdom
550541,2023-04-19,22283,6 Egg House Painted Wood,26.43,1,17541.0,United Kingdom
550541,2023-04-19,48173C,Doormat Black Flock,26.43,1,17541.0,United Kingdom
550542,2023-04-19,22365,Doormat Respectable House,26.43,1,12542.0,United Kingdom
550542,2023-04-19,22414,Doormat Neighbourhood Witch,26.43,1,12542.0,United Kingdom
550542,2023-04-19,22692,Doormat Welcome To Our Home,26.43,2,12542.0,United Kingdom
550542,2023-04-19,48129,Doormat Topiary,26.43,1,12542.0,United Kingdom
550636,2023-04-19,48194,Doormat Hearts,26.43,1,15636.0,United Kingdom
550638,2023-04-19,22689,Doormat Merry Christmas Red,26.43,1,17638.0,United Kingdom
550638,2023-04-19,48116,Doormat Multicolour Stripe,26.43,1,17638.0,United Kingdom
550638,2023-04-19,48194,Doormat Hearts,26.43,1,17638.0,United Kingdom
550517,2023-04-19,22605,Wooden Croquet Garden Set,25.57,3,14352.0,United Kingdom
550522,2023-04-19,22839,3 Tier Cake Tin Green And Cream,25.57,2,12947.0,United Kingdom
550527,2023-04-19,22849,Bread Bin Diner Style Mint,25.57,4,12476.0,Germany
550622,2023-04-19,22605,Wooden Croquet Garden Set,25.57,1,13735.0,United Kingdom
550627,2023-04-19,22605,Wooden Croquet Garden Set,25.57,1,16633.0,United Kingdom
550627,2023-04-19,21781,Ma Campagne Cutlery Box,25.57,1,16633.0,United Kingdom
550541,2023-04-19,21625,Vintage Union Jack Apron,24.73,1,17541.0,United Kingdom
