TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
555276,2023-06-01,84078A,Set/4 White Retro Storage Cubes,70.0,2,14276.0,United Kingdom
555241,2023-06-01,22824,3 Tier Sweetheart Garden Shelf,47.1,1,14377.0,United Kingdom
555276,2023-06-01,22847,Bread Bin Diner Style Ivory,44.37,1,14276.0,United Kingdom
555276,2023-06-01,21627,Elephant Carnival Pouffe,40.15,1,14276.0,United Kingdom
555275,2023-06-01,22423,Regency Cakestand 3 Tier,35.83,1,13275.0,United Kingdom
555275,2023-06-01,85163A,White Baroque Wall Clock,35.83,1,13275.0,United Kingdom
555276,2023-06-01,22605,Wooden Croquet Garden Set,35.83,1,14276.0,United Kingdom
555277,2023-06-01,22461,Savoy Art Deco Clock,35.83,1,16277.0,United Kingdom
555277,2023-06-01,23072,Marie Antoinette Trinket Box Silver,35.83,1,16277.0,United Kingdom
555278,2023-06-01,22423,Regency Cakestand 3 Tier,35.83,1,15278.0,United Kingdom
555278,2023-06-01,22485,Set Of 2 Wooden Market Crates,35.83,2,15278.0,United Kingdom
555275,2023-06-01,22501,Picnic Basket Wicker Large,31.56,2,13275.0,United Kingdom
555275,2023-06-01,22829,Sweetheart Wire Wall Tidy,31.56,1,13275.0,United Kingdom
555276,2023-06-01,22796,Photo Frame 3 Classic Hanging,31.56,1,14276.0,United Kingdom
555276,2023-06-01,22120,Welcome Wooden Block Letters,30.71,1,14276.0,United Kingdom
555278,2023-06-01,22768,Family Photo Frame Cornice,30.71,1,15278.0,United Kingdom
555241,2023-06-01,22783,Set 3 Wicker Oval Baskets W Lids,30.7,1,14377.0,United Kingdom
555276,2023-06-01,21630,Floor Cushion Elephant Carnival,29.0,1,14276.0,United Kingdom
555156,2023-06-01,22847,Bread Bin Diner Style Ivory,27.62,1,15643.0,United Kingdom
555157,2023-06-01,22849,Bread Bin Diner Style Mint,27.62,1,15643.0,United Kingdom
555162,2023-06-01,23010,Circus Parade Baby Gift Set,27.62,3,12473.0,Germany
555279,2023-06-01,84873A,Funky Flower Picnic Bag For 4,27.62,1,16348.0,United Kingdom
