TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
537859,2024-12-08,22828,Regency Mirror With Shutters,179.37,1,14030.0,United Kingdom
537859,2024-12-08,22827,Rustic Seventeen Drawer Sideboard,158.88,2,14030.0,United Kingdom
537765,2024-12-08,21686,Medina Stamped Metal Stool,51.2,1,14606.0,United Kingdom
537823,2024-12-08,22839,3 Tier Cake Tin Green And Cream,40.78,1,15823.0,United Kingdom
537823,2024-12-08,85066,Cream Sweetheart Mini Chest,36.38,3,15823.0,United Kingdom
537823,2024-12-08,21258,Victorian Sewing Box Large,36.38,2,15823.0,United Kingdom
537823,2024-12-08,22423,Regency Cakestand 3 Tier,36.38,2,15823.0,United Kingdom
537667,2024-12-08,22158,3 Hearts Hanging Decoration Rustic,12.86,128,17870.0,United Kingdom
537668,2024-12-08,22867,Hand Warmer Bird Design,12.4,12,14821.0,United Kingdom
537668,2024-12-08,22158,3 Hearts Hanging Decoration Rustic,13.27,8,14821.0,United Kingdom
537669,2024-12-08,84978,Hanging Heart Jar T-Light Holder,11.53,12,16863.0,United Kingdom
537669,2024-12-08,21726,Multi Hearts Stickers,11.12,12,16863.0,United Kingdom
537669,2024-12-08,21723,Alphabet Hearts Sticker Sheet,11.12,12,16863.0,United Kingdom
537669,2024-12-08,21725,Sweeties Stickers,11.12,12,16863.0,United Kingdom
537669,2024-12-08,22969,Homemade Jam Scented Candles,11.74,12,16863.0,United Kingdom
537669,2024-12-08,72741,Grand Chocolatecandle,11.74,9,16863.0,United Kingdom
537669,2024-12-08,22644,Ceramic Cherry Cake Money Bank,11.74,12,16863.0,United Kingdom
537669,2024-12-08,85123A,Cream Hanging Heart T-Light Holder,13.27,12,16863.0,United Kingdom
537669,2024-12-08,22804,Pink Hanging Heart T-Light Holder,13.27,12,16863.0,United Kingdom
537670,2024-12-08,21463,Mirrored Disco Ball,16.35,2,13078.0,United Kingdom
537670,2024-12-08,22111,Scottie Dog Hot Water Bottle,14.61,24,13078.0,United Kingdom
537670,2024-12-08,22191,Ivory Diner Wall Clock,18.96,2,13078.0,United Kingdom
537670,2024-12-08,21871,Save The Planet Mug,11.53,12,13078.0,United Kingdom
537670,2024-12-08,21754,Home Building Block Word,16.35,3,13078.0,United Kingdom
537670,2024-12-08,84029E,Red Woolly Hottie White Heart,13.72,24,13078.0,United Kingdom
537670,2024-12-08,82582,Area Patrolled Metal Sign,12.4,12,13078.0,United Kingdom
