TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
548490,2023-03-31,22827,Rustic Seventeen Drawer Sideboard,179.37,1,12909.0,United Kingdom
548522,2023-03-31,84078A,Set/4 White Retro Storage Cubes,51.2,2,17522.0,United Kingdom
548516,2023-03-31,21627,Elephant Carnival Pouffe,40.15,1,15516.0,United Kingdom
548516,2023-03-31,22770,Mirror Cornice,40.15,1,15516.0,United Kingdom
548522,2023-03-31,22762,Cupboard 3 Drawer Ma Campagne,40.15,1,17522.0,United Kingdom
548516,2023-03-31,22839,3 Tier Cake Tin Green And Cream,40.11,1,15516.0,United Kingdom
548502,2023-03-31,22423,Regency Cakestand 3 Tier,35.83,5,17502.0,United Kingdom
548505,2023-03-31,22424,Enamel Bread Bin Cream,35.83,1,12505.0,United Kingdom
548514,2023-03-31,22282,12 Egg House Painted Wood,35.83,1,16514.0,United Kingdom
548516,2023-03-31,22282,12 Egg House Painted Wood,35.83,2,15516.0,United Kingdom
548516,2023-03-31,22423,Regency Cakestand 3 Tier,35.83,1,15516.0,United Kingdom
548522,2023-03-31,22485,Set Of 2 Wooden Market Crates,35.83,1,17522.0,United Kingdom
548504,2023-03-31,22501,Picnic Basket Wicker Large,31.56,2,16504.0,United Kingdom
548505,2023-03-31,22501,Picnic Basket Wicker Large,31.56,1,12505.0,United Kingdom
548505,2023-03-31,22607,Wooden Rounders Garden Set,31.56,1,12505.0,United Kingdom
548516,2023-03-31,22061,Large Cake Stand Hanging Strawbery,31.56,1,15516.0,United Kingdom
548516,2023-03-31,22501,Picnic Basket Wicker Large,31.56,1,15516.0,United Kingdom
548522,2023-03-31,22061,Large Cake Stand Hanging Strawbery,31.56,1,17522.0,United Kingdom
548505,2023-03-31,22776,Sweetheart 3 Tier Cake Stand,30.71,1,12505.0,United Kingdom
548514,2023-03-31,22167,Oval Wall Mirror Diamante,30.71,2,16514.0,United Kingdom
548516,2023-03-31,22487,White Wood Garden Plant Ladder,30.71,1,15516.0,United Kingdom
548484,2023-03-31,21473,Sweetheart Cream Steel Table Rect,30.7,1,13571.0,United Kingdom
548403,2023-03-31,22849,Bread Bin Diner Style Mint,27.62,1,14794.0,United Kingdom
548404,2023-03-31,22849,Bread Bin Diner Style Mint,27.62,1,16398.0,United Kingdom
548404,2023-03-31,22848,Bread Bin Diner Style Pink,27.62,1,16398.0,United Kingdom
548490,2023-03-31,22848,Bread Bin Diner Style Pink,27.62,1,12909.0,United Kingdom
C548460,2023-03-31,22846,Bread Bin Diner Style Red,27.62,-1,16801.0,United Kingdom
548502,2023-03-31,22624,Ivory Kitchen Scales,27.3,1,17502.0,United Kingdom
548502,2023-03-31,48189,Doormat Friendship,27.3,1,17502.0,United Kingdom
548504,2023-03-31,20685,Doormat Red Retrospot,27.3,1,16504.0,United Kingdom
548505,2023-03-31,20685,Doormat Red Retrospot,27.3,1,12505.0,United Kingdom
548514,2023-03-31,20685,Doormat Red Retrospot,27.3,1,16514.0,United Kingdom
548516,2023-03-31,22192,Blue Diner Wall Clock,27.3,1,15516.0,United Kingdom
548516,2023-03-31,22193,Red Diner Wall Clock,27.3,1,15516.0,United Kingdom
548516,2023-03-31,84795B,Sunset Check Hammock,27.3,1,15516.0,United Kingdom
548522,2023-03-31,23051,Recycled Acapulco Mat Blue,27.3,1,17522.0,United Kingdom
548522,2023-03-31,23052,Recycled Acapulco Mat Turquoise,27.3,2,17522.0,United Kingdom
548522,2023-03-31,23053,Recycled Acapulco Mat Pink,27.3,1,17522.0,United Kingdom
548522,2023-03-31,23054,Recycled Acapulco Mat Lavender,27.3,1,17522.0,United Kingdom
548505,2023-03-31,22794,Sweetheart Wire Magazine Rack,26.43,1,12505.0,United Kingdom
548514,2023-03-31,22166,Wall Mirror Rectangle Diamante Pink,26.43,1,16514.0,United Kingdom
548514,2023-03-31,22786,Cushion Cover Pink Union Jack,26.43,2,16514.0,United Kingdom
548516,2023-03-31,22283,6 Egg House Painted Wood,26.43,1,15516.0,United Kingdom
548516,2023-03-31,22825,Decorative Plant Pot With Frieze,26.43,1,15516.0,United Kingdom
548516,2023-03-31,37370,Retro Coffee Mugs Assorted,26.43,2,15516.0,United Kingdom
548516,2023-03-31,48188,Doormat Welcome Puppies,26.43,1,15516.0,United Kingdom
548522,2023-03-31,22366,Doormat Airmail,26.43,1,17522.0,United Kingdom
548522,2023-03-31,22692,Doormat Welcome To Our Home,26.43,1,17522.0,United Kingdom
548410,2023-03-31,23007,Spaceboy Baby Gift Set,25.57,6,12731.0,France
548410,2023-03-31,23010,Circus Parade Baby Gift Set,25.57,6,12731.0,France
548496,2023-03-31,22846,Bread Bin Diner Style Red,25.57,4,12678.0,France
C548464,2023-03-31,22846,Bread Bin Diner Style Red,25.57,-3,13043.0,United Kingdom
548401,2023-03-31,22084,Paper Chain Kit Empire,13.27,6,14479.0,United Kingdom
548401,2023-03-31,22499,Wooden Union Jack Bunting,16.35,3,14479.0,United Kingdom
548401,2023-03-31,21626,Vintage Union Jack Pennant,12.25,12,14479.0,United Kingdom
548401,2023-03-31,23077,Doughnut Lip Gloss,11.53,20,14479.0,United Kingdom
548401,2023-03-31,22692,Doormat Welcome To Our Home,18.4,2,14479.0,United Kingdom
548401,2023-03-31,22690,Doormat Home Sweet Home Blue,18.4,2,14479.0,United Kingdom
548401,2023-03-31,48194,Doormat Hearts,18.4,2,14479.0,United Kingdom
548401,2023-03-31,22595,Gingham Heart Decoration,11.12,12,14479.0,United Kingdom
548404,2023-03-31,48138,Doormat Union Flag,17.17,10,16398.0,United Kingdom
548404,2023-03-31,48185,Doormat Fairy Cake,18.4,2,16398.0,United Kingdom
548404,2023-03-31,48194,Doormat Hearts,18.4,2,16398.0,United Kingdom
548404,2023-03-31,48187,Doormat New England,18.4,2,16398.0,United Kingdom
548404,2023-03-31,22366,Doormat Airmail,18.4,2,16398.0,United Kingdom
