TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
580384,2023-12-04,22193,Red Diner Wall Clock,6.19,2,17243.0,United Kingdom
580384,2023-12-04,23355,Hot Water Bottle Keep Calm,6.19,2,17243.0,United Kingdom
580384,2023-12-04,22114,Hot Water Bottle Tea And Sympathy,6.19,7,17243.0,United Kingdom
580384,2023-12-04,22835,Hot Water Bottle I Am So Poorly,6.19,5,17243.0,United Kingdom
580384,2023-12-04,22112,Chocolate Hot Water Bottle,6.19,4,17243.0,United Kingdom
580384,2023-12-04,22314,Office Mug Warmer Choc+Blue,6.19,12,17243.0,United Kingdom
580384,2023-12-04,23118,Parisienne Jewellery Drawer,6.19,3,17243.0,United Kingdom
580384,2023-12-04,20668,Disco Ball Christmas Decoration,6.19,72,17243.0,United Kingdom
580384,2023-12-04,23329,Decorative Wicker Heart Large,6.19,10,17243.0,United Kingdom
580384,2023-12-04,21136,Painted Metal Pears Assorted,6.19,24,17243.0,United Kingdom
580384,2023-12-04,84879,Assorted Colour Bird Ornament,6.19,40,17243.0,United Kingdom
580384,2023-12-04,23275,Set Of 3 Hanging Owls Ollie Beak,6.19,12,17243.0,United Kingdom
580384,2023-12-04,21378,Small Tall Camphor Wood Toadstool,6.19,6,17243.0,United Kingdom
580384,2023-12-04,21379,Camphor Wood Portobello Mushroom,6.19,6,17243.0,United Kingdom
580384,2023-12-04,23103,Jingle Bell Heart Decoration,6.19,24,17243.0,United Kingdom
580385,2023-12-04,21376,Large Tall Camphor Wood Toadstool,6.19,2,16326.0,United Kingdom
580385,2023-12-04,23284,Doormat Keep Calm And Come In,6.19,10,16326.0,United Kingdom
580385,2023-12-04,22690,Doormat Home Sweet Home Blue,6.19,2,16326.0,United Kingdom
580385,2023-12-04,22692,Doormat Welcome To Our Home,6.19,2,16326.0,United Kingdom
580385,2023-12-04,22691,Doormat Welcome Sunrise,6.19,2,16326.0,United Kingdom
580385,2023-12-04,48129,Doormat Topiary,6.19,4,16326.0,United Kingdom
580385,2023-12-04,48187,Doormat New England,6.19,1,16326.0,United Kingdom
580385,2023-12-04,48111,Doormat 3 Smiley Cats,6.19,2,16326.0,United Kingdom
580385,2023-12-04,20685,Doormat Red Retrospot,6.19,2,16326.0,United Kingdom
580385,2023-12-04,48194,Doormat Hearts,6.19,2,16326.0,United Kingdom
580385,2023-12-04,23283,Doormat Vintage Leaf,6.19,2,16326.0,United Kingdom
580385,2023-12-04,21377,Small Camphor Wood Field Mushroom,6.19,6,16326.0,United Kingdom
