TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
556499,2023-06-12,22802,Faux Fur Chocolate Throw,30.7,2,16499.0,United Kingdom
556464,2023-06-12,23007,Spaceboy Baby Gift Set,27.62,1,18281.0,United Kingdom
556464,2023-06-12,23008,Dolly Girl Baby Gift Set,27.62,1,18281.0,United Kingdom
556467,2023-06-12,22847,Bread Bin Diner Style Ivory,27.62,2,13232.0,United Kingdom
556477,2023-06-12,23010,Circus Parade Baby Gift Set,27.62,1,12841.0,United Kingdom
556479,2023-06-12,23007,Spaceboy Baby Gift Set,27.62,1,16983.0,United Kingdom
556498,2023-06-12,22606,Wooden Skittles Garden Set,26.6,1,17961.0,United Kingdom
556472,2023-06-12,21781,Ma Campagne Cutlery Box,25.57,1,16633.0,United Kingdom
556475,2023-06-12,21781,Ma Campagne Cutlery Box,25.57,1,18109.0,United Kingdom
556465,2023-06-12,22760,Tray Breakfast In Bed,23.32,1,14984.0,United Kingdom
556466,2023-06-12,22423,Regency Cakestand 3 Tier,23.32,5,15465.0,United Kingdom
556484,2023-06-12,21340,Classic Metal Birdcage Plant Holder,23.32,1,16938.0,United Kingdom
556484,2023-06-12,85066,Cream Sweetheart Mini Chest,23.32,1,16938.0,United Kingdom
556497,2023-06-12,85066,Cream Sweetheart Mini Chest,23.32,2,15271.0,United Kingdom
556460,2023-06-12,23240,Set Of 4 Knick Knack Tins Doily,14.5,6,14276.0,United Kingdom
556460,2023-06-12,23236,Storage Tin Vintage Doily,13.21,6,14276.0,United Kingdom
556460,2023-06-12,23307,Set Of 60 Pantry Design Cake Cases,10.81,24,14276.0,United Kingdom
556460,2023-06-12,23166,Medium Ceramic Top Storage Jar,11.53,12,14276.0,United Kingdom
556460,2023-06-12,23165,Large Ceramic Top Storage Jar,11.94,12,14276.0,United Kingdom
556460,2023-06-12,23192,Bundle Of 3 Alphabet Exercise Books,11.94,12,14276.0,United Kingdom
556460,2023-06-12,21914,Blue Harmonica In Box,11.53,12,14276.0,United Kingdom
556460,2023-06-12,21915,Red Harmonica In Box,11.53,12,14276.0,United Kingdom
556460,2023-06-12,21889,Wooden Box Of Dominoes,11.53,12,14276.0,United Kingdom
556460,2023-06-12,21790,Vintage Snap Cards,11.12,12,14276.0,United Kingdom
556460,2023-06-12,84978,Hanging Heart Jar T-Light Holder,11.53,12,14276.0,United Kingdom
556460,2023-06-12,21212,Pack Of 72 Retrospot Cake Cases,10.81,24,14276.0,United Kingdom
556460,2023-06-12,21975,Pack Of 60 Dinosaur Cake Cases,10.81,24,14276.0,United Kingdom
556460,2023-06-12,84970L,Single Heart Zinc T-Light Holder,11.22,12,14276.0,United Kingdom
556460,2023-06-12,23144,Zinc T-Light Holder Stars Small,11.1,12,14276.0,United Kingdom
556460,2023-06-12,71459,Hanging Jam Jar T-Light Holders,11.12,12,14276.0,United Kingdom
556460,2023-06-12,23201,Jumbo Bag Alphabet,6.13,10,14276.0,United Kingdom
556460,2023-06-12,23203,Jumbo Bag Vintage Doily,6.13,10,14276.0,United Kingdom
556460,2023-06-12,23199,Jumbo Bag Apples,6.13,10,14276.0,United Kingdom
556460,2023-06-12,23207,Lunch Bag Alphabet Design,5.97,10,14276.0,United Kingdom
556460,2023-06-12,23209,Lunch Bag Vintage Doily,5.97,10,14276.0,United Kingdom
556460,2023-06-12,23206,Lunch Bag Apple Design,5.97,10,14276.0,United Kingdom
556460,2023-06-12,20728,Lunch Bag Cars Blue,5.97,10,14276.0,United Kingdom
556460,2023-06-12,22384,Lunch Bag Pink Polkadot,5.97,10,14276.0,United Kingdom
556461,2023-06-12,20724,Red Retrospot Charlotte Bag,10.99,100,13798.0,United Kingdom
556461,2023-06-12,21232,Strawberry Ceramic Trinket Pot,11.34,72,13798.0,United Kingdom
556461,2023-06-12,21936,Red Retrospot Picnic Bag,12.86,50,13798.0,United Kingdom
556461,2023-06-12,21937,Strawberry Picnic Bag,12.86,50,13798.0,United Kingdom
556461,2023-06-12,82583,Hot Baths Metal Sign,12.15,72,13798.0,United Kingdom
556461,2023-06-12,22851,Set 20 Napkins Fairy Cakes Design,10.99,96,13798.0,United Kingdom
556461,2023-06-12,37450,Ceramic Cake Bowl + Hanging Cakes,12.86,18,13798.0,United Kingdom
556461,2023-06-12,85099B,Jumbo Bag Red Retrospot,6.04,100,13798.0,United Kingdom
556462,2023-06-12,21770,Open Closed Metal Sign,15.32,1,14450.0,United Kingdom
556462,2023-06-12,21088,Set/6 Fruit Salad Paper Cups,10.44,2,14450.0,United Kingdom
556462,2023-06-12,21086,Set/6 Red Spotty Paper Cups,10.92,2,14450.0,United Kingdom
556462,2023-06-12,15036,Assorted Colours Silk Fan,11.1,12,14450.0,United Kingdom
556462,2023-06-12,15034,Paper Pocket Traveling Fan,10.39,12,14450.0,United Kingdom
556462,2023-06-12,20754,Retrospot Red Washing Up Gloves,12.4,3,14450.0,United Kingdom
556462,2023-06-12,20914,Set/5 Red Retrospot Lid Glass Bowls,13.27,7,14450.0,United Kingdom
556462,2023-06-12,23235,Storage Tin Vintage Leaf,13.21,6,14450.0,United Kingdom
556462,2023-06-12,23242,Treasure Tin Buffalo Bill,12.38,6,14450.0,United Kingdom
556462,2023-06-12,79321,Chilli Lights,16.14,4,14450.0,United Kingdom
556462,2023-06-12,22474,Spaceboy Tv Dinner Tray,15.32,3,14450.0,United Kingdom
556462,2023-06-12,21155,Red Retrospot Peg Bag,12.86,1,14450.0,United Kingdom
556462,2023-06-12,22720,Set Of 3 Cake Tins Pantry Design,15.32,4,14450.0,United Kingdom
556462,2023-06-12,23191,Bundle Of 3 Retro Note Books,11.94,12,14450.0,United Kingdom
556462,2023-06-12,23184,Bull Dog Bottle Opener,15.32,6,14450.0,United Kingdom
556462,2023-06-12,23239,Set Of 4 Knick Knack Tins Poppies,14.5,6,14450.0,United Kingdom
556462,2023-06-12,23202,Jumbo Bag Vintage Leaf,6.19,2,14450.0,United Kingdom
556463,2023-06-12,23100,Silver Bells Table Decoration,11.53,12,12583.0,France
556463,2023-06-12,21240,Blue Polkadot Cup,11.12,8,12583.0,France
556463,2023-06-12,21238,Red Retrospot Cup,11.12,8,12583.0,France
556463,2023-06-12,21244,Blue Polkadot Plate,11.98,8,12583.0,France
556463,2023-06-12,21242,Red Retrospot Plate,11.98,8,12583.0,France
556463,2023-06-12,23298,Spotty Bunting,15.32,12,12583.0,France
556463,2023-06-12,22197,Popcorn Holder,11.12,36,12583.0,France
556463,2023-06-12,21210,Set Of 72 Retrospot Paper Doilies,11.74,12,12583.0,France
556463,2023-06-12,22356,Charlotte Bag Pink Polkadot,11.12,10,12583.0,France
556463,2023-06-12,22466,Fairy Tale Cottage Night Light,12.25,12,12583.0,France
556463,2023-06-12,22610,Pens Assorted Funny Face,10.44,360,12583.0,France
556463,2023-06-12,22609,Pens Assorted Spaceball,10.44,216,12583.0,France
556463,2023-06-12,22561,Wooden School Colouring Set,11.94,12,12583.0,France
556464,2023-06-12,22037,Robot Birthday Card,10.68,12,18281.0,United Kingdom
556464,2023-06-12,22716,Card Circus Parade,10.68,12,18281.0,United Kingdom
556464,2023-06-12,22028,Penny Farthing Birthday Card,10.68,12,18281.0,United Kingdom
556464,2023-06-12,22467,Gumball Coat Rack,12.86,6,18281.0,United Kingdom
556464,2023-06-12,23209,Lunch Bag Vintage Doily,5.97,10,18281.0,United Kingdom
556465,2023-06-12,35970,Zinc Folkart Sleigh Bells,11.98,2,14984.0,United Kingdom
556465,2023-06-12,84795B,Sunset Check Hammock,18.4,1,14984.0,United Kingdom
556465,2023-06-12,84880,White Wire Egg Holder,17.94,1,14984.0,United Kingdom
556465,2023-06-12,23210,White Rocking Horse Hand Painted,11.53,2,14984.0,United Kingdom
556465,2023-06-12,23266,Set Of 3 Wooden Stocking Decoration,11.53,1,14984.0,United Kingdom
556465,2023-06-12,22500,Set Of 2 Tins Jardin De Provence,15.32,1,14984.0,United Kingdom
556465,2023-06-12,22457,Natural Slate Heart Chalkboard,13.27,2,14984.0,United Kingdom
556465,2023-06-12,23270,Set Of 2 Ceramic Painted Hearts,11.74,1,14984.0,United Kingdom
556465,2023-06-12,23265,Set Of 3 Wooden Tree Decorations,11.53,1,14984.0,United Kingdom
556465,2023-06-12,23263,Set Of 3 Wooden Heart Decorations,11.53,1,14984.0,United Kingdom
556465,2023-06-12,23264,Set Of 3 Wooden Sleigh Decorations,11.53,1,14984.0,United Kingdom
556465,2023-06-12,48194,Doormat Hearts,18.4,1,14984.0,United Kingdom
556465,2023-06-12,48184,Doormat English Rose,18.4,1,14984.0,United Kingdom
556465,2023-06-12,48194,Doormat Hearts,18.4,1,14984.0,United Kingdom
556466,2023-06-12,22169,Family Album White Picture Frame,18.96,2,15465.0,United Kingdom
556466,2023-06-12,22507,Memo Board Retrospot Design,15.32,3,15465.0,United Kingdom
556466,2023-06-12,23284,Doormat Keep Calm And Come In,17.17,10,15465.0,United Kingdom
556466,2023-06-12,22666,Recipe Box Pantry Yellow Design,13.27,6,15465.0,United Kingdom
556466,2023-06-12,23300,Gardeners Kneeling Pad Cup Of Tea,11.94,5,15465.0,United Kingdom
556467,2023-06-12,22666,Recipe Box Pantry Yellow Design,13.27,3,13232.0,United Kingdom
556467,2023-06-12,20914,Set/5 Red Retrospot Lid Glass Bowls,13.27,6,13232.0,United Kingdom
556467,2023-06-12,22194,Black Diner Wall Clock,18.96,1,13232.0,United Kingdom
556467,2023-06-12,84991,60 Teatime Fairy Cake Cases,10.81,1,13232.0,United Kingdom
556467,2023-06-12,21786,Polkadot Rain Hat,10.68,5,13232.0,United Kingdom
556467,2023-06-12,22853,Cat Bowl Vintage Cream,13.58,5,13232.0,United Kingdom
556467,2023-06-12,22652,Travel Sewing Kit,11.94,2,13232.0,United Kingdom
556467,2023-06-12,22131,Food Container Set 3 Love Heart,12.25,3,13232.0,United Kingdom
556467,2023-06-12,22845,Vintage Cream Cat Food Container,16.76,2,13232.0,United Kingdom
556467,2023-06-12,22667,Recipe Box Retrospot,13.27,6,13232.0,United Kingdom
556467,2023-06-12,84987,Set Of 36 Teatime Paper Doilies,11.74,5,13232.0,United Kingdom
556467,2023-06-12,84991,60 Teatime Fairy Cake Cases,10.81,5,13232.0,United Kingdom
556467,2023-06-12,22844,Vintage Cream Dog Food Container,18.96,2,13232.0,United Kingdom
556467,2023-06-12,21937,Strawberry Picnic Bag,13.27,5,13232.0,United Kingdom
556467,2023-06-12,84509B,Set Of 4 Fairy Cake Placemats,14.09,1,13232.0,United Kingdom
556467,2023-06-12,21466,Red Flower Crochet Food Cover,14.09,1,13232.0,United Kingdom
