TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
539958,2024-12-23,85161,Acrylic Geometric Lamp,49.47,1,13958.0,United Kingdom
539955,2024-12-23,22423,Regency Cakestand 3 Tier,36.38,5,14955.0,United Kingdom
539958,2024-12-23,22423,Regency Cakestand 3 Tier,36.38,2,13958.0,United Kingdom
539958,2024-12-23,22503,Cabin Bag Vintage Paisley,36.38,1,13958.0,United Kingdom
539958,2024-12-23,22760,Tray Breakfast In Bed,36.38,1,13958.0,United Kingdom
539958,2024-12-23,22968,Rose Cottage Keepsake Box,31.14,1,13958.0,United Kingdom
539864,2024-12-23,51008,Afghan Slipper Sock Pair,13.79,39,15562.0,United Kingdom
539865,2024-12-23,22041,"Record Frame 7"" Single Size",12.4,48,15587.0,United Kingdom
539865,2024-12-23,82001S,Silver Record Cover Frame,13.72,24,15587.0,United Kingdom
539865,2024-12-23,21137,Black Record Cover Frame,13.72,48,15587.0,United Kingdom
539867,2024-12-23,85123A,Cream Hanging Heart T-Light Holder,13.27,6,13922.0,United Kingdom
539867,2024-12-23,85184C,Set 4 Valentine Decoupage Heart Box,11.53,24,13922.0,United Kingdom
539867,2024-12-23,22834,Hand Warmer Babushka Design,11.12,24,13922.0,United Kingdom
539867,2024-12-23,70006,Love Heart Pocket Warmer,10.68,30,13922.0,United Kingdom
539867,2024-12-23,21115,Rose Caravan Doorstop,17.17,2,13922.0,United Kingdom
539920,2024-12-23,21773,Decorative Rose Bathroom Bottle,11.53,4,14085.0,United Kingdom
539920,2024-12-23,22798,Antique Glass Dressing Table Pot,13.27,4,14085.0,United Kingdom
539920,2024-12-23,22219,Lovebird Hanging Decoration White,11.12,7,14085.0,United Kingdom
539920,2024-12-23,22585,Pack Of 6 Birdy Gift Tags,11.53,4,14085.0,United Kingdom
539920,2024-12-23,22583,Pack Of 6 Handbag Gift Boxes,12.86,4,14085.0,United Kingdom
539920,2024-12-23,85049A,Traditional Christmas Ribbons,11.53,10,14085.0,United Kingdom
539920,2024-12-23,21038,Set/4 Modern Vintage Cotton Napkins,13.27,6,14085.0,United Kingdom
539920,2024-12-23,72800E,4 Ivory Dinner Candles Silver Flock,12.86,3,14085.0,United Kingdom
539920,2024-12-23,22840,Round Cake Tin Vintage Red,18.4,2,14085.0,United Kingdom
539920,2024-12-23,21069,Vintage Billboard Tea Mug,11.53,6,14085.0,United Kingdom
539920,2024-12-23,20802,Small Glass Sundae Dish Clear,11.94,6,14085.0,United Kingdom
539920,2024-12-23,21877,Home Sweet Home Mug,11.53,6,14085.0,United Kingdom
539920,2024-12-23,21485,Retrospot Heart Hot Water Bottle,15.32,6,14085.0,United Kingdom
539920,2024-12-23,84946,Antique Silver T-Light Glass,11.53,12,14085.0,United Kingdom
539920,2024-12-23,22784,Lantern Cream Gazebo,15.32,2,14085.0,United Kingdom
539920,2024-12-23,85231B,Cinammon Set Of 9 T-Lights,11.12,6,14085.0,United Kingdom
539920,2024-12-23,22789,T-Light Holder Sweetheart Hanging,12.25,4,14085.0,United Kingdom
539920,2024-12-23,22178,Victorian Glass Hanging T-Light,11.53,12,14085.0,United Kingdom
539920,2024-12-23,22800,Antique Tall Swirlglass Trinket Pot,14.09,4,14085.0,United Kingdom
539920,2024-12-23,20914,Set/5 Red Retrospot Lid Glass Bowls,13.27,1,14085.0,United Kingdom
539920,2024-12-23,22111,Scottie Dog Hot Water Bottle,15.32,4,14085.0,United Kingdom
539920,2024-12-23,22170,Picture Frame Wood Triple Portrait,17.17,2,14085.0,United Kingdom
539920,2024-12-23,21754,Home Building Block Word,16.35,2,14085.0,United Kingdom
539920,2024-12-23,21533,Retrospot Large Milk Jug,15.32,4,14085.0,United Kingdom
539920,2024-12-23,21066,Vintage Red Mug,11.53,6,14085.0,United Kingdom
539920,2024-12-23,85036B,Chocolate 1 Wick Morris Box Candle,11.53,12,14085.0,United Kingdom
539920,2024-12-23,21259,Victorian Sewing Box Small,16.35,2,14085.0,United Kingdom
539920,2024-12-23,85123A,Cream Hanging Heart T-Light Holder,13.27,4,14085.0,United Kingdom
539920,2024-12-23,22169,Family Album White Picture Frame,18.96,2,14085.0,United Kingdom
539920,2024-12-23,22483,Red Gingham Teddy Bear,13.27,2,14085.0,United Kingdom
539920,2024-12-23,21890,S/6 Wooden Skittles In Cotton Bag,13.27,2,14085.0,United Kingdom
539921,2024-12-23,22748,Poppy's Playhouse Kitchen,12.4,1,12748.0,United Kingdom
