TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
537224,2024-12-05,22833,Hall Cabinet With 3 Drawers,61.45,1,13174.0,United Kingdom
537065,2024-12-05,84963A,Pink Painted Kashmiri Chair,54.27,4,12567.0,France
537037,2024-12-05,22114,Hot Water Bottle Tea And Sympathy,14.3,8,17243.0,United Kingdom
537037,2024-12-05,21485,Retrospot Heart Hot Water Bottle,15.32,6,17243.0,United Kingdom
537037,2024-12-05,22835,Hot Water Bottle I Am So Poorly,15.02,3,17243.0,United Kingdom
537037,2024-12-05,84029E,Red Woolly Hottie White Heart,14.09,6,17243.0,United Kingdom
537037,2024-12-05,84029G,Knitted Union Flag Hot Water Bottle,14.09,6,17243.0,United Kingdom
537037,2024-12-05,22158,3 Hearts Hanging Decoration Rustic,13.27,8,17243.0,United Kingdom
537037,2024-12-05,22633,Hand Warmer Union Jack,12.4,24,17243.0,United Kingdom
537037,2024-12-05,22988,Soldiers Egg Cup,11.53,12,17243.0,United Kingdom
537037,2024-12-05,82494L,Wooden Frame Antique White,13.27,6,17243.0,United Kingdom
537037,2024-12-05,72800E,4 Ivory Dinner Candles Silver Flock,12.86,11,17243.0,United Kingdom
537037,2024-12-05,21034,Rex Cash+Carry Jumbo Shopper,11.22,2,17243.0,United Kingdom
537038,2024-12-05,21523,Doormat Fancy Font Home Sweet Home,17.17,10,15465.0,United Kingdom
537038,2024-12-05,21524,Doormat Spotty Home Sweet Home,18.4,3,15465.0,United Kingdom
537038,2024-12-05,22086,Paper Chain Kit 50'S Christmas,12.86,80,15465.0,United Kingdom
537038,2024-12-05,21754,Home Building Block Word,16.35,3,15465.0,United Kingdom
537038,2024-12-05,21755,Love Building Block Word,16.35,3,15465.0,United Kingdom
537038,2024-12-05,22083,Paper Chain Kit Retrospot,13.27,10,15465.0,United Kingdom
537040,2024-12-05,84949,Silver Hanging T-Light Holder,11.74,144,13089.0,United Kingdom
537041,2024-12-05,22726,Alarm Clock Bakelike Green,14.09,4,16033.0,United Kingdom
537041,2024-12-05,22730,Alarm Clock Bakelike Ivory,14.09,4,16033.0,United Kingdom
537041,2024-12-05,22727,Alarm Clock Bakelike Red,14.09,4,16033.0,United Kingdom
537041,2024-12-05,22728,Alarm Clock Bakelike Pink,14.09,3,16033.0,United Kingdom
537041,2024-12-05,22358,Kings Choice Tea Caddy,13.27,1,16033.0,United Kingdom
537041,2024-12-05,21876,Pottering Mug,11.53,1,16033.0,United Kingdom
537041,2024-12-05,21868,Potting Shed Tea Mug,11.53,1,16033.0,United Kingdom
537041,2024-12-05,21877,Home Sweet Home Mug,11.53,2,16033.0,United Kingdom
537041,2024-12-05,37370,Retro Coffee Mugs Assorted,11.53,2,16033.0,United Kingdom
537041,2024-12-05,22652,Travel Sewing Kit,11.94,4,16033.0,United Kingdom
537041,2024-12-05,22507,Memo Board Retrospot Design,15.32,2,16033.0,United Kingdom
537041,2024-12-05,85054,French Enamel Pot W Lid,13.27,2,16033.0,United Kingdom
537041,2024-12-05,85055,French Enamel Utensil Holder,14.09,2,16033.0,United Kingdom
537041,2024-12-05,21165,Beware Of The Cat Metal Sign,11.98,6,16033.0,United Kingdom
537041,2024-12-05,22666,Recipe Box Pantry Yellow Design,13.27,2,16033.0,United Kingdom
537041,2024-12-05,22667,Recipe Box Retrospot,13.27,2,16033.0,United Kingdom
537041,2024-12-05,84924A,Wake Up Cockerel Calendar Sign,14.09,1,16033.0,United Kingdom
537041,2024-12-05,22630,Dolly Girl Lunch Box,12.25,1,16033.0,United Kingdom
537041,2024-12-05,22629,Spaceboy Lunch Box,12.25,1,16033.0,United Kingdom
537041,2024-12-05,22955,36 Foil Star Cake Cases,12.4,1,16033.0,United Kingdom
537041,2024-12-05,22956,36 Foil Heart Cake Cases,12.4,1,16033.0,United Kingdom
537041,2024-12-05,22426,Enamel Wash Bowl Cream,14.09,1,16033.0,United Kingdom
537041,2024-12-05,22427,Enamel Flower Jug Cream,16.35,1,16033.0,United Kingdom
537041,2024-12-05,22193,Red Diner Wall Clock,18.96,1,16033.0,United Kingdom
537041,2024-12-05,35810B,Enamel Blue Rim Coffee Container,12.4,1,16033.0,United Kingdom
537041,2024-12-05,35241,Enamel Blue Rim Biscuit Bin,15.32,1,16033.0,United Kingdom
537042,2024-12-05,22969,Homemade Jam Scented Candles,11.74,12,13838.0,United Kingdom
537042,2024-12-05,21756,Bath Building Block Word,16.35,2,13838.0,United Kingdom
537042,2024-12-05,21260,First Aid Tin,13.58,1,13838.0,United Kingdom
537042,2024-12-05,84580,Mouse Toy With Pink T-Shirt,14.09,1,13838.0,United Kingdom
537042,2024-12-05,85014A,Black/Blue Polkadot Umbrella,16.35,1,13838.0,United Kingdom
537042,2024-12-05,85014B,Red Retrospot Umbrella,16.35,1,13838.0,United Kingdom
537042,2024-12-05,15056P,Edwardian Parasol Pink,16.35,2,13838.0,United Kingdom
537042,2024-12-05,15056N,Edwardian Parasol Natural,16.35,1,13838.0,United Kingdom
537042,2024-12-05,20679,Edwardian Parasol Red,16.35,1,13838.0,United Kingdom
537042,2024-12-05,21524,Doormat Spotty Home Sweet Home,18.4,1,13838.0,United Kingdom
537042,2024-12-05,22955,36 Foil Star Cake Cases,12.4,1,13838.0,United Kingdom
537042,2024-12-05,22956,36 Foil Heart Cake Cases,12.4,1,13838.0,United Kingdom
537042,2024-12-05,22666,Recipe Box Pantry Yellow Design,13.27,1,13838.0,United Kingdom
537042,2024-12-05,21533,Retrospot Large Milk Jug,15.32,1,13838.0,United Kingdom
537042,2024-12-05,22730,Alarm Clock Bakelike Ivory,14.09,1,13838.0,United Kingdom
537042,2024-12-05,21259,Victorian Sewing Box Small,16.35,1,13838.0,United Kingdom
537042,2024-12-05,21850,Blue Diamante Pen In Gift Box,15.32,1,13838.0,United Kingdom
537042,2024-12-05,20773,Blue Paisley Notebook,11.94,1,13838.0,United Kingdom
537042,2024-12-05,21579,Lolita Design Cotton Tote Bag,12.56,1,13838.0,United Kingdom
537042,2024-12-05,21985,Pack Of 12 Hearts Design Tissues,10.55,12,13838.0,United Kingdom
537042,2024-12-05,22697,Green Regency Teacup And Saucer,13.27,1,13838.0,United Kingdom
537042,2024-12-05,22699,Roses Regency Teacup And Saucer,13.27,1,13838.0,United Kingdom
537042,2024-12-05,22508,Doorstop Retrospot Heart,14.09,1,13838.0,United Kingdom
537042,2024-12-05,21930,Jumbo Storage Bag Skulls,12.25,1,13838.0,United Kingdom
537042,2024-12-05,21579,Lolita Design Cotton Tote Bag,12.56,1,13838.0,United Kingdom
537042,2024-12-05,21755,Love Building Block Word,16.35,1,13838.0,United Kingdom
537042,2024-12-05,21579,Lolita Design Cotton Tote Bag,12.56,1,13838.0,United Kingdom
537042,2024-12-05,22862,Love Heart Napkin Box,14.61,1,13838.0,United Kingdom
537042,2024-12-05,22327,Round Snack Boxes Set Of 4 Skulls,13.27,1,13838.0,United Kingdom
537042,2024-12-05,21192,White Bell Honeycomb Paper,11.94,2,13838.0,United Kingdom
537042,2024-12-05,22469,Heart Of Wicker Small,11.94,1,13838.0,United Kingdom
537042,2024-12-05,22470,Heart Of Wicker Large,13.27,1,13838.0,United Kingdom
537042,2024-12-05,22316,200 Bendy Skull Straws,11.53,1,13838.0,United Kingdom
537042,2024-12-05,21112,Swiss Roll Towel Pink Spots,13.27,1,13838.0,United Kingdom
537042,2024-12-05,17109D,Flower Fairy Incense Bouquet,11.98,2,13838.0,United Kingdom
