TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
560781,2023-07-21,22826,Love Seat Antique White Metal,97.37,1,13969.0,United Kingdom
560914,2023-07-21,84632,Decorative Hanging Shelving Unit,71.7,1,17175.0,United Kingdom
C560877,2023-07-21,23064,Cinderella Chandelier,61.45,-1,16859.0,United Kingdom
560778,2023-07-21,22501,Picnic Basket Wicker Large,31.56,1,13778.0,United Kingdom
560779,2023-07-21,22501,Picnic Basket Wicker Large,31.56,11,12779.0,United Kingdom
560780,2023-07-21,22501,Picnic Basket Wicker Large,31.56,2,16780.0,United Kingdom
560777,2023-07-21,23173,Regency Teapot Roses,30.71,1,14777.0,United Kingdom
560778,2023-07-21,22167,Oval Wall Mirror Diamante,30.71,1,13778.0,United Kingdom
560833,2023-07-21,23010,Circus Parade Baby Gift Set,27.62,1,16891.0,United Kingdom
560839,2023-07-21,22848,Bread Bin Diner Style Pink,27.62,1,14527.0,United Kingdom
560841,2023-07-21,85161,Acrylic Geometric Lamp,27.62,3,14298.0,United Kingdom
C560860,2023-07-21,22847,Bread Bin Diner Style Ivory,27.62,-1,13668.0,United Kingdom
C560898,2023-07-21,22797,Chest Of Drawers Gingham Heart,27.62,-2,12722.0,France
560778,2023-07-21,22844,Vintage Cream Dog Food Container,27.3,1,13778.0,United Kingdom
560779,2023-07-21,21523,Doormat Fancy Font Home Sweet Home,27.3,1,12779.0,United Kingdom
560780,2023-07-21,22283,6 Egg House Painted Wood,26.43,1,16780.0,United Kingdom
560834,2023-07-21,22847,Bread Bin Diner Style Ivory,25.57,4,16523.0,United Kingdom
560864,2023-07-21,22847,Bread Bin Diner Style Ivory,25.57,4,14407.0,United Kingdom
560887,2023-07-21,22847,Bread Bin Diner Style Ivory,25.57,32,16041.0,United Kingdom
560914,2023-07-21,22762,Cupboard 3 Drawer Ma Campagne,25.57,1,17175.0,United Kingdom
560920,2023-07-21,22848,Bread Bin Diner Style Pink,25.57,4,15370.0,United Kingdom
560820,2023-07-21,22526,Wheelbarrow For Children,23.32,1,17811.0,United Kingdom
560827,2023-07-21,22423,Regency Cakestand 3 Tier,23.32,2,14517.0,United Kingdom
560858,2023-07-21,22605,Wooden Croquet Garden Set,23.32,4,14403.0,United Kingdom
560862,2023-07-21,22423,Regency Cakestand 3 Tier,23.32,2,14085.0,United Kingdom
560894,2023-07-21,22605,Wooden Croquet Garden Set,23.32,16,14911.0,EIRE
560895,2023-07-21,22423,Regency Cakestand 3 Tier,23.32,4,13089.0,United Kingdom
560901,2023-07-21,22423,Regency Cakestand 3 Tier,23.32,6,12476.0,Germany
560906,2023-07-21,22423,Regency Cakestand 3 Tier,23.32,1,15827.0,United Kingdom
560914,2023-07-21,21735,Two Door Curio Cabinet,23.32,2,17175.0,United Kingdom
560914,2023-07-21,22423,Regency Cakestand 3 Tier,23.32,1,17175.0,United Kingdom
560920,2023-07-21,84968A,Set Of 16 Vintage Rose Cutlery,23.32,3,15370.0,United Kingdom
C560898,2023-07-21,85066,Cream Sweetheart Mini Chest,23.32,-1,12722.0,France
560783,2023-07-21,23020,Glass Songbird Storage Jar,23.06,1,15108.0,European Community
560856,2023-07-21,23020,Glass Songbird Storage Jar,23.06,1,16607.0,United Kingdom
560901,2023-07-21,23020,Glass Songbird Storage Jar,23.06,1,12476.0,Germany
560901,2023-07-21,23073,Georgian Trinket Box,23.06,1,12476.0,Germany
560914,2023-07-21,23111,Parisienne Sewing Box,23.06,1,17175.0,United Kingdom
560779,2023-07-21,15056N,Edwardian Parasol Natural,23.02,2,12779.0,United Kingdom
560780,2023-07-21,15056N,Edwardian Parasol Natural,23.02,3,16780.0,United Kingdom
560868,2023-07-21,22622,Box Of Vintage Alphabet Blocks,22.5,1,14866.0,United Kingdom
560894,2023-07-21,22622,Box Of Vintage Alphabet Blocks,22.5,2,14911.0,EIRE
560776,2023-07-21,21899,Garage Key Fob,10.92,24,13995.0,United Kingdom
560776,2023-07-21,21900,Key Fob Shed,10.92,24,13995.0,United Kingdom
560776,2023-07-21,21901,Key Fob Back Door,10.92,24,13995.0,United Kingdom
560776,2023-07-21,22983,Card Billboard Font,10.68,12,13995.0,United Kingdom
560776,2023-07-21,22030,Swallows Greeting Card,10.68,12,13995.0,United Kingdom
560776,2023-07-21,22149,Feltcraft 6 Flower Friends,12.4,6,13995.0,United Kingdom
560776,2023-07-21,22150,3 Stripey Mice Feltcraft,12.25,6,13995.0,United Kingdom
560776,2023-07-21,22629,Spaceboy Lunch Box,12.25,12,13995.0,United Kingdom
560776,2023-07-21,22090,Paper Bunting Retrospot,13.27,6,13995.0,United Kingdom
560776,2023-07-21,23006,Travel Card Wallet Flower Meadow,10.68,24,13995.0,United Kingdom
560776,2023-07-21,23000,Travel Card Wallet Transport,10.68,24,13995.0,United Kingdom
560776,2023-07-21,23079,Toadstool Bedside Light,19.42,2,13995.0,United Kingdom
560776,2023-07-21,23082,Set 6 Paper Table Lantern Hearts,14.09,6,13995.0,United Kingdom
560776,2023-07-21,21448,12 Daisy Pegs In Wood Box,11.94,12,13995.0,United Kingdom
560776,2023-07-21,22470,Heart Of Wicker Large,13.27,12,13995.0,United Kingdom
560776,2023-07-21,22469,Heart Of Wicker Small,11.94,12,13995.0,United Kingdom
560776,2023-07-21,22026,Banquet Birthday Card,10.68,12,13995.0,United Kingdom
560776,2023-07-21,22027,Tea Party Birthday Card,10.68,12,13995.0,United Kingdom
560776,2023-07-21,22817,Card Suki Birthday,10.68,12,13995.0,United Kingdom
560776,2023-07-21,22714,Card Birthday Cowboy,10.68,12,13995.0,United Kingdom
560776,2023-07-21,21936,Red Retrospot Picnic Bag,13.27,5,13995.0,United Kingdom
560776,2023-07-21,20726,Lunch Bag Woodland,5.97,10,13995.0,United Kingdom
560776,2023-07-21,20727,Lunch Bag Black Skull,5.97,10,13995.0,United Kingdom
560776,2023-07-21,22383,Lunch Bag Suki Design,5.97,10,13995.0,United Kingdom
560776,2023-07-21,23209,Lunch Bag Vintage Doily,5.97,10,13995.0,United Kingdom
560776,2023-07-21,20728,Lunch Bag Cars Blue,5.97,10,13995.0,United Kingdom
560776,2023-07-21,22384,Lunch Bag Pink Polkadot,5.97,10,13995.0,United Kingdom
560776,2023-07-21,23206,Lunch Bag Apple Design,5.97,10,13995.0,United Kingdom
560777,2023-07-21,20658,Red Retrospot Luggage Tag,12.77,2,14777.0,United Kingdom
560777,2023-07-21,21035,Set/2 Red Retrospot Tea Towels,16.66,1,14777.0,United Kingdom
560777,2023-07-21,21078,Set/20 Strawberry Paper Napkins,12.77,1,14777.0,United Kingdom
