TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
551393,2023-04-28,22656,Vintage Blue Kitchen Cabinet,660.62,1,14973.0,United Kingdom
551347,2023-04-28,22655,Vintage Red Kitchen Cabinet,594.5,2,15768.0,United Kingdom
551393,2023-04-28,22827,Rustic Seventeen Drawer Sideboard,158.88,2,14973.0,United Kingdom
551414,2023-04-28,23064,Cinderella Chandelier,61.45,1,15622.0,United Kingdom
551462,2023-04-28,23064,Cinderella Chandelier,61.45,1,15210.0,United Kingdom
551352,2023-04-28,22824,3 Tier Sweetheart Garden Shelf,47.1,2,16637.0,United Kingdom
551462,2023-04-28,22824,3 Tier Sweetheart Garden Shelf,47.1,1,15210.0,United Kingdom
551396,2023-04-28,22797,Chest Of Drawers Gingham Heart,27.62,1,17720.0,United Kingdom
551399,2023-04-28,23009,I Love London Baby Gift Set,27.62,2,17874.0,United Kingdom
551415,2023-04-28,22849,Bread Bin Diner Style Mint,27.62,2,15622.0,United Kingdom
551424,2023-04-28,23008,Dolly Girl Baby Gift Set,27.62,1,12748.0,United Kingdom
551468,2023-04-28,22365,Doormat Respectable House,26.43,1,16468.0,United Kingdom
551468,2023-04-28,22692,Doormat Welcome To Our Home,26.43,2,16468.0,United Kingdom
551468,2023-04-28,21523,Doormat Fancy Font Home Sweet Home,26.43,1,16468.0,United Kingdom
551396,2023-04-28,22762,Cupboard 3 Drawer Ma Campagne,25.57,1,17720.0,United Kingdom
551439,2023-04-28,22762,Cupboard 3 Drawer Ma Campagne,25.57,1,14758.0,United Kingdom
C551511,2023-04-28,22762,Cupboard 3 Drawer Ma Campagne,25.57,-1,14311.0,United Kingdom
551468,2023-04-28,21906,Pharmacie First Aid Tin,23.87,1,16468.0,United Kingdom
551341,2023-04-28,71459,Hanging Jam Jar T-Light Holders,11.12,12,15189.0,United Kingdom
551341,2023-04-28,21755,Love Building Block Word,16.35,3,15189.0,United Kingdom
551341,2023-04-28,84978,Hanging Heart Jar T-Light Holder,11.34,108,15189.0,United Kingdom
551341,2023-04-28,84946,Antique Silver T-Light Glass,11.34,72,15189.0,United Kingdom
551341,2023-04-28,22427,Enamel Flower Jug Cream,15.84,12,15189.0,United Kingdom
551342,2023-04-28,22561,Wooden School Colouring Set,11.94,12,16099.0,United Kingdom
551342,2023-04-28,21912,Vintage Snakes & Ladders,14.09,8,16099.0,United Kingdom
551342,2023-04-28,20974,12 Pencils Small Tube Skull,10.92,24,16099.0,United Kingdom
551342,2023-04-28,20975,12 Pencils Small Tube Red Retrospot,10.92,24,16099.0,United Kingdom
