TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
566557,2023-09-13,22823,Chest Natural Wood 20 Drawers,123.0,2,14646.0,Netherlands
566557,2023-09-13,22826,Love Seat Antique White Metal,97.37,1,14646.0,Netherlands
566557,2023-09-13,23064,Cinderella Chandelier,53.04,4,14646.0,Netherlands
566596,2023-09-13,22824,3 Tier Sweetheart Garden Shelf,44.02,4,14163.0,United Kingdom
566534,2023-09-13,22423,Regency Cakestand 3 Tier,35.83,2,15534.0,United Kingdom
566566,2023-09-13,22605,Wooden Croquet Garden Set,35.83,1,14096.0,United Kingdom
566566,2023-09-13,21258,Victorian Sewing Box Large,35.83,1,14096.0,United Kingdom
566577,2023-09-13,22424,Enamel Bread Bin Cream,35.83,1,14577.0,United Kingdom
566602,2023-09-13,84968A,Set Of 16 Vintage Rose Cutlery,35.83,2,16602.0,United Kingdom
566602,2023-09-13,21258,Victorian Sewing Box Large,35.83,1,16602.0,United Kingdom
566577,2023-09-13,22622,Box Of Vintage Alphabet Blocks,31.56,1,14577.0,United Kingdom
566577,2023-09-13,21217,Red Retrospot Round Cake Tins,31.56,1,14577.0,United Kingdom
566603,2023-09-13,22501,Picnic Basket Wicker Large,31.56,1,13603.0,United Kingdom
566577,2023-09-13,22634,Childs Breakfast Set Spaceboy,30.71,1,14577.0,United Kingdom
566577,2023-09-13,22776,Sweetheart 3 Tier Cake Stand,30.71,1,14577.0,United Kingdom
566603,2023-09-13,23173,Regency Teapot Roses,30.71,1,13603.0,United Kingdom
566485,2023-09-13,22946,Wooden Advent Calendar Cream,27.62,2,13880.0,United Kingdom
566534,2023-09-13,22624,Ivory Kitchen Scales,27.3,1,15534.0,United Kingdom
566577,2023-09-13,22752,Set 7 Babushka Nesting Boxes,27.3,1,14577.0,United Kingdom
566577,2023-09-13,22844,Vintage Cream Dog Food Container,27.3,2,14577.0,United Kingdom
566602,2023-09-13,22169,Family Album White Picture Frame,27.3,1,16602.0,United Kingdom
566603,2023-09-13,82484,Wood Black Board Ant White Finish,27.3,2,13603.0,United Kingdom
566603,2023-09-13,22193,Red Diner Wall Clock,27.3,1,13603.0,United Kingdom
566603,2023-09-13,22215,Cake Stand White Two Tier Lace,27.3,1,13603.0,United Kingdom
566566,2023-09-13,48185,Doormat Fairy Cake,26.43,1,14096.0,United Kingdom
566566,2023-09-13,48194,Doormat Hearts,26.43,1,14096.0,United Kingdom
566602,2023-09-13,21629,Square Floor Cushion Vintage Red,26.43,1,16602.0,United Kingdom
566603,2023-09-13,23118,Parisienne Jewellery Drawer,25.58,3,13603.0,United Kingdom
566576,2023-09-13,22847,Bread Bin Diner Style Ivory,25.57,4,13098.0,United Kingdom
566576,2023-09-13,22846,Bread Bin Diner Style Red,25.57,4,13098.0,United Kingdom
566580,2023-09-13,22838,3 Tier Cake Tin Red And Cream,25.57,2,12822.0,United Kingdom
566566,2023-09-13,82483,Wood 2 Drawer Cabinet White Finish,24.73,1,14096.0,United Kingdom
566577,2023-09-13,48184,Doormat English Rose,24.73,1,14577.0,United Kingdom
566577,2023-09-13,48185,Doormat Fairy Cake,24.73,2,14577.0,United Kingdom
566577,2023-09-13,22179,Set 10 Night Owl Lights,23.87,1,14577.0,United Kingdom
566602,2023-09-13,21906,Pharmacie First Aid Tin,23.87,1,16602.0,United Kingdom
566603,2023-09-13,21906,Pharmacie First Aid Tin,23.87,1,13603.0,United Kingdom
566534,2023-09-13,84997C,Childrens Cutlery Polkadot Blue,23.71,1,15534.0,United Kingdom
566477,2023-09-13,22423,Regency Cakestand 3 Tier,23.32,1,14359.0,United Kingdom
566482,2023-09-13,85066,Cream Sweetheart Mini Chest,23.32,2,16609.0,United Kingdom
566488,2023-09-13,22423,Regency Cakestand 3 Tier,23.32,4,12940.0,United Kingdom
566488,2023-09-13,85066,Cream Sweetheart Mini Chest,23.32,2,12940.0,United Kingdom
566489,2023-09-13,85066,Cream Sweetheart Mini Chest,23.32,2,16814.0,United Kingdom
566537,2023-09-13,22423,Regency Cakestand 3 Tier,23.32,6,13767.0,United Kingdom
566554,2023-09-13,22423,Regency Cakestand 3 Tier,23.32,4,13136.0,United Kingdom
566559,2023-09-13,22423,Regency Cakestand 3 Tier,23.32,2,18044.0,United Kingdom
566563,2023-09-13,22236,Cake Stand 3 Tier Magic Garden,23.32,2,12909.0,United Kingdom
566572,2023-09-13,85066,Cream Sweetheart Mini Chest,23.32,2,13488.0,United Kingdom
566581,2023-09-13,22423,Regency Cakestand 3 Tier,23.32,1,16081.0,United Kingdom
566581,2023-09-13,85066,Cream Sweetheart Mini Chest,23.32,2,16081.0,United Kingdom
566582,2023-09-13,85066,Cream Sweetheart Mini Chest,23.32,2,13384.0,United Kingdom
