TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
568874,2023-09-29,22826,Love Seat Antique White Metal,97.37,1,14524.0,United Kingdom
569006,2023-09-29,84078A,Set/4 White Retro Storage Cubes,51.2,1,16268.0,United Kingdom
568984,2023-09-29,21761,Wood And Glass Medicine Cabinet,40.95,1,17813.0,United Kingdom
568949,2023-09-29,21258,Victorian Sewing Box Large,35.83,1,13949.0,United Kingdom
568949,2023-09-29,22423,Regency Cakestand 3 Tier,35.83,1,13949.0,United Kingdom
568949,2023-09-29,22424,Enamel Bread Bin Cream,35.83,1,13949.0,United Kingdom
568894,2023-09-29,22782,Set 3 Wicker Storage Baskets,35.82,1,17528.0,United Kingdom
568912,2023-09-29,22782,Set 3 Wicker Storage Baskets,35.82,1,17528.0,United Kingdom
568949,2023-09-29,21630,Floor Cushion Elephant Carnival,29.0,2,13949.0,United Kingdom
568780,2023-09-29,22947,Wooden Advent Calendar Red,27.62,4,18235.0,United Kingdom
568875,2023-09-29,22847,Bread Bin Diner Style Ivory,27.62,1,14527.0,United Kingdom
568875,2023-09-29,22846,Bread Bin Diner Style Red,27.62,1,14527.0,United Kingdom
568878,2023-09-29,22847,Bread Bin Diner Style Ivory,27.62,2,14524.0,United Kingdom
568908,2023-09-29,22509,Sewing Box Retrospot Design,27.62,1,16653.0,United Kingdom
568912,2023-09-29,22946,Wooden Advent Calendar Cream,27.62,2,17528.0,United Kingdom
568949,2023-09-29,23054,Recycled Acapulco Mat Lavender,27.3,1,13949.0,United Kingdom
568949,2023-09-29,21629,Square Floor Cushion Vintage Red,26.43,1,13949.0,United Kingdom
568894,2023-09-29,22762,Cupboard 3 Drawer Ma Campagne,25.57,2,17528.0,United Kingdom
568907,2023-09-29,22848,Bread Bin Diner Style Pink,25.57,4,15370.0,United Kingdom
568792,2023-09-29,22423,Regency Cakestand 3 Tier,23.32,3,18192.0,United Kingdom
568802,2023-09-29,22423,Regency Cakestand 3 Tier,23.32,2,14834.0,United Kingdom
568868,2023-09-29,85066,Cream Sweetheart Mini Chest,23.32,2,12957.0,United Kingdom
568875,2023-09-29,22282,12 Egg House Painted Wood,23.32,1,14527.0,United Kingdom
568894,2023-09-29,85066,Cream Sweetheart Mini Chest,23.32,3,17528.0,United Kingdom
568907,2023-09-29,84968A,Set Of 16 Vintage Rose Cutlery,23.32,6,15370.0,United Kingdom
568908,2023-09-29,22423,Regency Cakestand 3 Tier,23.32,1,16653.0,United Kingdom
568909,2023-09-29,22423,Regency Cakestand 3 Tier,23.32,1,16818.0,United Kingdom
568951,2023-09-29,22423,Regency Cakestand 3 Tier,23.32,2,17724.0,United Kingdom
568955,2023-09-29,22423,Regency Cakestand 3 Tier,23.32,2,13759.0,United Kingdom
568984,2023-09-29,21258,Victorian Sewing Box Large,23.32,1,17813.0,United Kingdom
568984,2023-09-29,85066,Cream Sweetheart Mini Chest,23.32,1,17813.0,United Kingdom
568787,2023-09-29,23073,Georgian Trinket Box,23.06,2,13741.0,United Kingdom
568787,2023-09-29,23072,Marie Antoinette Trinket Box Silver,23.06,2,13741.0,United Kingdom
568878,2023-09-29,23427,Stool Home Sweet Home,23.06,1,14524.0,United Kingdom
568880,2023-09-29,23017,Apothecary Measuring Jar,23.06,1,14524.0,United Kingdom
568880,2023-09-29,23018,Large Apothecary Measuring Jar,23.06,1,14524.0,United Kingdom
568897,2023-09-29,23427,Stool Home Sweet Home,23.06,1,13886.0,United Kingdom
568897,2023-09-29,23072,Marie Antoinette Trinket Box Silver,23.06,1,13886.0,United Kingdom
568984,2023-09-29,23111,Parisienne Sewing Box,23.06,1,17813.0,United Kingdom
568949,2023-09-29,79321,Chilli Lights,23.02,1,13949.0,United Kingdom
568984,2023-09-29,21277,French Style Embossed Heart Cabinet,22.55,1,17813.0,United Kingdom
568902,2023-09-29,22622,Box Of Vintage Alphabet Blocks,22.5,2,13503.0,United Kingdom
568781,2023-09-29,22423,Regency Cakestand 3 Tier,21.47,32,14952.0,United Kingdom
568804,2023-09-29,22423,Regency Cakestand 3 Tier,21.47,16,17819.0,United Kingdom
568995,2023-09-29,21843,Red Retrospot Cake Stand,21.47,1,16779.0,United Kingdom
568949,2023-09-29,23393,Home Sweet Home Cushion Cover,21.31,1,13949.0,United Kingdom
568949,2023-09-29,23396,Le Jardin Botanique Cushion Cover,21.31,2,13949.0,United Kingdom
568949,2023-09-29,22138,Baking Set 9 Piece Retrospot,21.31,1,13949.0,United Kingdom
568949,2023-09-29,22472,Tv Dinner Tray Dolly Girl,21.31,1,13949.0,United Kingdom
568949,2023-09-29,22835,Hot Water Bottle I Am So Poorly,21.31,1,13949.0,United Kingdom
568949,2023-09-29,23245,Set Of 3 Regency Cake Tins,21.31,2,13949.0,United Kingdom
568780,2023-09-29,22983,Card Billboard Font,10.68,24,18235.0,United Kingdom
568780,2023-09-29,21519,Gin & Tonic Diet Greeting Card,10.68,24,18235.0,United Kingdom
568780,2023-09-29,23284,Doormat Keep Calm And Come In,18.71,6,18235.0,United Kingdom
568780,2023-09-29,22909,Set Of 20 Vintage Christmas Napkins,11.12,24,18235.0,United Kingdom
