TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
568716,2023-09-28,22509,Sewing Box Retrospot Design,44.41,1,13716.0,United Kingdom
568716,2023-09-28,21258,Victorian Sewing Box Large,35.83,1,13716.0,United Kingdom
568719,2023-09-28,22423,Regency Cakestand 3 Tier,35.83,1,13719.0,United Kingdom
568719,2023-09-28,23072,Marie Antoinette Trinket Box Silver,35.83,1,13719.0,United Kingdom
568719,2023-09-28,85066,Cream Sweetheart Mini Chest,35.83,1,13719.0,United Kingdom
568721,2023-09-28,23427,Stool Home Sweet Home,35.83,2,17721.0,United Kingdom
568721,2023-09-28,22501,Picnic Basket Wicker Large,31.56,1,17721.0,United Kingdom
568719,2023-09-28,22776,Sweetheart 3 Tier Cake Stand,30.71,1,13719.0,United Kingdom
568719,2023-09-28,23315,Ivory Refectory Clock,30.71,1,13719.0,United Kingdom
568719,2023-09-28,84707A,Silver Jewelled Mirror Trinket Tray,30.71,1,13719.0,United Kingdom
568721,2023-09-28,22768,Family Photo Frame Cornice,30.71,1,17721.0,United Kingdom
568721,2023-09-28,23397,Foot Stool Home Sweet Home,30.71,1,17721.0,United Kingdom
568651,2023-09-28,22947,Wooden Advent Calendar Red,27.62,2,12362.0,Belgium
568651,2023-09-28,22946,Wooden Advent Calendar Cream,27.62,2,12362.0,Belgium
568700,2023-09-28,22847,Bread Bin Diner Style Ivory,27.62,1,16690.0,United Kingdom
568701,2023-09-28,22797,Chest Of Drawers Gingham Heart,27.62,1,13924.0,United Kingdom
568716,2023-09-28,22625,Red Kitchen Scales,27.3,1,13716.0,United Kingdom
568716,2023-09-28,22946,Wooden Advent Calendar Cream,27.3,1,13716.0,United Kingdom
568719,2023-09-28,22169,Family Album White Picture Frame,27.3,1,13719.0,United Kingdom
568721,2023-09-28,22192,Blue Diner Wall Clock,27.3,1,17721.0,United Kingdom
568676,2023-09-28,23253,16 Piece Cutlery Set Pantry Design,26.6,2,18242.0,United Kingdom
568716,2023-09-28,22365,Doormat Respectable House,26.43,1,13716.0,United Kingdom
568716,2023-09-28,22692,Doormat Welcome To Our Home,26.43,1,13716.0,United Kingdom
568716,2023-09-28,48194,Doormat Hearts,26.43,1,13716.0,United Kingdom
568721,2023-09-28,20685,Doormat Red Retrospot,26.43,1,17721.0,United Kingdom
568721,2023-09-28,22690,Doormat Home Sweet Home Blue,26.43,1,17721.0,United Kingdom
568721,2023-09-28,22794,Sweetheart Wire Magazine Rack,26.43,1,17721.0,United Kingdom
568721,2023-09-28,48116,Doormat Multicolour Stripe,26.43,1,17721.0,United Kingdom
568593,2023-09-28,22762,Cupboard 3 Drawer Ma Campagne,25.57,1,13988.0,United Kingdom
568710,2023-09-28,22838,3 Tier Cake Tin Red And Cream,25.57,1,14649.0,United Kingdom
568721,2023-09-28,21109,Large Cake Towel Chocolate Spots,23.87,1,17721.0,United Kingdom
568721,2023-09-28,22795,Sweetheart Recipe Book Stand,23.87,1,17721.0,United Kingdom
568593,2023-09-28,85066,Cream Sweetheart Mini Chest,23.32,4,13988.0,United Kingdom
568650,2023-09-28,22423,Regency Cakestand 3 Tier,23.32,2,13505.0,Switzerland
568654,2023-09-28,22485,Set Of 2 Wooden Market Crates,23.32,4,14911.0,EIRE
568654,2023-09-28,84968A,Set Of 16 Vintage Rose Cutlery,23.32,3,14911.0,EIRE
568661,2023-09-28,85066,Cream Sweetheart Mini Chest,23.32,8,18109.0,United Kingdom
568674,2023-09-28,22423,Regency Cakestand 3 Tier,23.32,1,12708.0,Germany
568676,2023-09-28,22423,Regency Cakestand 3 Tier,23.32,3,18242.0,United Kingdom
568680,2023-09-28,85066,Cream Sweetheart Mini Chest,23.32,2,18265.0,United Kingdom
568701,2023-09-28,85066,Cream Sweetheart Mini Chest,23.32,2,13924.0,United Kingdom
568706,2023-09-28,22423,Regency Cakestand 3 Tier,23.32,1,14911.0,EIRE
568712,2023-09-28,22424,Enamel Bread Bin Cream,23.32,1,17841.0,United Kingdom
C568582,2023-09-28,22236,Cake Stand 3 Tier Magic Garden,23.32,-1,13014.0,United Kingdom
568589,2023-09-28,23073,Georgian Trinket Box,23.06,2,17405.0,United Kingdom
568594,2023-09-28,23314,Vintage Christmas Tablecloth,23.06,4,13397.0,United Kingdom
568654,2023-09-28,23427,Stool Home Sweet Home,23.06,2,14911.0,EIRE
568659,2023-09-28,23427,Stool Home Sweet Home,23.06,1,13516.0,United Kingdom
568663,2023-09-28,23427,Stool Home Sweet Home,23.06,2,14440.0,United Kingdom
568669,2023-09-28,23427,Stool Home Sweet Home,23.06,1,13488.0,United Kingdom
568671,2023-09-28,23017,Apothecary Measuring Jar,23.06,3,13139.0,United Kingdom
568698,2023-09-28,23314,Vintage Christmas Tablecloth,23.06,4,14911.0,EIRE
568702,2023-09-28,23071,Marie Antoinette Trinket Box Gold,23.06,2,17950.0,United Kingdom
568702,2023-09-28,23071,Marie Antoinette Trinket Box Gold,23.06,3,17950.0,United Kingdom
568706,2023-09-28,23111,Parisienne Sewing Box,23.06,1,14911.0,EIRE
C568584,2023-09-28,23071,Marie Antoinette Trinket Box Gold,23.06,-1,15706.0,United Kingdom
568716,2023-09-28,22499,Wooden Union Jack Bunting,23.02,1,13716.0,United Kingdom
568719,2023-09-28,15056N,Edwardian Parasol Natural,23.02,3,13719.0,United Kingdom
568721,2023-09-28,20679,Edwardian Parasol Red,23.02,1,17721.0,United Kingdom
568721,2023-09-28,23110,Parisienne Key Cabinet,23.02,1,17721.0,United Kingdom
568693,2023-09-28,22622,Box Of Vintage Alphabet Blocks,22.5,3,15693.0,United Kingdom
568578,2023-09-28,21843,Red Retrospot Cake Stand,21.47,2,15301.0,United Kingdom
568671,2023-09-28,22423,Regency Cakestand 3 Tier,21.47,6,13139.0,United Kingdom
568712,2023-09-28,21843,Red Retrospot Cake Stand,21.47,2,17841.0,United Kingdom
568716,2023-09-28,23413,Decorative Vintage Coffee Box,21.31,1,13716.0,United Kingdom
568719,2023-09-28,22507,Memo Board Retrospot Design,21.31,1,13719.0,United Kingdom
568719,2023-09-28,22617,Baking Set Spaceboy Design,21.31,1,13719.0,United Kingdom
568719,2023-09-28,23007,Spaceboy Baby Gift Set,21.31,1,13719.0,United Kingdom
568719,2023-09-28,23009,I Love London Baby Gift Set,21.31,1,13719.0,United Kingdom
568719,2023-09-28,23184,Bull Dog Bottle Opener,21.31,1,13719.0,United Kingdom
568719,2023-09-28,23243,Set Of Tea Coffee Sugar Tins Pantry,21.31,1,13719.0,United Kingdom
568719,2023-09-28,23355,Hot Water Bottle Keep Calm,21.31,1,13719.0,United Kingdom
568719,2023-09-28,23411,Trellis Coat Rack,21.31,1,13719.0,United Kingdom
568721,2023-09-28,22720,Set Of 3 Cake Tins Pantry Design,21.31,2,17721.0,United Kingdom
568721,2023-09-28,23245,Set Of 3 Regency Cake Tins,21.31,1,17721.0,United Kingdom
