TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
562416,2023-08-04,22826,Love Seat Antique White Metal,97.37,2,13969.0,United Kingdom
562417,2023-08-04,84078A,Set/4 White Retro Storage Cubes,70.0,1,15417.0,United Kingdom
562420,2023-08-04,84078A,Set/4 White Retro Storage Cubes,70.0,2,15420.0,United Kingdom
562349,2023-08-04,84963B,Blue Painted Kashmiri Chair,61.45,3,16915.0,United Kingdom
562448,2023-08-04,23064,Cinderella Chandelier,61.45,1,17428.0,United Kingdom
562378,2023-08-04,22824,3 Tier Sweetheart Garden Shelf,47.1,1,15046.0,United Kingdom
562418,2023-08-04,22824,3 Tier Sweetheart Garden Shelf,47.1,1,16572.0,United Kingdom
562420,2023-08-04,22762,Cupboard 3 Drawer Ma Campagne,40.15,1,15420.0,United Kingdom
562420,2023-08-04,22423,Regency Cakestand 3 Tier,35.83,1,15420.0,United Kingdom
562420,2023-08-04,84968C,Set Of 16 Vintage Pistachio Cutlery,35.83,1,15420.0,United Kingdom
562417,2023-08-04,22501,Picnic Basket Wicker Large,31.56,1,15417.0,United Kingdom
562420,2023-08-04,22501,Picnic Basket Wicker Large,31.56,1,15420.0,United Kingdom
562417,2023-08-04,23173,Regency Teapot Roses,30.71,1,15417.0,United Kingdom
562420,2023-08-04,22487,White Wood Garden Plant Ladder,30.71,1,15420.0,United Kingdom
562350,2023-08-04,21473,Sweetheart Cream Steel Table Rect,30.7,2,12350.0,United Kingdom
562273,2023-08-04,22846,Bread Bin Diner Style Red,27.62,3,12502.0,Spain
562273,2023-08-04,22847,Bread Bin Diner Style Ivory,27.62,1,12502.0,Spain
562392,2023-08-04,23010,Circus Parade Baby Gift Set,27.62,1,15205.0,United Kingdom
562392,2023-08-04,23008,Dolly Girl Baby Gift Set,27.62,1,15205.0,United Kingdom
562417,2023-08-04,22607,Wooden Rounders Garden Set,27.3,2,15417.0,United Kingdom
562417,2023-08-04,22625,Red Kitchen Scales,27.3,1,15417.0,United Kingdom
562417,2023-08-04,22689,Doormat Merry Christmas Red,27.3,1,15417.0,United Kingdom
562417,2023-08-04,23051,Recycled Acapulco Mat Blue,27.3,1,15417.0,United Kingdom
562417,2023-08-04,23053,Recycled Acapulco Mat Pink,27.3,1,15417.0,United Kingdom
562417,2023-08-04,23341,Pink Diner Wall Clock,27.3,1,15417.0,United Kingdom
562417,2023-08-04,82484,Wood Black Board Ant White Finish,27.3,3,15417.0,United Kingdom
562417,2023-08-04,21055,Tool Box Soft Toy,27.3,1,15417.0,United Kingdom
562420,2023-08-04,22171,3 Hook Photo Shelf Antique White,27.3,1,15420.0,United Kingdom
562420,2023-08-04,23050,Recycled Acapulco Mat Green,27.3,1,15420.0,United Kingdom
562420,2023-08-04,23051,Recycled Acapulco Mat Blue,27.3,1,15420.0,United Kingdom
562420,2023-08-04,82484,Wood Black Board Ant White Finish,27.3,1,15420.0,United Kingdom
562420,2023-08-04,22841,Round Cake Tin Vintage Green,26.43,1,15420.0,United Kingdom
562420,2023-08-04,48111,Doormat 3 Smiley Cats,26.43,1,15420.0,United Kingdom
562420,2023-08-04,48194,Doormat Hearts,26.43,1,15420.0,United Kingdom
562420,2023-08-04,20685,Doormat Red Retrospot,26.43,1,15420.0,United Kingdom
562282,2023-08-04,22849,Bread Bin Diner Style Mint,25.57,4,13098.0,United Kingdom
562282,2023-08-04,22848,Bread Bin Diner Style Pink,25.57,4,13098.0,United Kingdom
562282,2023-08-04,22847,Bread Bin Diner Style Ivory,25.57,4,13098.0,United Kingdom
562282,2023-08-04,22846,Bread Bin Diner Style Red,25.57,4,13098.0,United Kingdom
562370,2023-08-04,23008,Dolly Girl Baby Gift Set,25.57,6,12626.0,Germany
562370,2023-08-04,23007,Spaceboy Baby Gift Set,25.57,6,12626.0,Germany
562447,2023-08-04,22849,Bread Bin Diner Style Mint,25.57,4,15251.0,United Kingdom
562447,2023-08-04,22847,Bread Bin Diner Style Ivory,25.57,4,15251.0,United Kingdom
562420,2023-08-04,21906,Pharmacie First Aid Tin,23.87,1,15420.0,United Kingdom
