TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
559338,2023-07-07,84078A,Set/4 White Retro Storage Cubes,70.0,1,13338.0,United Kingdom
C559252,2023-07-07,84078A,Set/4 White Retro Storage Cubes,46.07,-4,12980.0,United Kingdom
559337,2023-07-07,22848,Bread Bin Diner Style Pink,44.37,1,16337.0,United Kingdom
559337,2023-07-07,21627,Elephant Carnival Pouffe,40.15,1,16337.0,United Kingdom
559337,2023-07-07,22423,Regency Cakestand 3 Tier,35.83,2,16337.0,United Kingdom
559338,2023-07-07,84968A,Set Of 16 Vintage Rose Cutlery,35.83,1,13338.0,United Kingdom
559338,2023-07-07,84968C,Set Of 16 Vintage Pistachio Cutlery,35.83,1,13338.0,United Kingdom
559337,2023-07-07,22501,Picnic Basket Wicker Large,31.56,1,16337.0,United Kingdom
559337,2023-07-07,22776,Sweetheart 3 Tier Cake Stand,30.71,1,16337.0,United Kingdom
559337,2023-07-07,23173,Regency Teapot Roses,30.71,2,16337.0,United Kingdom
559338,2023-07-07,22763,Key Cabinet Ma Campagne,30.71,1,13338.0,United Kingdom
559295,2023-07-07,22509,Sewing Box Retrospot Design,27.62,1,12362.0,Belgium
559321,2023-07-07,22847,Bread Bin Diner Style Ivory,27.62,1,17069.0,United Kingdom
559326,2023-07-07,22797,Chest Of Drawers Gingham Heart,27.62,1,13835.0,United Kingdom
559358,2023-07-07,22847,Bread Bin Diner Style Ivory,27.62,1,15675.0,United Kingdom
559337,2023-07-07,21524,Doormat Spotty Home Sweet Home,27.3,1,16337.0,United Kingdom
559337,2023-07-07,21621,Vintage Union Jack Bunting,27.3,1,16337.0,United Kingdom
559337,2023-07-07,21922,Union Stripe With Fringe Hammock,27.3,1,16337.0,United Kingdom
559337,2023-07-07,22504,Cabin Bag Vintage Retrospot,27.3,1,16337.0,United Kingdom
559338,2023-07-07,22503,Cabin Bag Vintage Paisley,27.3,1,13338.0,United Kingdom
559338,2023-07-07,22504,Cabin Bag Vintage Retrospot,27.3,1,13338.0,United Kingdom
559338,2023-07-07,22624,Ivory Kitchen Scales,27.3,1,13338.0,United Kingdom
559338,2023-07-07,23051,Recycled Acapulco Mat Blue,27.3,1,13338.0,United Kingdom
C559344,2023-07-07,22606,Wooden Skittles Garden Set,26.6,-1,17837.0,United Kingdom
559337,2023-07-07,22366,Doormat Airmail,26.43,1,16337.0,United Kingdom
559338,2023-07-07,23283,Doormat Vintage Leaf,26.43,1,13338.0,United Kingdom
559338,2023-07-07,21629,Square Floor Cushion Vintage Red,26.43,1,13338.0,United Kingdom
559337,2023-07-07,23112,Parisienne Curio Cabinet,25.58,3,16337.0,United Kingdom
559338,2023-07-07,23112,Parisienne Curio Cabinet,25.58,3,13338.0,United Kingdom
559338,2023-07-07,23118,Parisienne Jewellery Drawer,25.58,1,13338.0,United Kingdom
559301,2023-07-07,22770,Mirror Cornice,25.57,1,13842.0,United Kingdom
559302,2023-07-07,21628,Triangular Pouffe Vintage,25.57,1,14527.0,United Kingdom
559330,2023-07-07,22605,Wooden Croquet Garden Set,25.57,1,17696.0,United Kingdom
559355,2023-07-07,22605,Wooden Croquet Garden Set,25.57,1,17007.0,United Kingdom
559337,2023-07-07,23253,16 Piece Cutlery Set Pantry Design,24.73,2,16337.0,United Kingdom
559338,2023-07-07,23253,16 Piece Cutlery Set Pantry Design,24.73,1,13338.0,United Kingdom
559337,2023-07-07,21622,Vintage Union Jack Cushion Cover,23.87,1,16337.0,United Kingdom
559173,2023-07-07,85066,Cream Sweetheart Mini Chest,23.32,2,12540.0,Spain
559200,2023-07-07,22423,Regency Cakestand 3 Tier,23.32,1,13291.0,United Kingdom
559295,2023-07-07,22423,Regency Cakestand 3 Tier,23.32,1,12362.0,Belgium
559302,2023-07-07,22424,Enamel Bread Bin Cream,23.32,1,14527.0,United Kingdom
559302,2023-07-07,22526,Wheelbarrow For Children,23.32,1,14527.0,United Kingdom
559304,2023-07-07,84968E,Set Of 16 Vintage Black Cutlery,23.32,2,13304.0,United Kingdom
559305,2023-07-07,21735,Two Door Curio Cabinet,23.32,1,17892.0,United Kingdom
559311,2023-07-07,22606,Wooden Skittles Garden Set,23.32,6,14459.0,United Kingdom
559311,2023-07-07,22605,Wooden Croquet Garden Set,23.32,6,14459.0,United Kingdom
559311,2023-07-07,22485,Set Of 2 Wooden Market Crates,23.32,6,14459.0,United Kingdom
559312,2023-07-07,22760,Tray Breakfast In Bed,23.32,1,14180.0,United Kingdom
559321,2023-07-07,22423,Regency Cakestand 3 Tier,23.32,5,17069.0,United Kingdom
559349,2023-07-07,22423,Regency Cakestand 3 Tier,23.32,1,15150.0,United Kingdom
559350,2023-07-07,22423,Regency Cakestand 3 Tier,23.32,4,16842.0,United Kingdom
559353,2023-07-07,84968C,Set Of 16 Vintage Pistachio Cutlery,23.32,5,13302.0,United Kingdom
559354,2023-07-07,22423,Regency Cakestand 3 Tier,23.32,1,16012.0,United Kingdom
559358,2023-07-07,85066,Cream Sweetheart Mini Chest,23.32,2,15675.0,United Kingdom
559342,2023-07-07,23065,Large Deco Jewellery Stand,23.06,3,14493.0,United Kingdom
559337,2023-07-07,15056N,Edwardian Parasol Natural,23.02,1,16337.0,United Kingdom
