TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
555515,2023-06-05,22656,Vintage Blue Kitchen Cabinet,594.5,1,17690.0,United Kingdom
555515,2023-06-05,22655,Vintage Red Kitchen Cabinet,594.5,1,17690.0,United Kingdom
555562,2023-06-05,84078A,Set/4 White Retro Storage Cubes,51.2,1,17841.0,United Kingdom
555568,2023-06-05,22824,3 Tier Sweetheart Garden Shelf,47.1,1,17589.0,United Kingdom
555513,2023-06-05,84078A,Set/4 White Retro Storage Cubes,46.07,18,12980.0,United Kingdom
555538,2023-06-05,22782,Set 3 Wicker Storage Baskets,35.82,1,14512.0,United Kingdom
555515,2023-06-05,22846,Bread Bin Diner Style Red,27.62,1,17690.0,United Kingdom
555516,2023-06-05,23007,Spaceboy Baby Gift Set,27.62,1,17706.0,United Kingdom
555574,2023-06-05,23007,Spaceboy Baby Gift Set,27.62,1,12417.0,Belgium
555574,2023-06-05,23010,Circus Parade Baby Gift Set,27.62,1,12417.0,Belgium
555574,2023-06-05,23008,Dolly Girl Baby Gift Set,27.62,1,12417.0,Belgium
555554,2023-06-05,22606,Wooden Skittles Garden Set,26.6,2,13742.0,United Kingdom
555515,2023-06-05,21781,Ma Campagne Cutlery Box,25.57,1,17690.0,United Kingdom
555515,2023-06-05,22847,Bread Bin Diner Style Ivory,25.57,4,17690.0,United Kingdom
555531,2023-06-05,22846,Bread Bin Diner Style Red,25.57,4,12678.0,France
555537,2023-06-05,22839,3 Tier Cake Tin Green And Cream,25.57,1,15453.0,United Kingdom
555542,2023-06-05,22838,3 Tier Cake Tin Red And Cream,25.57,2,15108.0,European Community
555570,2023-06-05,22839,3 Tier Cake Tin Green And Cream,25.57,3,15152.0,United Kingdom
555515,2023-06-05,21340,Classic Metal Birdcage Plant Holder,23.32,4,17690.0,United Kingdom
555515,2023-06-05,22424,Enamel Bread Bin Cream,23.32,1,17690.0,United Kingdom
555524,2023-06-05,22423,Regency Cakestand 3 Tier,23.32,1,16923.0,United Kingdom
555539,2023-06-05,22423,Regency Cakestand 3 Tier,23.32,1,14472.0,United Kingdom
555547,2023-06-05,22423,Regency Cakestand 3 Tier,23.32,1,12681.0,France
555548,2023-06-05,22605,Wooden Croquet Garden Set,23.32,4,17811.0,United Kingdom
555557,2023-06-05,84813,Set Of 4 Diamond Napkin Rings,23.32,2,13682.0,United Kingdom
555558,2023-06-05,22485,Set Of 2 Wooden Market Crates,23.32,4,14159.0,United Kingdom
555562,2023-06-05,22760,Tray Breakfast In Bed,23.32,2,17841.0,United Kingdom
555562,2023-06-05,21735,Two Door Curio Cabinet,23.32,1,17841.0,United Kingdom
555570,2023-06-05,22424,Enamel Bread Bin Cream,23.32,2,15152.0,United Kingdom
555575,2023-06-05,22423,Regency Cakestand 3 Tier,23.32,10,14466.0,United Kingdom
555511,2023-06-05,21718,Red Metal Beach Spade,11.53,3,17708.0,United Kingdom
555511,2023-06-05,21715,Girls Vintage Tin Seaside Bucket,12.86,3,17708.0,United Kingdom
555511,2023-06-05,22467,Gumball Coat Rack,12.86,12,17708.0,United Kingdom
555511,2023-06-05,22725,Alarm Clock Bakelike Chocolate,14.09,4,17708.0,United Kingdom
555511,2023-06-05,22730,Alarm Clock Bakelike Ivory,14.09,8,17708.0,United Kingdom
555511,2023-06-05,22729,Alarm Clock Bakelike Orange,14.09,4,17708.0,United Kingdom
555511,2023-06-05,22728,Alarm Clock Bakelike Pink,14.09,8,17708.0,United Kingdom
