TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
558092,2023-06-26,22656,Vintage Blue Kitchen Cabinet,594.5,1,14808.0,United Kingdom
C558091,2023-06-26,22929,School Desk And Chair,76.88,-1,14808.0,United Kingdom
558090,2023-06-26,84078A,Set/4 White Retro Storage Cubes,51.2,2,14808.0,United Kingdom
558096,2023-06-26,21277,French Style Embossed Heart Cabinet,32.75,1,15532.0,United Kingdom
558092,2023-06-26,22846,Bread Bin Diner Style Red,27.62,1,14808.0,United Kingdom
558104,2023-06-26,22846,Bread Bin Diner Style Red,27.62,1,13668.0,United Kingdom
558104,2023-06-26,22847,Bread Bin Diner Style Ivory,27.62,1,13668.0,United Kingdom
C558080,2023-06-26,22847,Bread Bin Diner Style Ivory,27.62,-1,15104.0,United Kingdom
C558110,2023-06-26,23010,Circus Parade Baby Gift Set,27.62,-2,17731.0,United Kingdom
C558110,2023-06-26,23008,Dolly Girl Baby Gift Set,27.62,-2,17731.0,United Kingdom
558096,2023-06-26,22606,Wooden Skittles Garden Set,26.6,1,15532.0,United Kingdom
558100,2023-06-26,22606,Wooden Skittles Garden Set,26.6,3,17768.0,United Kingdom
558093,2023-06-26,21627,Elephant Carnival Pouffe,25.57,2,17969.0,United Kingdom
558096,2023-06-26,22770,Mirror Cornice,25.57,1,15532.0,United Kingdom
558100,2023-06-26,21476,Steel Sweetheart Round Table Cream,25.57,3,17768.0,United Kingdom
C558081,2023-06-26,22838,3 Tier Cake Tin Red And Cream,25.57,-3,18172.0,United Kingdom
558085,2023-06-26,85066,Cream Sweetheart Mini Chest,23.32,2,13021.0,United Kingdom
558089,2023-06-26,22423,Regency Cakestand 3 Tier,23.32,7,13505.0,Switzerland
558096,2023-06-26,20748,Kensington Coffee Set,23.32,2,15532.0,United Kingdom
558100,2023-06-26,85066,Cream Sweetheart Mini Chest,23.32,2,17768.0,United Kingdom
558100,2023-06-26,85066,Cream Sweetheart Mini Chest,23.32,2,17768.0,United Kingdom
558102,2023-06-26,22423,Regency Cakestand 3 Tier,23.32,1,17372.0,United Kingdom
558103,2023-06-26,22423,Regency Cakestand 3 Tier,23.32,12,13767.0,United Kingdom
C558110,2023-06-26,22423,Regency Cakestand 3 Tier,23.32,-4,17731.0,United Kingdom
558096,2023-06-26,23072,Marie Antoinette Trinket Box Silver,23.06,1,15532.0,United Kingdom
558096,2023-06-26,23111,Parisienne Sewing Box,23.06,1,15532.0,United Kingdom
558101,2023-06-26,23017,Apothecary Measuring Jar,23.06,2,18112.0,United Kingdom
558101,2023-06-26,23018,Large Apothecary Measuring Jar,23.06,2,18112.0,United Kingdom
558077,2023-06-26,21917,Set 12 Kids White Chalk Sticks,10.68,48,13408.0,United Kingdom
558077,2023-06-26,20972,Pink Cream Felt Craft Trinket Box,11.53,36,13408.0,United Kingdom
558077,2023-06-26,20983,12 Pencils Tall Tube Red Retrospot,11.12,24,13408.0,United Kingdom
558077,2023-06-26,21504,Skulls Greeting Card,10.68,24,13408.0,United Kingdom
558077,2023-06-26,21506,Fancy Font Birthday Card,10.68,24,13408.0,United Kingdom
558077,2023-06-26,21673,White Spot Blue Ceramic Drawer Knob,11.53,24,13408.0,United Kingdom
558077,2023-06-26,21700,Big Doughnut Fridge Magnets,11.12,12,13408.0,United Kingdom
558077,2023-06-26,22355,Charlotte Bag Suki Design,11.12,30,13408.0,United Kingdom
558077,2023-06-26,22726,Alarm Clock Bakelike Green,14.09,24,13408.0,United Kingdom
558077,2023-06-26,47590A,Blue Happy Birthday Bunting,15.84,12,13408.0,United Kingdom
558077,2023-06-26,82600,N0 Singing Metal Sign,12.4,12,13408.0,United Kingdom
558077,2023-06-26,85123A,Cream Hanging Heart T-Light Holder,12.86,32,13408.0,United Kingdom
558077,2023-06-26,22746,Poppy's Playhouse Livingroom,12.4,12,13408.0,United Kingdom
558077,2023-06-26,23251,Vintage Red Enamel Trim Mug,11.53,12,13408.0,United Kingdom
558077,2023-06-26,23252,Vintage Red Enamel Trim Jug,14.09,12,13408.0,United Kingdom
558077,2023-06-26,22431,Watering Can Blue Elephant,12.25,24,13408.0,United Kingdom
558077,2023-06-26,22740,Polkadot Pen,11.12,96,13408.0,United Kingdom
558077,2023-06-26,85230G,Orange Votive Candle,10.55,48,13408.0,United Kingdom
558077,2023-06-26,85230E,Strawbry Scented Votive Candle,10.55,48,13408.0,United Kingdom
558077,2023-06-26,20725,Lunch Bag Red Retrospot,5.97,20,13408.0,United Kingdom
558078,2023-06-26,22667,Recipe Box Retrospot,13.27,12,13408.0,United Kingdom
558079,2023-06-26,22619,Set Of 6 Soldier Skittles,14.09,12,17402.0,United Kingdom
558079,2023-06-26,23084,Rabbit Night Light,12.08,24,17402.0,United Kingdom
558083,2023-06-26,21830,Assorted Creepy Crawlies,10.68,24,17284.0,United Kingdom
558083,2023-06-26,21219,Set/4 Badges Balloon Girl,11.53,2,17284.0,United Kingdom
558083,2023-06-26,21220,Set/4 Badges Dogs,11.53,2,17284.0,United Kingdom
558083,2023-06-26,21175,Gin And Tonic Diet Metal Sign,12.86,1,17284.0,United Kingdom
558083,2023-06-26,21907,I'm On Holiday Metal Sign,12.4,1,17284.0,United Kingdom
558083,2023-06-26,85152,Hand Over The Chocolate Sign,12.4,1,17284.0,United Kingdom
558083,2023-06-26,23309,Set Of 60 I Love London Cake Cases,10.81,24,17284.0,United Kingdom
558083,2023-06-26,21828,Eight Piece Snake Set,11.53,3,17284.0,United Kingdom
558083,2023-06-26,22900,Set 2 Tea Towels I Love London,13.58,15,17284.0,United Kingdom
558083,2023-06-26,22902,Tote Bag I Love London,12.4,10,17284.0,United Kingdom
558084,2023-06-26,23110,Parisienne Key Cabinet,16.14,2,14837.0,United Kingdom
558084,2023-06-26,23212,Heart Wreath Decoration With Bell,11.53,12,14837.0,United Kingdom
558084,2023-06-26,23236,Storage Tin Vintage Doily,13.21,6,14837.0,United Kingdom
558084,2023-06-26,23234,Biscuit Tin Vintage Christmas,13.21,6,14837.0,United Kingdom
558084,2023-06-26,23241,Treasure Tin Gymkhana Design,12.38,6,14837.0,United Kingdom
558084,2023-06-26,23307,Set Of 60 Pantry Design Cake Cases,10.81,24,14837.0,United Kingdom
558084,2023-06-26,79321,Chilli Lights,16.14,4,14837.0,United Kingdom
558084,2023-06-26,23084,Rabbit Night Light,12.38,6,14837.0,United Kingdom
558084,2023-06-26,23108,Set Of 10 Led Dolly Lights,16.66,2,14837.0,United Kingdom
