TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
540026,2023-01-04,22769,Chalkboard Kitchen Organiser,62.55,1,12026.0,United Kingdom
540026,2023-01-04,85066,Cream Sweetheart Mini Chest,36.38,1,12026.0,United Kingdom
540026,2023-01-04,21258,Victorian Sewing Box Large,36.38,1,12026.0,United Kingdom
540026,2023-01-04,21340,Classic Metal Birdcage Plant Holder,36.38,1,12026.0,United Kingdom
539993,2023-01-04,21499,Blue Polkadot Wrap,10.68,25,13313.0,United Kingdom
539993,2023-01-04,21498,Red Retrospot Wrap,10.68,25,13313.0,United Kingdom
539993,2023-01-04,22379,Recycling Bag Retrospot,12.4,5,13313.0,United Kingdom
539993,2023-01-04,20718,Red Retrospot Shopper Bag,11.53,10,13313.0,United Kingdom
539993,2023-01-04,20682,Red Retrospot Childrens Umbrella,13.58,6,13313.0,United Kingdom
539993,2023-01-04,22961,Jam Making Set Printed,11.74,12,13313.0,United Kingdom
539993,2023-01-04,22667,Recipe Box Retrospot,13.27,6,13313.0,United Kingdom
539993,2023-01-04,22898,Childrens Apron Apples Design,12.25,8,13313.0,United Kingdom
539993,2023-01-04,22896,Peg Bag Apples Design,12.86,6,13313.0,United Kingdom
539993,2023-01-04,22303,Coffee Mug Apples Design,12.86,6,13313.0,United Kingdom
539993,2023-01-04,22302,Coffee Mug Pears Design,12.86,6,13313.0,United Kingdom
539993,2023-01-04,85123A,Cream Hanging Heart T-Light Holder,13.27,12,13313.0,United Kingdom
539993,2023-01-04,22808,Set Of 6 T-Lights Easter Chicks,13.27,12,13313.0,United Kingdom
539993,2023-01-04,22458,Cast Iron Hook Garden Fork,12.86,8,13313.0,United Kingdom
539993,2023-01-04,22862,Love Heart Napkin Box,14.61,4,13313.0,United Kingdom
539993,2023-01-04,22386,Jumbo Bag Pink Polkadot,6.13,10,13313.0,United Kingdom
539993,2023-01-04,85099B,Jumbo Bag Red Retrospot,6.13,10,13313.0,United Kingdom
540001,2023-01-04,21733,Red Hanging Heart T-Light Holder,12.86,32,18097.0,United Kingdom
540001,2023-01-04,22062,Ceramic Bowl With Love Heart Design,13.27,24,18097.0,United Kingdom
540001,2023-01-04,22151,Place Setting White Heart,10.68,48,18097.0,United Kingdom
540001,2023-01-04,22508,Doorstop Retrospot Heart,13.72,16,18097.0,United Kingdom
540001,2023-01-04,21411,Gingham Heart Doorstop Red,14.61,12,18097.0,United Kingdom
540001,2023-01-04,22644,Ceramic Cherry Cake Money Bank,11.74,60,18097.0,United Kingdom
540001,2023-01-04,70006,Love Heart Pocket Warmer,10.68,48,18097.0,United Kingdom
540001,2023-01-04,21231,Sweetheart Ceramic Trinket Box,11.53,24,18097.0,United Kingdom
540002,2023-01-04,21911,Garden Metal Sign,11.94,12,16656.0,United Kingdom
540002,2023-01-04,22625,Red Kitchen Scales,18.96,8,16656.0,United Kingdom
540002,2023-01-04,21259,Victorian Sewing Box Small,15.32,24,16656.0,United Kingdom
540002,2023-01-04,21790,Vintage Snap Cards,10.99,144,16656.0,United Kingdom
540003,2023-01-04,84970S,Hanging Heart Zinc T-Light Holder,11.12,12,16875.0,United Kingdom
540003,2023-01-04,22624,Ivory Kitchen Scales,18.96,2,16875.0,United Kingdom
540003,2023-01-04,22963,Jam Jar With Green Lid,11.12,12,16875.0,United Kingdom
540003,2023-01-04,22962,Jam Jar With Pink Lid,11.12,12,16875.0,United Kingdom
540003,2023-01-04,22427,Enamel Flower Jug Cream,16.35,3,16875.0,United Kingdom
540003,2023-01-04,22193,Red Diner Wall Clock,18.96,2,16875.0,United Kingdom
540003,2023-01-04,22191,Ivory Diner Wall Clock,18.96,2,16875.0,United Kingdom
540003,2023-01-04,84970L,Single Heart Zinc T-Light Holder,11.22,12,16875.0,United Kingdom
540003,2023-01-04,22907,Pack Of 20 Napkins Pantry Design,11.12,12,16875.0,United Kingdom
540003,2023-01-04,22961,Jam Making Set Printed,11.74,12,16875.0,United Kingdom
540003,2023-01-04,22171,3 Hook Photo Shelf Antique White,18.96,2,16875.0,United Kingdom
540003,2023-01-04,84978,Hanging Heart Jar T-Light Holder,11.53,12,16875.0,United Kingdom
540003,2023-01-04,84378,Set Of 3 Heart Cookie Cutters,11.53,12,16875.0,United Kingdom
540003,2023-01-04,22720,Set Of 3 Cake Tins Pantry Design,15.32,3,16875.0,United Kingdom
540003,2023-01-04,22457,Natural Slate Heart Chalkboard,13.27,6,16875.0,United Kingdom
540003,2023-01-04,22969,Homemade Jam Scented Candles,11.74,12,16875.0,United Kingdom
540004,2023-01-04,84946,Antique Silver T-Light Glass,11.34,72,13094.0,United Kingdom
540005,2023-01-04,84813,Set Of 4 Diamond Napkin Rings,14.3,8,17315.0,United Kingdom
540005,2023-01-04,47504K,English Rose Garden Secateurs,11.12,24,17315.0,United Kingdom
540005,2023-01-04,21381,Mini Wooden Happy Birthday Garland,11.98,2,17315.0,United Kingdom
