TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
C572109,2023-10-20,23064,Cinderella Chandelier,61.45,-1,13350.0,United Kingdom
572093,2023-10-20,23485,Botanical Gardens Wall Clock,35.88,1,15121.0,United Kingdom
572107,2023-10-20,23485,Botanical Gardens Wall Clock,35.88,1,15836.0,United Kingdom
572104,2023-10-20,23485,Botanical Gardens Wall Clock,31.57,4,15469.0,United Kingdom
572064,2023-10-20,23462,Rococo Wall Mirror White,30.7,2,15159.0,United Kingdom
572104,2023-10-20,23462,Rococo Wall Mirror White,30.7,2,15469.0,United Kingdom
571965,2023-10-20,22849,Bread Bin Diner Style Mint,27.62,1,17238.0,United Kingdom
572023,2023-10-20,22946,Wooden Advent Calendar Cream,27.62,1,17764.0,United Kingdom
572037,2023-10-20,22946,Wooden Advent Calendar Cream,27.62,4,17365.0,United Kingdom
572045,2023-10-20,22848,Bread Bin Diner Style Pink,27.62,1,14527.0,United Kingdom
572045,2023-10-20,22847,Bread Bin Diner Style Ivory,27.62,1,14527.0,United Kingdom
572082,2023-10-20,22847,Bread Bin Diner Style Ivory,27.62,2,17672.0,United Kingdom
572082,2023-10-20,22846,Bread Bin Diner Style Red,27.62,1,17672.0,United Kingdom
572097,2023-10-20,22846,Bread Bin Diner Style Red,27.62,1,14097.0,United Kingdom
572100,2023-10-20,23462,Rococo Wall Mirror White,27.62,6,16705.0,United Kingdom
572121,2023-10-20,22946,Wooden Advent Calendar Cream,27.62,2,17092.0,United Kingdom
572049,2023-10-20,23486,Antique Heart Shelf Unit,27.32,2,17243.0,United Kingdom
572093,2023-10-20,23486,Antique Heart Shelf Unit,27.32,1,15121.0,United Kingdom
572098,2023-10-20,23486,Antique Heart Shelf Unit,27.32,1,15117.0,United Kingdom
572103,2023-10-20,23486,Antique Heart Shelf Unit,27.32,1,17571.0,United Kingdom
572094,2023-10-20,23253,16 Piece Cutlery Set Pantry Design,26.6,2,17420.0,United Kingdom
572035,2023-10-20,22847,Bread Bin Diner Style Ivory,25.57,12,14646.0,Netherlands
572035,2023-10-20,22846,Bread Bin Diner Style Red,25.57,8,14646.0,Netherlands
572049,2023-10-20,23472,Nine Drawer Office Tidy,25.57,1,17243.0,United Kingdom
571937,2023-10-20,22605,Wooden Croquet Garden Set,23.32,4,14911.0,EIRE
571937,2023-10-20,22526,Wheelbarrow For Children,23.32,1,14911.0,EIRE
572025,2023-10-20,22424,Enamel Bread Bin Cream,23.32,1,17651.0,United Kingdom
572026,2023-10-20,22423,Regency Cakestand 3 Tier,23.32,3,13245.0,United Kingdom
572030,2023-10-20,22424,Enamel Bread Bin Cream,23.32,1,14923.0,United Kingdom
572035,2023-10-20,22946,Wooden Advent Calendar Cream,23.32,12,14646.0,Netherlands
572055,2023-10-20,84968D,Set Of 16 Vintage Red Cutlery,23.32,1,17346.0,United Kingdom
572058,2023-10-20,85163A,White Baroque Wall Clock,23.32,1,18252.0,United Kingdom
572058,2023-10-20,21340,Classic Metal Birdcage Plant Holder,23.32,1,18252.0,United Kingdom
572061,2023-10-20,22423,Regency Cakestand 3 Tier,23.32,1,12474.0,Germany
572065,2023-10-20,22423,Regency Cakestand 3 Tier,23.32,1,12556.0,United Kingdom
572082,2023-10-20,22423,Regency Cakestand 3 Tier,23.32,6,17672.0,United Kingdom
572092,2023-10-20,22423,Regency Cakestand 3 Tier,23.32,1,17125.0,United Kingdom
572092,2023-10-20,21340,Classic Metal Birdcage Plant Holder,23.32,1,17125.0,United Kingdom
572103,2023-10-20,85066,Cream Sweetheart Mini Chest,23.32,1,17571.0,United Kingdom
572105,2023-10-20,22946,Wooden Advent Calendar Cream,23.32,24,15187.0,United Kingdom
572107,2023-10-20,21340,Classic Metal Birdcage Plant Holder,23.32,1,15836.0,United Kingdom
572107,2023-10-20,22423,Regency Cakestand 3 Tier,23.32,1,15836.0,United Kingdom
571939,2023-10-20,23556,Landmark Frame Covent Garden,23.06,6,16260.0,United Kingdom
571939,2023-10-20,23554,Landmark Frame Oxford Street,23.06,6,16260.0,United Kingdom
571939,2023-10-20,23555,Landmark Frame Notting Hill,23.06,6,16260.0,United Kingdom
571941,2023-10-20,23555,Landmark Frame Notting Hill,23.06,3,14261.0,United Kingdom
571941,2023-10-20,23553,Landmark Frame Camden Town,23.06,3,14261.0,United Kingdom
571941,2023-10-20,23557,Landmark Frame Baker Street,23.06,3,14261.0,United Kingdom
571941,2023-10-20,23558,Landmark Frame London Bridge,23.06,3,14261.0,United Kingdom
571941,2023-10-20,23556,Landmark Frame Covent Garden,23.06,3,14261.0,United Kingdom
571942,2023-10-20,23427,Stool Home Sweet Home,23.06,1,17434.0,United Kingdom
571943,2023-10-20,23314,Vintage Christmas Tablecloth,23.06,2,14638.0,United Kingdom
572021,2023-10-20,23556,Landmark Frame Covent Garden,23.06,3,15664.0,United Kingdom
572021,2023-10-20,23555,Landmark Frame Notting Hill,23.06,3,15664.0,United Kingdom
572026,2023-10-20,23558,Landmark Frame London Bridge,23.06,3,13245.0,United Kingdom
572026,2023-10-20,23553,Landmark Frame Camden Town,23.06,3,13245.0,United Kingdom
572026,2023-10-20,23554,Landmark Frame Oxford Street,23.06,3,13245.0,United Kingdom
572047,2023-10-20,23094,Le Grand Tray Chic Set,23.06,1,16474.0,United Kingdom
572050,2023-10-20,23065,Large Deco Jewellery Stand,23.06,1,17346.0,United Kingdom
572050,2023-10-20,23558,Landmark Frame London Bridge,23.06,1,17346.0,United Kingdom
572050,2023-10-20,23555,Landmark Frame Notting Hill,23.06,1,17346.0,United Kingdom
572050,2023-10-20,23554,Landmark Frame Oxford Street,23.06,1,17346.0,United Kingdom
572050,2023-10-20,23556,Landmark Frame Covent Garden,23.06,1,17346.0,United Kingdom
572055,2023-10-20,23558,Landmark Frame London Bridge,23.06,1,17346.0,United Kingdom
572058,2023-10-20,23020,Glass Songbird Storage Jar,23.06,1,18252.0,United Kingdom
572063,2023-10-20,23553,Landmark Frame Camden Town,23.06,1,14606.0,United Kingdom
572082,2023-10-20,23314,Vintage Christmas Tablecloth,23.06,4,17672.0,United Kingdom
572090,2023-10-20,23427,Stool Home Sweet Home,23.06,2,13573.0,United Kingdom
572092,2023-10-20,23071,Marie Antoinette Trinket Box Gold,23.06,1,17125.0,United Kingdom
572092,2023-10-20,23071,Marie Antoinette Trinket Box Gold,23.06,1,17125.0,United Kingdom
572103,2023-10-20,23554,Landmark Frame Oxford Street,23.06,1,17571.0,United Kingdom
572103,2023-10-20,23111,Parisienne Sewing Box,23.06,1,17571.0,United Kingdom
572103,2023-10-20,23553,Landmark Frame Camden Town,23.06,1,17571.0,United Kingdom
572103,2023-10-20,23555,Landmark Frame Notting Hill,23.06,1,17571.0,United Kingdom
572103,2023-10-20,23094,Le Grand Tray Chic Set,23.06,1,17571.0,United Kingdom
572103,2023-10-20,23314,Vintage Christmas Tablecloth,23.06,1,17571.0,United Kingdom
572108,2023-10-20,23459,Dolly Cabinet 2 Drawers,23.06,2,15814.0,United Kingdom
572103,2023-10-20,90178A,Amber Chunky Glass+Bead Necklace,22.5,1,17571.0,United Kingdom
C572102,2023-10-20,22622,Box Of Vintage Alphabet Blocks,22.5,-1,13519.0,United Kingdom
571937,2023-10-20,21258,Victorian Sewing Box Large,21.47,8,14911.0,EIRE
572028,2023-10-20,22423,Regency Cakestand 3 Tier,21.47,16,15296.0,United Kingdom
572035,2023-10-20,22423,Regency Cakestand 3 Tier,21.47,64,14646.0,Netherlands
572065,2023-10-20,21843,Red Retrospot Cake Stand,21.47,1,12556.0,United Kingdom
572087,2023-10-20,22423,Regency Cakestand 3 Tier,21.47,16,12683.0,France
572050,2023-10-20,23085,Antique Silver Bauble Lamp,20.91,2,17346.0,United Kingdom
572062,2023-10-20,23427,Stool Home Sweet Home,20.91,4,16177.0,United Kingdom
572103,2023-10-20,23085,Antique Silver Bauble Lamp,20.91,1,17571.0,United Kingdom
572103,2023-10-20,23085,Antique Silver Bauble Lamp,20.91,2,17571.0,United Kingdom
572108,2023-10-20,23085,Antique Silver Bauble Lamp,20.91,4,15814.0,United Kingdom
571933,2023-10-20,84947,Antique Silver Tea Glass Engraved,11.34,72,13199.0,United Kingdom
571934,2023-10-20,22586,Feltcraft Hairband Pink And Blue,11.12,12,16170.0,United Kingdom
571934,2023-10-20,22750,Feltcraft Princess Lola Doll,14.09,4,16170.0,United Kingdom
571934,2023-10-20,23451,Square Mini Portrait Frame,12.25,6,16170.0,United Kingdom
571934,2023-10-20,23661,Milk Maids Mug,11.94,12,16170.0,United Kingdom
571934,2023-10-20,23660,Henrietta Hen Mug,11.94,12,16170.0,United Kingdom
571934,2023-10-20,23566,Egg Cup Milkmaid Heidi,11.53,12,16170.0,United Kingdom
571934,2023-10-20,23452,Heart Mini Portrait Frame,12.25,6,16170.0,United Kingdom
571934,2023-10-20,23564,Egg Cup Milkmaid Ingrid,11.53,12,16170.0,United Kingdom
571934,2023-10-20,22306,Silver Mug Bone China Tree Of Life,11.34,12,16170.0,United Kingdom
571934,2023-10-20,22349,Dog Bowl Chasing Ball Design,14.09,6,16170.0,United Kingdom
571934,2023-10-20,22350,Illustrated Cat Bowl,12.86,6,16170.0,United Kingdom
571934,2023-10-20,22943,Christmas Lights 10 Vintage Baubles,15.32,3,16170.0,United Kingdom
571934,2023-10-20,22941,Christmas Lights 10 Reindeer,18.96,2,16170.0,United Kingdom
571934,2023-10-20,23329,Decorative Wicker Heart Large,11.94,12,16170.0,United Kingdom
571934,2023-10-20,23330,Decorative Wicker Heart Medium,11.53,12,16170.0,United Kingdom
571934,2023-10-20,22910,Paper Chain Kit Vintage Christmas,13.27,6,16170.0,United Kingdom
571934,2023-10-20,21703,Bag 125g Swirly Marbles,10.68,12,16170.0,United Kingdom
571934,2023-10-20,21705,Bag 500g Swirly Marbles,11.94,12,16170.0,United Kingdom
571934,2023-10-20,21401,Blue Pudding Spoon,10.37,24,16170.0,United Kingdom
571934,2023-10-20,21400,Red Pudding Spoon,10.37,24,16170.0,United Kingdom
571934,2023-10-20,23445,Ice Cream Bubbles,11.1,20,16170.0,United Kingdom
571934,2023-10-20,84077,World War 2 Gliders Asstd Designs,10.55,48,16170.0,United Kingdom
571934,2023-10-20,22565,Feltcraft Hairbands Pink And White,11.12,12,16170.0,United Kingdom
571935,2023-10-20,21485,Retrospot Heart Hot Water Bottle,15.32,3,13890.0,United Kingdom
571935,2023-10-20,84029E,Red Woolly Hottie White Heart,14.61,4,13890.0,United Kingdom
571935,2023-10-20,23404,Home Sweet Home Blackboard,15.32,6,13890.0,United Kingdom
571935,2023-10-20,22071,Small White Retrospot Mug In Box,14.09,6,13890.0,United Kingdom
571935,2023-10-20,22469,Heart Of Wicker Small,11.94,12,13890.0,United Kingdom
571936,2023-10-20,23296,Set Of 6 Tea Time Baking Cases,11.53,16,15814.0,United Kingdom
571936,2023-10-20,23293,Set Of 12 Fairy Cake Baking Cases,11.1,24,15814.0,United Kingdom
571936,2023-10-20,23295,Set Of 12 Mini Loaf Baking Cases,11.1,16,15814.0,United Kingdom
571936,2023-10-20,23307,Set Of 60 Pantry Design Cake Cases,10.81,24,15814.0,United Kingdom
571936,2023-10-20,23294,Set Of 6 Snack Loaf Baking Cases,11.1,16,15814.0,United Kingdom
571936,2023-10-20,23245,Set Of 3 Regency Cake Tins,15.32,12,15814.0,United Kingdom
571936,2023-10-20,23234,Biscuit Tin Vintage Christmas,12.8,36,15814.0,United Kingdom
571936,2023-10-20,21172,Party Metal Sign,11.74,12,15814.0,United Kingdom
571936,2023-10-20,21770,Open Closed Metal Sign,15.32,2,15814.0,United Kingdom
571936,2023-10-20,21908,Chocolate This Way Metal Sign,12.4,12,15814.0,United Kingdom
571936,2023-10-20,21071,Vintage Billboard Drink Me Mug,11.53,10,15814.0,United Kingdom
571936,2023-10-20,22338,Star Decoration Painted Zinc,10.44,96,15814.0,United Kingdom
571936,2023-10-20,22339,Christmas Tree Painted Zinc,10.44,96,15814.0,United Kingdom
571936,2023-10-20,22947,Wooden Advent Calendar Red,18.4,6,15814.0,United Kingdom
571936,2023-10-20,21373,Mirrored Wall Art Snowflakes,11.02,12,15814.0,United Kingdom
571936,2023-10-20,22398,Magnets Pack Of 4 Swallows,10.65,12,15814.0,United Kingdom
571936,2023-10-20,23382,Box Of 6 Christmas Cake Decorations,14.09,8,15814.0,United Kingdom
571936,2023-10-20,23318,Box Of 6 Mini Vintage Crackers,12.8,18,15814.0,United Kingdom
