TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
C553564,2023-05-17,22826,Love Seat Antique White Metal,210.12,-1,17581.0,United Kingdom
553549,2023-05-17,21473,Sweetheart Cream Steel Table Rect,112.71,1,17549.0,United Kingdom
553549,2023-05-17,84078A,Set/4 White Retro Storage Cubes,65.14,2,17549.0,United Kingdom
553543,2023-05-17,22424,Enamel Bread Bin Cream,35.83,1,13543.0,United Kingdom
553541,2023-05-17,22607,Wooden Rounders Garden Set,31.56,1,14541.0,United Kingdom
553543,2023-05-17,22607,Wooden Rounders Garden Set,31.56,1,13543.0,United Kingdom
553549,2023-05-17,22501,Picnic Basket Wicker Large,31.56,1,17549.0,United Kingdom
553541,2023-05-17,22776,Sweetheart 3 Tier Cake Stand,30.71,1,14541.0,United Kingdom
553542,2023-05-17,22167,Oval Wall Mirror Diamante,30.71,1,14542.0,United Kingdom
553461,2023-05-17,22846,Bread Bin Diner Style Red,27.62,1,16316.0,United Kingdom
553461,2023-05-17,22848,Bread Bin Diner Style Pink,27.62,1,16316.0,United Kingdom
553488,2023-05-17,22846,Bread Bin Diner Style Red,27.62,1,18043.0,United Kingdom
553524,2023-05-17,84873A,Funky Flower Picnic Bag For 4,27.62,1,15570.0,United Kingdom
C553478,2023-05-17,22847,Bread Bin Diner Style Ivory,27.62,-1,17677.0,United Kingdom
553542,2023-05-17,22171,3 Hook Photo Shelf Antique White,27.3,1,14542.0,United Kingdom
553545,2023-05-17,22191,Ivory Diner Wall Clock,27.3,1,14545.0,United Kingdom
553545,2023-05-17,20685,Doormat Red Retrospot,27.3,1,14545.0,United Kingdom
553549,2023-05-17,22192,Blue Diner Wall Clock,27.3,3,17549.0,United Kingdom
553549,2023-05-17,22626,Black Kitchen Scales,27.3,1,17549.0,United Kingdom
553549,2023-05-17,22799,Sweetheart Wire Fruit Bowl,27.3,1,17549.0,United Kingdom
553549,2023-05-17,23049,Recycled Acapulco Mat Red,27.3,1,17549.0,United Kingdom
553549,2023-05-17,21524,Doormat Spotty Home Sweet Home,26.43,1,17549.0,United Kingdom
553549,2023-05-17,22692,Doormat Welcome To Our Home,26.43,1,17549.0,United Kingdom
553549,2023-05-17,23284,Doormat Keep Calm And Come In,26.43,1,17549.0,United Kingdom
553549,2023-05-17,23112,Parisienne Curio Cabinet,25.58,1,17549.0,United Kingdom
553535,2023-05-17,22847,Bread Bin Diner Style Ivory,25.57,4,13535.0,EIRE
553535,2023-05-17,22848,Bread Bin Diner Style Pink,25.57,4,13535.0,EIRE
553535,2023-05-17,22846,Bread Bin Diner Style Red,25.57,4,13535.0,EIRE
C553529,2023-05-17,22838,3 Tier Cake Tin Red And Cream,25.57,-1,18118.0,United Kingdom
C553533,2023-05-17,22770,Mirror Cornice,25.57,-1,17612.0,United Kingdom
553541,2023-05-17,48185,Doormat Fairy Cake,24.73,1,14541.0,United Kingdom
553541,2023-05-17,22365,Doormat Respectable House,24.73,1,14541.0,United Kingdom
553541,2023-05-17,48116,Doormat Multicolour Stripe,24.73,1,14541.0,United Kingdom
553542,2023-05-17,48138,Doormat Union Flag,24.73,1,14542.0,United Kingdom
553542,2023-05-17,48185,Doormat Fairy Cake,24.73,2,14542.0,United Kingdom
553542,2023-05-17,48194,Doormat Hearts,24.73,3,14542.0,United Kingdom
553543,2023-05-17,48194,Doormat Hearts,24.73,1,13543.0,United Kingdom
553544,2023-05-17,48194,Doormat Hearts,24.73,1,12544.0,Spain
553543,2023-05-17,22179,Set 10 Night Owl Lights,23.87,1,13543.0,United Kingdom
553544,2023-05-17,22179,Set 10 Night Owl Lights,23.87,1,12544.0,Spain
553411,2023-05-17,22423,Regency Cakestand 3 Tier,23.32,1,12714.0,France
553415,2023-05-17,22423,Regency Cakestand 3 Tier,23.32,1,12463.0,United Kingdom
553417,2023-05-17,22423,Regency Cakestand 3 Tier,23.32,1,13871.0,United Kingdom
553461,2023-05-17,22423,Regency Cakestand 3 Tier,23.32,3,16316.0,United Kingdom
553461,2023-05-17,85066,Cream Sweetheart Mini Chest,23.32,2,16316.0,United Kingdom
553462,2023-05-17,22423,Regency Cakestand 3 Tier,23.32,8,17147.0,United Kingdom
553463,2023-05-17,85066,Cream Sweetheart Mini Chest,23.32,4,13488.0,United Kingdom
553472,2023-05-17,22423,Regency Cakestand 3 Tier,23.32,8,15093.0,United Kingdom
553476,2023-05-17,85066,Cream Sweetheart Mini Chest,23.32,2,14221.0,United Kingdom
553476,2023-05-17,22485,Set Of 2 Wooden Market Crates,23.32,2,14221.0,United Kingdom
553489,2023-05-17,22423,Regency Cakestand 3 Tier,23.32,1,15730.0,United Kingdom
553515,2023-05-17,21735,Two Door Curio Cabinet,23.32,1,17515.0,United Kingdom
553524,2023-05-17,21331,Moroccan Beaten Metal Dish Large,23.32,1,15570.0,United Kingdom
553524,2023-05-17,21340,Classic Metal Birdcage Plant Holder,23.32,1,15570.0,United Kingdom
553526,2023-05-17,85066,Cream Sweetheart Mini Chest,23.32,2,16266.0,United Kingdom
553527,2023-05-17,22423,Regency Cakestand 3 Tier,23.32,1,15123.0,United Kingdom
553535,2023-05-17,22424,Enamel Bread Bin Cream,23.32,2,13535.0,EIRE
553403,2023-05-17,22149,Feltcraft 6 Flower Friends,12.4,6,18061.0,United Kingdom
553403,2023-05-17,21506,Fancy Font Birthday Card,10.68,12,18061.0,United Kingdom
553403,2023-05-17,48138,Doormat Union Flag,18.4,6,18061.0,United Kingdom
553403,2023-05-17,21658,Glass Beurre Dish,14.3,8,18061.0,United Kingdom
553403,2023-05-17,21116,Owl Doorstop,15.32,3,18061.0,United Kingdom
553403,2023-05-17,23284,Doormat Keep Calm And Come In,18.4,6,18061.0,United Kingdom
553404,2023-05-17,84836,Zinc Metal Heart Decoration,11.53,24,14952.0,United Kingdom
553404,2023-05-17,22464,Hanging Metal Heart Lantern,11.94,12,14952.0,United Kingdom
553404,2023-05-17,22998,Travel Card Wallet Keep Calm,10.68,24,14952.0,United Kingdom
553404,2023-05-17,20724,Red Retrospot Charlotte Bag,11.12,10,14952.0,United Kingdom
553404,2023-05-17,22507,Memo Board Retrospot Design,15.32,8,14952.0,United Kingdom
553404,2023-05-17,22969,Homemade Jam Scented Candles,11.74,24,14952.0,United Kingdom
553404,2023-05-17,84987,Set Of 36 Teatime Paper Doilies,11.74,12,14952.0,United Kingdom
553404,2023-05-17,22791,T-Light Glass Fluted Antique,11.53,12,14952.0,United Kingdom
553404,2023-05-17,22294,Heart Filigree Dove Small,11.53,24,14952.0,United Kingdom
553404,2023-05-17,21390,Filigris Heart With Butterfly,11.53,24,14952.0,United Kingdom
553404,2023-05-17,21755,Love Building Block Word,16.35,6,14952.0,United Kingdom
553404,2023-05-17,22178,Victorian Glass Hanging T-Light,11.53,24,14952.0,United Kingdom
553404,2023-05-17,22637,Piggy Bank Retrospot,12.86,12,14952.0,United Kingdom
553404,2023-05-17,22798,Antique Glass Dressing Table Pot,13.27,8,14952.0,United Kingdom
553404,2023-05-17,82486,3 Drawer Antique White Wood Cabinet,19.42,2,14952.0,United Kingdom
553405,2023-05-17,84665,Square Cherry Blossom Cabinet,16.35,20,14952.0,United Kingdom
553405,2023-05-17,21260,First Aid Tin,13.58,10,14952.0,United Kingdom
553405,2023-05-17,84849D,Hot Baths Soap Holder,11.98,12,14952.0,United Kingdom
553405,2023-05-17,22137,Bathroom Set Love Heart Design,13.27,10,14952.0,United Kingdom
553405,2023-05-17,84849A,Hello Sailor Blue Soap Holder,11.98,12,14952.0,United Kingdom
553405,2023-05-17,20961,Strawberry Bath Sponge,11.53,10,14952.0,United Kingdom
553405,2023-05-17,20963,Apple Bath Sponge,11.53,12,14952.0,United Kingdom
553405,2023-05-17,22112,Chocolate Hot Water Bottle,15.32,6,14952.0,United Kingdom
553405,2023-05-17,22111,Scottie Dog Hot Water Bottle,15.32,6,14952.0,United Kingdom
553405,2023-05-17,21485,Retrospot Heart Hot Water Bottle,15.32,6,14952.0,United Kingdom
553405,2023-05-17,84029G,Knitted Union Flag Hot Water Bottle,14.09,8,14952.0,United Kingdom
553405,2023-05-17,21985,Pack Of 12 Hearts Design Tissues,10.55,24,14952.0,United Kingdom
553405,2023-05-17,21982,Pack Of 12 Suki Tissues,10.55,24,14952.0,United Kingdom
553405,2023-05-17,21983,Pack Of 12 Blue Paisley Tissues,10.55,24,14952.0,United Kingdom
553405,2023-05-17,21980,Pack Of 12 Red Retrospot Tissues,10.55,24,14952.0,United Kingdom
553405,2023-05-17,21931,Jumbo Storage Bag Suki,12.38,10,14952.0,United Kingdom
553405,2023-05-17,23169,Classic Glass Cookie Jar,14.5,6,14952.0,United Kingdom
553405,2023-05-17,21171,Bathroom Metal Sign,10.81,12,14952.0,United Kingdom
553405,2023-05-17,82583,Hot Baths Metal Sign,12.4,12,14952.0,United Kingdom
553405,2023-05-17,22674,French Toilet Sign Blue Metal,11.53,12,14952.0,United Kingdom
553405,2023-05-17,22670,French Wc Sign Blue Metal,11.53,12,14952.0,United Kingdom
553405,2023-05-17,22671,French Laundry Sign Blue Metal,11.94,12,14952.0,United Kingdom
553405,2023-05-17,22672,French Bathroom Sign Blue Metal,11.94,12,14952.0,United Kingdom
553405,2023-05-17,22831,White Brocante Soap Dish,13.27,6,14952.0,United Kingdom
553405,2023-05-17,85099F,Jumbo Bag Strawberry,6.19,10,14952.0,United Kingdom
553406,2023-05-17,46000M,Polyester Filler Pad 45x45cm,11.84,50,14952.0,United Kingdom
553408,2023-05-17,23109,Pack Of Six Led Tea Lights,13.21,24,13976.0,United Kingdom
553408,2023-05-17,23082,Set 6 Paper Table Lantern Hearts,14.09,18,13976.0,United Kingdom
553408,2023-05-17,82484,Wood Black Board Ant White Finish,18.4,8,13976.0,United Kingdom
553408,2023-05-17,20685,Doormat Red Retrospot,18.4,6,13976.0,United Kingdom
553408,2023-05-17,22460,Embossed Glass Tealight Holder,11.53,24,13976.0,United Kingdom
553408,2023-05-17,23168,Classic Cafe Sugar Dispenser,11.53,12,13976.0,United Kingdom
553408,2023-05-17,21658,Glass Beurre Dish,14.3,4,13976.0,United Kingdom
553408,2023-05-17,21294,Etched Glass Coaster,10.65,48,13976.0,United Kingdom
553408,2023-05-17,84661A,White Square Table Clock,12.86,6,13976.0,United Kingdom
553408,2023-05-17,84660A,White Stitched Wall Clock,14.09,4,13976.0,United Kingdom
